seed,seed_hex,stress,problem,variant,run_status,engine_end_reason,total,cleared,clear_rate,error,mean_time_per_source,virtual_time_s,distance,runtime,device,fallback_count,grid_points,clear_attempts,optical_clear_attempts,diagnostic_count,detect_count,switch_count,config_hash,scene_hash,source_hash,directional_count,evidence,grid_version,stage_discovery_s,stage_active_localization_s,stage_diagnostic_s,stage_optical_fallback_s,stage_certified_clear_s,stage_sum_error_s
432,49f8ce17d98b74d4934e7d721b6fbc06e02787155797de9f775ea3e24b4c0c87,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,13,13,1.0,,291.64831746153845,3791.428127,14807.140626076065,0.59263269999974,cpu,0,0,13,0,0,129,120,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,040444937f9ed8f2866be56afdff7cdaf133dbf77088508ae87488cef5db0b1b,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1536.4532000000004,1744.6147329999994,0.0,0.0,510.36019400000043,0.0
433,11b9ca217ea26f209d9c6e45541c51c74825cb76912b2506c64d4d30d0148d5a,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,277.97715664285715,3891.680193,15733.400964716653,0.4862857999996777,cpu,1,15,21,8,0,110,104,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,101ab6a42246dd1439fd23eaa485b666d44f8edab9587cf0167269ae15e3417d,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1416.3531000000003,1487.7140259999999,0.0,504.31243600000016,483.3006309999999,0.0
434,7504c1bf873d372c213cc6b5021aff242e1c74b536d83d06ab9bb288fa7de11a,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,340.79804741666663,4089.576569,17052.882846421624,0.4262006000008114,cpu,0,0,12,0,0,104,99,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,5a078b2ad295052256754b2bd19436bb934d206323758eceae35109739a10495,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,2015.5001469999997,1466.4757370000002,0.0,0.0,607.600685,0.0
435,1399a8f3616894903d0461a8ca4c948b215c990044cabe1e0d3dfef4e1939940,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,295.11501464285715,4131.610205,17428.051035711862,0.513680200001545,cpu,0,0,14,0,0,97,91,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,311b4681c6464e99df870565594d97bfd0a94e7c6cf6116b0f76dc1271bb589d,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1937.1425309999995,1565.6866670000004,0.0,0.0,628.7810070000002,0.0
436,fc268f77e928abe7674b218d57a8fd606aba21d4443b12813c19ea4977b2b31d,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,320.75954758333336,3849.114571,15705.572850314544,0.4605152000003727,cpu,0,0,12,0,0,109,103,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,6fb322f73790d41e1d75f3b71b646356da89776b294b0b5df45d2c826dbd3f74,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1571.0734489999998,1927.2147519999999,0.0,0.0,350.8263700000004,4.547473508864641e-13
437,ab61672fd0519e435ad699cb5be46e4267711acb7866a4d90f7720bea4dd0e50,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,320.6517790666667,4809.776686,20648.883447210574,0.5049294000000373,cpu,0,0,15,0,0,102,95,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,b950ac4f9f8620877d56938a303dd5c18d73b4565dcf86ca9d8267d2b7c907f0,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1463.925329000001,2643.3575849999993,0.0,0.0,702.4937719999999,0.0
438,66425253a769bb2c957eca16b1b8a4ac846609f9c9e9fbb8ee3f46a995a03df3,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,356.759837,3924.358207,16081.79101971939,0.4420169999993959,cpu,0,0,11,0,0,110,103,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,dd6d6eff83afcc00c331830df06592de98be7860b10885b98af6b20bf6f38e1d,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1920.6497269999998,1607.276185,0.0,0.0,396.43229500000047,0.0
439,58c845df44d2a4b5ff884f1b760e3321196badb5c262dea5bb0b3b7ebe0ed268,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,299.71812925,3596.617551,14518.087763023384,0.5111047000009421,cpu,0,0,12,0,0,107,98,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,e03476ccbc952da3765c67a3e1ca6fda32cf32eee4e8611f15887d28d571507b,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1267.639278,1930.8798229999998,0.0,0.0,398.0984500000001,0.0
440,2883e43866e6dade66b99b912afc8bc1cb6bec5ebe70a195ec0de4c062325e91,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,16,16,1.0,,283.5939941875,4537.503907,19612.51952642146,0.7336271000003762,cpu,0,0,16,0,0,91,80,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,c02b3b8b1db3fa9782a371f9907e2aea0b50a8fcf397dc01ee46787feecb6ef5,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1776.9946079999993,2340.1001310000006,0.0,0.0,420.4091680000003,0.0
441,95852d6f5ce87dbae32e4428fa926827fd08f959631d265c316cb7b32090401e,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,241.88739942857143,3386.423592,13427.117963409064,0.4549184999996214,cpu,0,0,14,0,0,106,101,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,a097e7b7a53291655c4a3afbac2acf7506d47b73c19456032210a95c491bfe37,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1320.6786980000002,1301.9000969999997,0.0,0.0,763.8447970000003,0.0
442,5a2449af5e9d4928b55daa8fd9598ef055c037e881a8f388215a70b995b9bdf7,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,363.8384215,3638.384215,14621.921060417166,0.45850529999916034,cpu,0,0,10,0,0,112,104,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,4f24e2bb490ad308edf04508236290809123be50ef2c4ac27f822746a46c86b5,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1602.5908850000005,1701.9431069999996,0.0,0.0,333.850223,0.0
443,fc08b75c55acbb402e023baed2afb772614deb21a275b614d27e17f18a0cca07,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,297.8679719166667,3574.415663,14537.078316580402,0.45851179999954184,cpu,0,0,12,0,0,102,97,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,1604ef645967d6a2d70cb435cf049e6764ac52555044fa6bcc71946e5f6b05ef,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1744.9523330000006,1366.517982999999,0.0,0.0,462.94534700000054,4.547473508864641e-13
444,a15bbdfc4c87482262295c719a883d867c503d508db8e94bd8380fddf9345293,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,13,13,1.0,,419.99426538461535,5459.92545,21994.627288712905,0.37902670000039507,cpu,1,144,131,119,0,108,102,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,bcaeaf53c33a6aa207ccd9fd65bd62ef9351b20821d97d51cff3068e4ca94cd8,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1775.3656970000004,1045.5496079999996,0.0,1921.0332869999997,717.976858,0.0
445,49784c5dd0bab489eba9f4cee3591051c386fba17ae131dc90949550925cabcb,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,326.01673754545453,3586.184113,14325.92054518779,0.38292790000014065,cpu,0,0,11,0,0,112,106,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,214ddeae7e678d04f96b4c3f1fd4d6e6cc7d1738814a7ac7092659026db166a0,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1777.8111399999993,1292.0721030000004,0.0,0.0,516.30087,0.0
446,cc3ba7cba0293e9588488bb9bfc48612db7e9f85e008210e81c0a182963cfd05,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,16,16,1.0,,315.33536,5045.36576,22116.828780099106,0.6891702000011719,cpu,0,0,16,0,0,92,82,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,e442f9687369d385cb201656ba6bbef75610e1179e61420f89ed7233d35dd650,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,2089.444888,2517.168531,0.0,0.0,438.75234100000034,0.0
447,f317f9645291cf0d279f46de0fc06d9d5980ef392a925fc47371e59d1bdbc3b3,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,284.2010692142857,3978.814969,16374.074851021527,0.6236305000002176,cpu,0,0,14,0,0,107,99,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,67f799b8d1887957da6e933502c67a40a428bb208ee2657b953c3b9051c0fc84,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1607.7798469999998,2129.3711279999998,0.0,0.0,241.66399400000068,0.0
448,3a0931c103c41332dbaf6c8de3b752d51f2936ca3e02f864efb4a3e72b0c3cba,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,16,16,1.0,,275.7987951875,4412.780723,18683.90361201867,0.6820535999995627,cpu,0,0,16,0,0,101,91,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,072951f2ee3c83a4e585edbcef3415223dc3fcc11473300dbf52a96f3a2837a6,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1757.9038370000005,2279.336474,0.0,0.0,375.54041199999926,0.0
449,743937cec58b10bbfd2e951ae5097ecd3c611784b7db0eadd636d6b37269a258,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,297.41140007142855,4163.759601,17013.798014230128,0.5210671000004368,cpu,1,15,18,5,0,114,109,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,de1c4ef00f63f21131dcb1cc4f44b38c74749bf62f3c47211149f615a9bbedf1,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1711.1765950000004,1493.7767969999995,0.0,358.5260209999997,600.2801880000002,0.0
450,20eb4f3904a69054d9761472a73fc2d576f7717320933de3ea5f7d3d73322aa3,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,330.42199941666667,3965.063993,16080.319956479805,0.514757599999939,cpu,0,0,12,0,0,116,109,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,f8c5d0e7072e549e5a1c7f8f8e2161e0f4a92b953bd0f5efc87da74ceeccf370,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1560.5184990000002,2103.1023099999998,0.0,0.0,301.443184,4.547473508864641e-13
451,dc387c731f4847d378215331af39871234feb63564db7738466c897e4feb28c8,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,366.8250197,3668.250197,14366.250979642156,0.417286800000511,cpu,0,0,10,0,0,125,120,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,932916cd780c41c912342f496af94a4ba2b0d19ef9774fbdc00909a54ea90b9b,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1782.6968330000004,1527.1138899999996,0.0,0.0,358.43947399999956,4.547473508864641e-13
452,bdb7e587b1725e44c83a9042f8309abcf75e2cc80dc2c3ab3b922ea83750ec7d,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,350.0005771,3500.005771,13965.028861502504,0.4898374000003969,cpu,0,0,10,0,0,111,102,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,972712e481328f497d10d824f236b2bda6dc61f3596e361a7db3f63a98e5942a,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1449.951105,1750.4961469999996,0.0,0.0,299.5585190000003,0.0
453,d7d7c95ebb015a78f7b5b92c4f730aeac58550955ea6f4975583611c49cf5a25,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,314.9664568333333,3779.597482,15122.987405286163,0.44997330000114744,cpu,0,0,12,0,0,117,110,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,88c08363f27eeb869c4ec2fe39c7d68b25e6eb5efd05491f0fb6ddd965550360,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1757.546788,1671.8518130000002,0.0,0.0,350.1988809999999,0.0
454,fb1d417b1907ada94bb0f3eab6bc33f5d4c9225330c809b9415581c3912829df,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,314.44516414285715,4402.232298,18681.161473679946,0.5858939999998256,cpu,0,0,14,0,0,101,91,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,13acbf83c49497e8100e62cf41b070e7557004ed4d01e7dbfa962215b4d70c24,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1730.0735519999998,2155.918909000002,0.0,0.0,516.2398369999985,0.0
455,1080c3e927c1683056c3e816124e72eaffabaa26960f0d3c787ee9f95cf6563f,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,384.456161,3844.56161,15292.808040499209,0.4464279000003444,cpu,0,0,10,0,0,124,116,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,5d584231eb02b9f9db96ce872e729b6557d7bea1998c52bd2caff9bdfed96ea7,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1748.172876,1694.3055470000004,0.0,0.0,402.0831869999996,0.0
456,fa71271cf39f080ccda04b745523eb06b01a10490c123c1aad8553c6036d9131,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,16,16,1.0,,291.8609779375,4669.775647,19978.878232911986,0.595867800000633,cpu,0,0,16,0,0,100,94,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,5a7d15ab7c5ae53c999b66acaddad127aad4cb1f2b4dcc70d738161df1779fcb,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,2020.7253209999997,2110.194197000001,0.0,0.0,538.8561289999997,0.0
457,5aaf7395227db07afa9dc278a422e16cb21997bd022191fc1e87f1cee8da33c6,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,390.4256395,3904.256395,16146.281967878298,0.4800359999990178,cpu,0,0,10,0,0,106,95,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,bf9842b22b338d5171af25dc15961820dda8d8dbf6fc4d56eff1a47bf9d71550,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1741.8912380000002,1950.2197250000002,0.0,0.0,212.14543199999952,4.547473508864641e-13
458,6d1c75f0113ff45463441f25258f425416f95ce321539693c02af713d56e4085,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,255.42862466666665,3831.42937,15872.146846597367,0.43201939999926253,cpu,1,168,23,9,0,94,88,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,47f6dda28132dabbaae5ea9734a128d2c73e5899001c0d34a46f78a56ce2af16,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1657.9312610000002,1361.992097,0.0,118.47505299999966,693.0309589999999,0.0
459,5716ee019f9dd25db91b5f581a30b9d8206e145ec58da8583b1dbfbce1d7bb11,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,13,13,1.0,,312.3774693076923,4060.907101,16689.53552049528,0.5509552000003168,cpu,0,0,13,0,0,111,103,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,1deffbd6801964e9c427c25618bbae994f9b40a352160962bea292d0446a9fed,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1587.7032530000004,2085.3015570000002,0.0,0.0,387.902290999999,4.547473508864641e-13
460,a72f2a8f148006e69acddd7dee82c955e32051a5f2942949be7239c31808aa77,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,285.8286482857143,4001.601076,16768.005362204625,0.5672009999998409,cpu,0,0,14,0,0,98,88,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,691162509755184dd970cdde219b8ad00beb3c728c980156887108fb5017a657,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1920.4239799999998,1666.6985719999996,0.0,0.0,414.4785240000004,0.0
461,5dfbb9e838a3a8bf6b6c8edaa208462f38701f3939edafb5c86cdf0e3421107a,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,368.23845,4050.62295,16513.114757784144,0.5508819999995467,cpu,0,0,11,0,0,117,108,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,92c5b37ceb946d6627b112a0010404ad30dc28458421479e23ba364946d48629,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1705.1521749999997,2007.1264750000007,0.0,0.0,338.34429999999946,4.547473508864641e-13
462,06c348606eb2e414823bd970e2eeb0db811b46dc975606d5c91e6e719d2ea8a9,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,318.56881741666666,3822.825809,15924.129034075022,0.4219704000006459,cpu,0,0,12,0,0,97,93,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,40a08cd4dc901025b83e9ce8f62425ad25800cfcb1e31c67553114d4b5421243,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1912.6094100000003,1449.7358009999998,0.0,0.0,460.48059799999976,4.547473508864641e-13
463,cac245245b76bcf055017c6db80a8f7f95041d2a1253124e24aec7ae1dabbc88,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,16,16,1.0,,300.3183405,4805.093448,20645.467236188982,0.48170589999972435,cpu,0,0,16,0,0,100,96,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,7072f00c84ea973d4856c6d7a27aeeec74c702daba73341eaa63fffa43e457d6,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1715.7005389999995,1936.8540829999995,0.0,0.0,1152.5388260000004,0.0
464,9dae7b80ac47abcc872448d464671b7e4e51eadf795d482cf22856b4217a8898,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,339.248509,4070.982108,16819.91054469367,0.5259077999999135,cpu,0,0,12,0,0,109,102,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,8d81439ae2b65214eab8c2183a16e99ca50deae58235b18e1bbf203f8617f24f,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1837.1093149999997,1733.4826220000002,0.0,0.0,500.3901710000003,4.547473508864641e-13
465,e16b17fde095f8ba240b0654eba387c3f16c02122389aa4a84bd3753bad492cb,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,345.77811581818185,3803.559274,15127.79636213434,0.47042400000100315,cpu,0,0,11,0,0,122,113,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,9966c7113a25ff6b6e4cf4aa187eed42e4caf5f0f944e55926707ed6f1950fbd,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1530.237677,1941.1697530000015,0.0,0.0,332.15184399999856,0.0
466,56ad01dcdf59416d0ef9c1fa5b7d7c8326041671e8f2aebf6baa00a24c876b3d,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,365.22879341666663,4382.745521,18298.727613129424,0.5634278999987146,cpu,0,0,12,0,0,112,103,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,4fb693bcfccb0c89e28bfdf7a5c9370bc86caa5476ed66011773bcdfb7065ff1,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,2243.5862530000004,1912.7541509999992,0.0,0.0,226.4051170000003,0.0
467,c948b5992ce5556afaf9e05dd8231e848bae25e5c03c60f807bdf5bd1aed9ce3,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,351.33780516666667,4216.053662,17970.26830650696,0.49627399999917543,cpu,0,0,12,0,0,95,87,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,566fdc2fd4374ab4b23dbcce4470c387d33a41bbb343c723e21a8dd9372b282d,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1950.8763900000004,1644.4657100000002,0.0,0.0,620.7115619999997,0.0
468,eff26fad7c2b82a7f4c6b5d9abd9801c8889be505d185f96594d0ae0483ef080,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,383.8230246,3838.230246,15466.151236111371,0.43249810000088473,cpu,0,0,10,0,0,117,110,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,c2f8435abacd55e4b71bc92f59fa888fff2647176cbdc374e071f533bdf96964,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,2027.6878689999999,1611.9482950000008,0.0,0.0,198.5940819999994,0.0
469,903d1d9c9649ba7d59635ef8a1f6c77fa8f1797e9061b54894ab0dc02d0a3d95,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,353.5634497272727,3889.197947,15995.989733472914,0.47975619999851915,cpu,0,0,11,0,0,107,100,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,4f62db6e6faec0b07e63ee6417a971be5d5a64be849f8c0437ff644eec558e3e,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1919.781422,1521.261737,0.0,0.0,448.15478800000005,4.547473508864641e-13
470,1da870c61fe7f09a4492d724a1ebaf7f68affce3426467a1b116d69d84b659a0,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,263.62208746666664,3954.331312,16376.656565880945,0.6061405999989802,cpu,0,0,15,0,0,102,94,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,8b5817b9f857943f01d611daf7aa9f73485453a08d3c9b167fdbbe96013842a1,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1384.8342349999994,2120.945764,0.0,0.0,448.55131300000033,0.0
471,a88b02f956b4965e3d5abe086a74ffc55c88b80986e94d24713caa8990d79e89,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,410.3434112,4103.434112,16912.170560373404,0.45904479999990144,cpu,0,0,10,0,0,113,106,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,bb4cd90ba433595527bfafb510b382068119cf47a547b06c20d38df4783593a7,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1984.0895260000002,1777.3018909999996,0.0,0.0,342.04269500000004,0.0
472,c3043c60d76724b850fc0566ab859a399737ac67820dabb15dbd4cd2672443a2,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,16,16,1.0,,282.3087329375,4516.939727,19394.69863504449,0.6900208000006387,cpu,0,0,16,0,0,95,83,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,1d308b52d243be87fe04ae6e38d4ecf4754343c60b7c89271832e2b9e09cef51,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1885.0939630000003,2159.4059700000003,0.0,0.0,472.43979399999944,0.0
473,816bf694321f22a2b45f755961ca0a7b47ca60fed689501c234220cc6f271f3e,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,370.83812109999997,3708.381211,15016.906071770152,0.3655148999987432,cpu,0,0,10,0,0,110,105,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,b4faf439b63745d5e06f678ee5ecfaead53f8a695a634afe95b5086cc0da6924,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,1832.4968589999999,1427.2261879999999,0.0,0.0,448.6581640000001,4.547473508864641e-13
474,acb2933e71c2dc97a7fd0ddf28f59969470787e0be8924d421931294cb3699f9,sha256_new_design,3,P3_current_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,366.2355358181818,4028.590894,16717.95446799167,0.3635587000007945,cpu,0,0,11,0,0,106,100,f646560a9ee6ee2255038d24f08d28bed39916b903e10ada4d73d4781204966c,7ef90ee6297f0c0846a20e471415c508546846aa5ed6860e84cc28ca44d6bf20,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,0,recovered_practice_engine_local,grid_v1,2052.2356950000003,1291.1337549999998,0.0,0.0,685.2214439999996,0.0
