id,arm,N,total,runtime,discovery__travel_s,discovery__measure_s,discovery__switch_s,discovery__clear_s,discovery__total_s,active_localization__travel_s,active_localization__measure_s,active_localization__switch_s,active_localization__clear_s,active_localization__total_s,diagnostic__travel_s,diagnostic__measure_s,diagnostic__switch_s,diagnostic__clear_s,diagnostic__total_s,optical_fallback__travel_s,optical_fallback__measure_s,optical_fallback__switch_s,optical_fallback__clear_s,optical_fallback__total_s,certified_clear__travel_s,certified_clear__measure_s,certified_clear__switch_s,certified_clear__clear_s,certified_clear__total_s,all__travel_s,all__measure_s,all__switch_s,all__clear_s,last_source_first_seen_s,post_last_seen_discovery_s,post_all_cleared_discovery_s,discovery_nodes,detect_count,clear_attempts,fallback_count,diagnostic_count,distance
98,B10,11,7687.550844,3.4473154000006616,4100.145435000002,1760.0,331.0,0.0,6191.145435000002,487.0067639999995,50.0,4.0,0.0,541.0067639999995,177.62018899999975,5.0,1.0,0.0,183.62018899999975,0.0,0.0,0.0,0.0,0.0,716.7784559999991,0.0,0.0,55.0,771.7784559999991,5481.550844,1815.0,336.0,55.0,6043.648212,1379.4599940000007,293.0036960000007,25,363,11,0,1,27407.754227252677
99,B10,11,7274.344898,3.265501600006246,3778.924292000001,1565.0,294.0,0.0,5637.9242920000015,1055.4854369999998,55.0,10.0,0.0,1120.4854369999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.9351689999993,0.0,0.0,55.0,515.9351689999993,5295.344898,1620.0,304.0,55.0,5780.660542,1323.021710000001,949.0395670000007,25,324,11,0,0,26476.724500237797
100,B10,16,7869.762362,4.476249599989387,3309.641953000001,1520.0,287.0,0.0,5116.641953000001,1693.982117,110.0,12.0,0.0,1815.982117,316.7461950000006,20.0,0.0,0.0,336.7461950000006,0.0,0.0,0.0,0.0,0.0,520.3920969999986,0.0,0.0,80.0,600.3920969999986,5840.762362000001,1650.0,299.0,80.0,7497.396196,0.0,0.0,25,330,16,0,4,29203.811816424168
101,B10,12,7747.498239,3.891407100003562,3595.109507,1640.0,312.0,0.0,5547.109507,1129.1841279999996,75.0,9.0,0.0,1213.1841279999996,490.97134299999937,25.0,1.0,0.0,516.9713429999994,0.0,0.0,0.0,0.0,0.0,410.2332610000002,0.0,0.0,60.0,470.2332610000002,5625.498239,1740.0,322.0,60.0,3916.529904,3137.507514,239.19286499999998,25,348,12,0,5,28127.49119347019
102,B10,11,7706.031843,3.8436198999988846,3259.5946410000006,1515.0,283.0,0.0,5057.594641000001,1215.5695900000005,55.0,7.0,0.0,1277.5695900000005,844.9576720000005,15.0,1.0,0.0,860.9576720000005,0.0,0.0,0.0,0.0,0.0,454.9099399999985,0.0,0.0,55.0,509.9099399999985,5775.031843,1585.0,291.0,55.0,4679.631102,2096.9959959999996,0.0,25,317,11,0,3,28875.159229963487
103,B10,16,8728.867605,4.649149100005161,2667.1108200000003,1475.0,280.0,0.0,4422.110820000001,1672.8362820000011,110.0,10.0,0.0,1792.8362820000011,1694.7490199999997,50.0,3.0,0.0,1747.7490199999997,22.612152000000606,0.0,0.0,17.0,39.612152000000606,651.5593309999977,0.0,0.0,75.0,726.5593309999977,6708.8676049999995,1635.0,293.0,92.0,7016.338421,0.0,0.0,21,327,20,1,10,33544.33802732622
104,B10,16,7609.129842,4.1211136000056285,2777.203626,1140.0,215.0,0.0,4132.203626,1214.4612319999997,80.0,10.0,0.0,1304.4612319999997,1381.4639939999997,25.0,3.0,0.0,1409.4639939999997,0.0,0.0,0.0,0.0,0.0,683.0009900000011,0.0,0.0,80.0,763.0009900000011,6056.129842000001,1245.0,228.0,80.0,5701.84919,0.0,0.0,19,249,16,0,5,30280.64921950754
105,B10,10,6661.856086,3.1845280999987153,3254.5377209999997,1680.0,317.0,0.0,5251.537721,863.3084939999999,50.0,7.0,0.0,920.3084939999999,104.63856299999998,10.0,1.0,0.0,115.63856299999998,0.0,0.0,0.0,0.0,0.0,324.371308,0.0,0.0,50.0,374.371308,4546.856086,1740.0,325.0,50.0,3006.844773,3245.813862,2017.62648,25,348,10,0,2,22734.28042526963
106,B10,12,7456.580242,3.7215747000009287,3713.9407,1725.0,329.0,0.0,5767.9407,1275.9911779999995,90.0,11.0,0.0,1376.9911779999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.64836400000036,0.0,0.0,60.0,311.64836400000036,5241.580242,1815.0,340.0,60.0,5844.183679,1151.1170140000004,902.5764429999999,25,363,12,0,0,26207.901226654427
107,B10,10,7150.703325,3.167065300003742,3667.1346249999997,1810.0,343.0,0.0,5820.134625,903.8736050000001,45.0,8.0,0.0,956.8736050000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.6950950000004,0.0,0.0,50.0,373.6950950000004,4894.7033249999995,1855.0,351.0,50.0,2623.15227,3784.843371,1450.4882710000002,25,371,10,0,0,24473.516630192917
108,B10,10,6921.013725,2.9898680999904172,3678.917349,1660.0,312.0,0.0,5650.917349,571.9236079999998,40.0,6.0,0.0,617.9236079999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.172768,0.0,0.0,50.0,652.172768,4853.013725,1700.0,318.0,50.0,2786.092775,3719.1625299999996,1012.3764679999995,25,340,10,0,0,24265.068626113345
109,B10,15,7394.941584,3.8936850000027334,3268.9765009999996,1295.0,244.0,0.0,4807.976501,1214.5757640000008,80.0,9.0,0.0,1303.5757640000008,593.5484200000001,25.0,3.0,0.0,621.5484200000001,0.0,0.0,0.0,0.0,0.0,586.8408989999995,0.0,0.0,75.0,661.8408989999995,5663.941584,1400.0,256.0,75.0,6319.674275,933.1187859999991,842.1366429999998,25,280,15,0,5,28319.707941104225
110,B10,15,7050.533325,3.5994221000000834,3571.4768080000003,1130.0,209.0,0.0,4910.476808,1366.6486909999999,85.0,10.0,0.0,1461.6486909999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.4078260000001,0.0,0.0,75.0,678.4078260000001,5541.533325,1215.0,219.0,75.0,4563.726044,2155.815665,1918.5735460000005,25,243,15,0,0,27707.666630535703
111,B10,12,7636.732134,3.693778900007601,3460.7478249999986,1715.0,326.0,0.0,5501.747824999999,1376.6736690000002,80.0,11.0,0.0,1467.6736690000002,41.90409599999998,10.0,0.0,0.0,51.90409599999998,0.0,0.0,0.0,0.0,0.0,555.4065440000011,0.0,0.0,60.0,615.4065440000011,5434.732134,1805.0,337.0,60.0,6994.099393,506.2607279999993,146.5953959999997,25,361,12,0,2,27173.660669457906
112,B10,10,6892.245027,3.248514899998554,3425.7156600000003,1725.0,324.0,0.0,5474.71566,702.3684209999996,50.0,6.0,0.0,758.3684209999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.1609460000002,0.0,0.0,50.0,659.1609460000002,4737.245027,1775.0,330.0,50.0,5241.041127,1322.0171389999996,1120.692991,25,355,10,0,0,23686.22515181776
113,B10,12,7227.556558,3.372163299995009,3752.54943,1510.0,283.0,0.0,5545.54943,930.9265540000004,60.0,6.0,0.0,996.9265540000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.080574,0.0,0.0,60.0,685.080574,5308.556558,1570.0,289.0,60.0,4080.234517,2640.446076,371.4713069999998,25,314,12,0,0,26542.782812385114
114,B10,15,6813.293173,3.39381159999175,3205.380211,1215.0,224.0,0.0,4644.380211000001,778.3001769999998,55.0,6.0,0.0,839.3001769999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1254.6127849999998,0.0,0.0,75.0,1329.6127849999998,5238.293173,1270.0,230.0,75.0,5068.602418,1335.7205249999997,1084.636082,25,254,15,0,0,26191.465864459795
115,B10,15,6931.772174,3.5712893000018084,3298.6731000000004,1200.0,218.0,0.0,4716.673100000001,573.9713600000001,60.0,8.0,0.0,641.9713600000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1498.127713999999,0.0,0.0,75.0,1573.127713999999,5370.772174,1260.0,226.0,75.0,4091.79371,2049.169102,0.0,25,252,15,0,0,26853.86087241793
116,B10,11,7313.762106,3.1628829999972368,3600.003312000001,1555.0,292.0,0.0,5447.003312000001,963.441633999999,35.0,7.0,0.0,1005.441633999999,86.70255400000042,5.0,1.0,0.0,92.70255400000042,0.0,0.0,0.0,0.0,0.0,713.6146059999994,0.0,0.0,55.0,768.6146059999994,5363.762106,1595.0,300.0,55.0,3827.932998,2859.076401000001,2449.0661360000004,25,319,11,0,1,26818.810542752188
117,B10,15,6400.422532,3.5067138000013074,3500.2930309999992,1065.0,194.0,0.0,4759.293031,591.3399270000004,50.0,7.0,0.0,648.3399270000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917.7895739999997,0.0,0.0,75.0,992.7895739999997,5009.422532,1115.0,201.0,75.0,1220.347356,4057.6765459999997,1454.8972089999997,25,223,15,0,0,25047.11266777578
118,B10,15,6532.29266,4.052536900009727,3210.5079020000003,1350.0,252.0,0.0,4812.507902,1031.0910730000003,75.0,11.0,0.0,1117.0910730000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.6936849999997,0.0,0.0,75.0,602.6936849999997,4769.292660000001,1425.0,263.0,75.0,5298.908352,1002.2556820000009,191.7516480000004,25,285,15,0,0,23846.463298241983
119,B10,16,5770.936779,4.181711199998972,1800.9393979999995,1130.0,216.0,0.0,3146.9393979999995,1603.977872999999,100.0,13.0,0.0,1716.977872999999,484.8574429999999,5.0,1.0,0.0,490.8574429999999,0.0,0.0,0.0,0.0,0.0,336.16206500000146,0.0,0.0,80.0,416.16206500000146,4225.936779,1235.0,230.0,80.0,5049.913303,0.0,0.0,18,247,16,0,1,21129.68390801435
120,B10,13,7239.746247,3.9081717999943066,3095.3473200000008,1365.0,255.0,0.0,4715.347320000002,1471.514515,75.0,8.0,0.0,1554.514515,605.5338920000004,15.0,2.0,0.0,622.5338920000004,0.0,0.0,0.0,0.0,0.0,282.35051999999865,0.0,0.0,65.0,347.35051999999865,5454.746247,1455.0,265.0,65.0,4596.017987,2115.4003390000007,98.10279700000046,25,291,13,0,3,27273.73123872158
121,B10,11,6852.735266,3.5671507000079146,3168.161623,1540.0,289.0,0.0,4997.161623,872.220742999999,60.0,7.0,0.0,939.220742999999,371.2707169999999,5.0,1.0,0.0,377.2707169999999,0.0,0.0,0.0,0.0,0.0,484.0821830000011,0.0,0.0,55.0,539.0821830000011,4895.735266000001,1605.0,297.0,55.0,5295.024144,1331.6832379999996,1017.8829139999998,25,321,11,0,1,24478.67634298322
122,B10,14,7576.513004,3.692276600006153,3704.2502239999994,1295.0,242.0,0.0,5241.250223999999,1312.940380000001,80.0,10.0,0.0,1402.940380000001,325.4543539999995,10.0,1.0,0.0,336.4543539999995,0.0,0.0,0.0,0.0,0.0,525.8680460000004,0.0,0.0,70.0,595.8680460000004,5868.513004,1385.0,253.0,70.0,5450.431705,1619.3924180000004,1251.4102750000002,25,277,14,0,2,29342.565022575243
123,B10,11,7280.90512,3.3023606999922777,3527.0825679999994,1795.0,340.0,0.0,5662.082567999999,1095.5525190000005,60.0,8.0,0.0,1163.5525190000005,49.277272999999695,5.0,1.0,0.0,55.277272999999695,0.0,0.0,0.0,0.0,0.0,344.99276000000066,0.0,0.0,55.0,399.99276000000066,5016.90512,1860.0,349.0,55.0,5278.413998,1765.102726,168.59770000000026,25,372,11,0,1,25084.525609021694
124,B10,11,6753.9069,3.1399990000063553,3311.695134,1545.0,291.0,0.0,5147.695134,1160.0048140000004,50.0,9.0,0.0,1219.0048140000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.2069519999998,0.0,0.0,55.0,387.2069519999998,4803.9069,1595.0,300.0,55.0,5805.89884,837.6068200000009,471.9414880000004,25,319,11,0,0,24019.534495036864
125,B10,12,6532.277968,3.2583445999916876,3284.3217790000003,1485.0,276.0,0.0,5045.321779000001,681.2369249999995,40.0,6.0,0.0,727.2369249999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.7192640000004,0.0,0.0,60.0,759.7192640000004,4665.277968,1525.0,282.0,60.0,5313.020899,904.603537,422.2555000000002,25,305,12,0,0,23326.38984530461
126,B10,15,7842.51069,3.762495000002673,3264.999624999999,1490.0,281.0,0.0,5035.999624999999,1362.701676999999,70.0,9.0,0.0,1441.701676999999,74.49588399999993,10.0,1.0,0.0,85.49588399999993,464.6039060000003,0.0,0.0,20.0,484.6039060000003,724.7095980000018,0.0,0.0,70.0,794.7095980000018,5891.51069,1570.0,291.0,90.0,5769.536288,1187.2816089999997,0.0,25,314,20,1,2,29457.553460179603
127,B10,15,7025.215086,3.4947379999939585,3183.820476,1275.0,236.0,0.0,4694.820476,1265.9939009999994,80.0,7.0,0.0,1352.9939009999994,20.223747999999887,5.0,0.0,0.0,25.223747999999887,0.0,0.0,0.0,0.0,0.0,877.1769610000014,0.0,0.0,75.0,952.1769610000014,5347.215086,1360.0,243.0,75.0,4755.582583,1769.9639799999995,0.0,25,272,15,0,1,26736.07543490056
0,B20,10,7119.001425,4.264972300006775,3716.1175250000006,1645.0,311.0,0.0,5672.117525000001,734.5335350000004,50.0,6.0,0.0,790.5335350000004,151.32047599999987,15.0,2.0,0.0,168.32047599999987,0.0,0.0,0.0,0.0,0.0,438.02988899999957,0.0,0.0,50.0,488.02988899999957,5040.001425,1710.0,319.0,50.0,1975.805629,4196.805231,2688.1823460000005,25,342,10,0,3,25200.007132742205
1,B20,12,7705.477324,3.1955882999900496,3432.1497289999998,1740.0,328.0,0.0,5500.149729,1117.5902960000008,60.0,8.0,0.0,1185.5902960000008,154.48943499999996,10.0,1.0,0.0,165.48943499999996,0.0,0.0,0.0,0.0,0.0,794.247864,0.0,0.0,60.0,854.247864,5498.477324,1810.0,337.0,60.0,7246.472404,247.0,0.0,25,362,12,0,2,27492.386627423602
2,B20,10,6678.23625,2.5403691999963485,3392.7431489999994,1655.0,311.0,0.0,5358.743148999999,602.6411499999999,30.0,5.0,0.0,637.6411499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.8519510000007,0.0,0.0,50.0,681.8519510000007,4627.23625,1685.0,316.0,50.0,4029.277439,2292.2210039999995,1390.8702789999998,25,337,10,0,0,23136.181258389926
3,B20,14,7021.179233,2.823990099990624,3862.2611149999984,1350.0,249.0,0.0,5461.261114999998,385.6195080000007,40.0,5.0,0.0,430.6195080000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059.298610000001,0.0,0.0,70.0,1129.298610000001,5307.179233,1390.0,254.0,70.0,5967.327595,944.2751280000002,661.2751280000002,25,278,14,0,0,26535.89617632033
4,B20,11,6821.72776,3.1764020999980858,3266.0262179999995,1510.0,284.0,0.0,5060.026218,1364.2694940000003,85.0,11.0,0.0,1460.2694940000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.43204799999995,0.0,0.0,55.0,301.43204799999995,4876.72776,1595.0,295.0,55.0,5282.280569,1380.2465309999998,759.2643879999996,25,319,11,0,0,24383.638805226496
5,B20,15,7159.533377,2.880111799997394,3952.471507,1110.0,204.0,0.0,5266.471507,852.7653169999995,55.0,10.0,0.0,917.7653169999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.2965530000001,0.0,0.0,75.0,975.2965530000001,5705.533377,1165.0,214.0,75.0,2486.875086,3808.912005,1578.254973,25,233,15,0,0,28527.666891881407
6,B20,10,6647.360719,2.675057700005709,3269.522214,1595.0,300.0,0.0,5164.522214,758.4475740000004,40.0,8.0,0.0,806.4475740000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.3909309999999,0.0,0.0,50.0,676.3909309999999,4654.360719,1635.0,308.0,50.0,5418.844986,1062.8223210000006,752.1391320000002,25,327,10,0,0,23271.803606982827
7,B20,14,7281.078054,3.250494100007927,3438.300223,1695.0,321.0,0.0,5454.300223,692.1505989999993,55.0,8.0,0.0,755.1505989999993,7.322474000000511,5.0,1.0,0.0,13.322474000000511,0.0,0.0,0.0,0.0,0.0,988.3047579999995,0.0,0.0,70.0,1058.3047579999995,5126.078054,1755.0,330.0,70.0,3883.471909,2296.111891000001,258.79799599999933,25,351,14,0,1,25630.390262105127
8,B20,12,7462.242081,3.1438263000018196,3442.3683300000007,1540.0,292.0,0.0,5274.368330000001,1327.0703699999995,90.0,10.0,0.0,1427.0703699999995,190.21852800000033,10.0,0.0,0.0,200.21852800000033,0.0,0.0,0.0,0.0,0.0,500.5848529999997,0.0,0.0,60.0,560.5848529999997,5460.242081,1640.0,302.0,60.0,4516.049879,2495.741613,902.6924850000005,25,328,12,0,2,27301.21040149694
9,B20,10,7694.480029,3.04867390000436,3192.809471999998,1940.0,368.0,0.0,5500.809471999998,1127.3321230000015,65.0,8.0,0.0,1200.3321230000015,541.7459309999995,15.0,1.0,0.0,557.7459309999995,0.0,0.0,0.0,0.0,0.0,385.59250300000133,0.0,0.0,50.0,435.59250300000133,5247.480029,2020.0,377.0,50.0,5806.335715,753.326329999998,0.0,25,404,10,0,3,26237.400160709403
10,B20,13,6287.807058,2.681476900004782,2855.720033000001,1370.0,256.0,0.0,4481.7200330000005,1215.2364620000005,65.0,11.0,0.0,1291.2364620000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.85056299999883,0.0,0.0,65.0,514.8505629999988,4520.807058,1435.0,267.0,65.0,5335.911418,876.233658000001,504.5683260000005,25,287,13,0,0,22604.03529093872
11,B20,13,7034.850656,3.1964724999997998,3356.137202,1335.0,249.0,0.0,4940.137202,1136.9684489999997,95.0,9.0,0.0,1240.9684489999997,315.58581500000037,10.0,1.0,0.0,326.58581500000037,0.0,0.0,0.0,0.0,0.0,462.1591899999995,0.0,0.0,65.0,527.1591899999995,5270.850656,1440.0,259.0,65.0,5907.354533,934.4714949999998,566.4893519999996,25,288,13,0,2,26354.25328496651
12,B20,15,7872.109223,3.2906942999979947,3086.6583339999997,1420.0,266.0,0.0,4772.658334000001,937.3218610000005,50.0,8.0,0.0,995.3218610000005,733.485455,25.0,3.0,0.0,761.485455,0.0,0.0,0.0,0.0,0.0,1267.6435729999998,0.0,0.0,75.0,1342.6435729999998,6025.1092229999995,1495.0,277.0,75.0,3203.665452,2888.2013859999997,0.0,25,299,15,0,5,30125.546131669107
13,B20,11,7660.562693,3.572733799999696,3785.3160850000004,1705.0,322.0,0.0,5812.316085,1447.591996,90.0,9.0,0.0,1546.591996,40.23621400000002,5.0,0.0,0.0,45.23621400000002,0.0,0.0,0.0,0.0,0.0,201.41839799999934,0.0,0.0,55.0,256.41839799999934,5474.562693,1800.0,331.0,55.0,4697.455715,2578.773948,792.155659,25,360,11,0,1,27372.813477754204
14,B20,16,5298.194667,3.1646017000020947,1949.292969,985.0,186.0,0.0,3120.292969,871.4694789999994,65.0,7.0,0.0,943.4694789999994,348.4900799999991,30.0,3.0,0.0,381.4900799999991,99.09216100000049,0.0,0.0,8.0,107.09216100000049,670.8499780000004,0.0,0.0,75.0,745.8499780000004,3939.1946669999998,1080.0,196.0,83.0,4410.87172,0.0,0.0,16,216,17,1,6,19695.973342283683
15,B20,10,7671.988483,2.8487992999871494,3957.1614439999994,1865.0,354.0,0.0,6176.161443999999,813.0026749999998,45.0,8.0,0.0,866.0026749999998,382.9857430000002,10.0,1.0,0.0,393.9857430000002,0.0,0.0,0.0,0.0,0.0,185.83862100000078,0.0,0.0,50.0,235.83862100000078,5338.988483,1920.0,363.0,50.0,1558.72196,5165.078264999999,0.0,25,384,10,0,2,26694.942415348014
16,B20,12,8281.856724,2.7449357000004966,3464.070316,1580.0,297.0,0.0,5341.070316,1221.925118,55.0,8.0,0.0,1284.925118,369.00512800000024,20.0,1.0,0.0,390.00512800000024,0.0,0.0,0.0,0.0,0.0,1205.8561619999991,0.0,0.0,60.0,1265.8561619999991,6260.856724,1655.0,306.0,60.0,7331.162984,262.6831890000003,0.0,25,331,12,0,4,31304.28364368225
17,B20,10,7062.456043,2.5592967999982648,3480.123318999999,1725.0,325.0,0.0,5530.123318999999,853.163798,55.0,7.0,0.0,915.163798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.1689260000012,0.0,0.0,50.0,617.1689260000012,4900.456043,1780.0,332.0,50.0,5672.664159,1096.7873139999992,892.9715569999998,25,356,10,0,0,24502.28023712273
18,B20,10,8037.270999,3.172942700010026,4149.516144000001,1555.0,290.0,0.0,5994.516144000001,964.0218589999995,70.0,5.0,0.0,1039.0218589999995,527.2396580000003,35.0,3.0,0.0,565.2396580000003,0.0,0.0,0.0,0.0,0.0,388.4933379999994,0.0,0.0,50.0,438.4933379999994,6029.270999,1660.0,298.0,50.0,4301.959463,3541.4722850000007,3137.4901420000006,25,332,10,0,7,30146.355003683646
19,B20,14,7517.357787,3.704279300000053,3766.573384000001,1420.0,267.0,0.0,5453.573384000001,1320.1852339999996,80.0,10.0,0.0,1410.1852339999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.5991689999988,0.0,0.0,70.0,653.5991689999988,5670.357787,1500.0,277.0,70.0,4735.032836,2194.7917690000004,854.1986200000001,25,300,14,0,0,28351.788948707414
20,B20,15,6558.018346,3.2596804999921005,3344.5791639999998,1220.0,224.0,0.0,4788.579164,729.312085999999,60.0,9.0,0.0,798.312085999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896.1270960000011,0.0,0.0,75.0,971.1270960000011,4970.018346,1280.0,233.0,75.0,5463.011889,812.6280299999999,252.02940099999978,25,256,15,0,0,24850.091730731747
21,B20,13,7234.706211,3.5838387999974657,3178.9912300000005,1595.0,304.0,0.0,5077.9912300000005,1498.443068999999,85.0,11.0,0.0,1594.443068999999,202.66285000000084,15.0,0.0,0.0,217.66285000000084,0.0,0.0,0.0,0.0,0.0,279.6090619999993,0.0,0.0,65.0,344.6090619999993,5159.706211,1695.0,315.0,65.0,6576.894287,485.9086559999996,370.92651299999943,25,339,13,0,3,25798.531061948775
22,B20,14,8320.034101,2.9596403000032296,3384.4628319999997,1810.0,344.0,0.0,5538.462832,600.0837930000012,50.0,6.0,0.0,656.0837930000012,742.8693679999997,20.0,2.0,0.0,764.8693679999997,0.0,0.0,0.0,0.0,0.0,1290.6181079999988,0.0,0.0,70.0,1360.6181079999988,6018.034100999999,1880.0,352.0,70.0,5488.352271,1585.304673999999,693.2623519999988,25,376,14,0,4,30090.17051108703
23,B20,14,7094.840321,2.5973992999934126,3881.5779059999995,1150.0,210.0,0.0,5241.5779059999995,916.5299630000003,50.0,9.0,0.0,975.5299630000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.7324519999997,0.0,0.0,70.0,877.7324519999997,5605.840321,1200.0,219.0,70.0,3137.656609,3505.749942999999,951.7334539999993,25,240,14,0,0,28029.20160395639
24,B20,14,6918.723449,2.760769000000437,2994.2824749999995,1385.0,260.0,0.0,4639.282475,1336.6794020000004,70.0,8.0,0.0,1414.6794020000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,794.761572,0.0,0.0,70.0,864.761572,5125.723449,1455.0,268.0,70.0,5670.844506,982.5835869999992,441.15658900000017,25,291,14,0,0,25628.617244281188
25,B20,13,6918.186127,2.39926099999866,3144.5348349999986,1400.0,261.0,0.0,4805.5348349999995,1129.608620000001,55.0,6.0,0.0,1190.608620000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857.042672,0.0,0.0,65.0,922.042672,5131.186126999999,1455.0,267.0,65.0,5607.511048,695.7923009999986,416.86468799999966,25,291,13,0,0,25655.93064509713
26,B20,14,7111.951718,3.5372877000045264,3438.6632810000006,1535.0,288.0,0.0,5261.663281,1070.1237999999998,75.0,11.0,0.0,1156.1237999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.164637,0.0,0.0,70.0,694.164637,5132.951718,1610.0,299.0,70.0,6525.768091,341.6653320000005,0.0,25,322,14,0,0,25664.758597534645
27,B20,16,7131.654768,4.464514799998142,3571.088958,1435.0,270.0,0.0,5276.088957999999,942.1236250000004,120.0,13.0,0.0,1075.1236250000004,277.9815720000006,10.0,2.0,0.0,289.9815720000006,0.0,0.0,0.0,0.0,0.0,410.4606129999995,0.0,0.0,80.0,490.4606129999995,5201.654768,1565.0,285.0,80.0,6651.967639,0.0,0.0,23,313,16,0,2,26008.273853893337
28,B20,15,7959.960972,4.057075899996562,3784.2167919999993,1655.0,314.0,0.0,5753.216791999999,945.0661439999988,85.0,10.0,0.0,1040.0661439999988,579.5351360000004,15.0,3.0,0.0,597.5351360000004,0.0,0.0,0.0,0.0,0.0,494.1429000000012,0.0,0.0,75.0,569.1429000000012,5802.960971999999,1755.0,327.0,75.0,6382.493498,1435.750795,736.5097960000003,25,351,15,0,3,29014.804860810837
29,B20,12,6644.190369,3.4191025999898557,3236.601088999999,1420.0,265.0,0.0,4921.601088999999,705.7205460000001,45.0,7.0,0.0,757.7205460000001,301.38736400000016,20.0,2.0,0.0,323.38736400000016,0.0,0.0,0.0,0.0,0.0,581.4813700000008,0.0,0.0,60.0,641.4813700000008,4825.190368999999,1485.0,274.0,60.0,3108.65597,2879.896146999999,2082.3290449999995,25,297,12,0,4,24125.95186308086
30,B20,12,8412.496869,4.299153200001456,3878.350235,1675.0,316.0,0.0,5869.350235,1142.461514000001,95.0,10.0,0.0,1247.461514000001,683.9388309999996,30.0,1.0,0.0,714.9388309999996,132.5346580000005,0.0,0.0,23.0,155.5346580000005,370.2116309999999,0.0,0.0,55.0,425.2116309999999,6207.4968690000005,1800.0,327.0,78.0,6639.000058,854.1363820000006,360.6217740000002,25,360,18,1,6,31037.4843386724
31,B20,13,7688.037123,3.915120499994373,4063.33173,1380.0,256.0,0.0,5699.33173,1443.6647170000003,85.0,10.0,0.0,1538.6647170000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.04067599999956,0.0,0.0,65.0,450.04067599999956,5892.037123,1465.0,266.0,65.0,7052.536156,331.9821430000002,0.0,25,293,13,0,0,29460.18562573152
32,B20,15,7278.252364,4.180934300005902,2868.1864969999997,1240.0,231.0,0.0,4339.186497,1341.842744999999,70.0,8.0,0.0,1419.842744999999,576.4943239999998,25.0,3.0,0.0,604.4943239999998,65.22711900000013,0.0,0.0,41.0,106.22711900000013,738.5016790000011,0.0,0.0,70.0,808.5016790000011,5590.252363999999,1335.0,242.0,111.0,4808.028883,2095.1613399999997,104.5224449999996,25,267,27,1,5,27951.261835757512
