id,step,phase,N,time_s,nodes,sample_group,remaining_cost,spearman,constant_prediction,top1_optimal,top3_best_recall,top3_overlap,predictor_regret,R12_regret,predictor_gain,top3_available_gain,margin,H1_pred,H1_R12,H2_pred,H2_R12,H3_pred,H3_R12
255,17,late,16,4975.074137,8,N16_late,1664.1788130000004,-0.14285714285714288,False,False,False,0.0,831.4061510000001,0.0,-831.4061510000001,-696.6331360000004,0.18856974227818224,True,False,True,False,True,False
255,18,late,16,5389.230938,7,late,1250.0220120000004,0.3571428571428572,False,False,True,0.3333333333333333,73.04656599999998,10.042290000000321,-63.00427599999966,10.042290000000321,0.0980215827338129,True,True,False,False,True,True
256,16,late,16,5383.642195,9,N16_late,1906.8001089999998,0.5666666666666667,False,False,False,0.6666666666666666,112.9273089999997,397.54300299999977,284.6156940000001,284.6156940000001,0.6262822488605829,False,False,False,False,False,False
257,16,late,16,4952.680232,9,N16_late,1788.353056,0.35,False,True,True,0.6666666666666666,0.0,24.1209259999996,24.1209259999996,24.1209259999996,0.5734475433302638,True,False,False,False,True,False
257,19,late,16,5841.189184,6,N16_late,899.8441039999998,-0.14285714285714288,False,False,False,0.3333333333333333,476.1988170000004,0.0,-476.1988170000004,-345.8452420000003,0.09576750536376044,False,True,False,False,False,True
258,12,late,16,4275.463667,13,N16_late,2161.987451,0.23626373626373626,False,False,True,0.6666666666666666,1274.8409780000002,538.5672750000003,-736.2737029999998,538.5672750000003,0.6484196504055187,True,False,False,False,False,False
259,5,early,16,1827.603547,20,early,4235.270322,-0.3744360902255639,False,False,False,0.0,2159.0854789999994,254.0464579999998,-1905.0390209999996,-1049.5904259999998,0.8606238035556062,True,False,False,False,False,False
259,9,middle,16,2930.137226,16,middle,3132.736643,0.4558823529411765,False,False,False,0.0,426.0118169999996,0.0,-426.0118169999996,-426.0118169999996,0.43780973384828203,True,True,False,False,False,False
260,14,late,16,4550.732862,11,N16_late,1772.236597,-0.08181818181818183,False,False,False,0.3333333333333333,623.7891140000002,0.0,-623.7891140000002,-189.70472400000017,0.13566917905887144,True,False,False,False,True,False
260,15,late,16,4842.155598,10,N16_late,1480.8138609999996,0.6484848484848483,False,False,True,0.6666666666666666,160.3256879999999,254.93269799999962,94.60700999999972,254.93269799999962,0.16284244194131559,True,False,False,False,True,False
261,5,early,16,1854.843326,20,early,3756.082144,0.12781954887218044,False,False,False,0.0,1394.697819,584.8519729999998,-809.8458460000002,95.65528600000016,0.6848626654045907,True,False,False,False,False,False
261,10,middle,16,2701.527908,15,middle,2909.397562,0.075,False,False,False,0.3333333333333333,82.9319230000001,146.14031299999988,63.20838999999978,63.20838999999978,0.687473632493561,True,True,False,False,False,False
261,11,middle,16,2964.211097,14,middle,2646.7143730000003,-0.24395604395604395,False,False,False,0.0,495.2070160000003,415.6125600000005,-79.59445599999981,-79.59445599999981,0.46689603597819995,True,True,False,False,False,False
261,13,late,16,3529.159958,12,N16_late,2081.765512,0.2797202797202798,False,True,True,0.3333333333333333,0.0,216.2861439999997,216.2861439999997,216.2861439999997,0.4091329269514725,True,False,False,False,True,False
261,15,late,16,3894.80089,10,late,1716.1245800000002,-0.16363636363636364,False,False,False,0.0,339.5767100000003,6.133741000000555,-333.4429689999997,-271.8759220000002,0.4027827186845331,True,False,False,False,True,False
262,3,middle,16,1034.199572,22,middle,3246.684049,0.7651044607566347,False,False,False,0.3333333333333333,244.44726999999966,0.0,-244.44726999999966,-244.44726999999966,0.17105007142229434,True,True,False,False,False,False
262,4,late,16,1951.279719,21,N16_late,2329.603902,0.5649350649350648,False,False,False,0.3333333333333333,938.1783869999999,0.0,-938.1783869999999,-58.93420900000001,0.034162694702273844,False,True,False,False,False,True
263,15,late,16,4528.068559,10,late,913.4545589999998,-0.3696969696969697,False,False,False,0.0,877.5600919999997,217.98501399999986,-659.5750779999998,-40.4269519999998,0.39282063379727905,False,False,False,False,False,False
264,0,early,16,0.0,25,early,6266.580238,0.07924601031376693,False,False,False,0.3333333333333333,116.0773139999992,116.0773139999992,0.0,0.0,0.0,True,True,False,False,False,False
264,10,middle,16,3422.056997,15,middle,2844.5232409999994,0.24128695961901372,False,True,True,0.3333333333333333,0.0,560.5598989999999,560.5598989999999,560.5598989999999,0.41646287889067446,True,False,False,False,True,False
264,12,late,16,3784.03914,13,N16_late,2482.5410979999997,0.4010989010989011,False,True,True,0.3333333333333333,0.0,290.53177999999934,290.53177999999934,290.53177999999934,0.406164822464261,True,False,False,False,True,False
265,7,middle,16,2294.530463,18,middle,4761.334464,-0.033040789121763975,False,False,False,0.0,1480.892581,1403.5624049999997,-77.33017600000039,-77.33017600000039,0.7108745932608193,True,False,False,False,False,False
265,17,late,16,5324.310617,8,late,1731.5543099999995,-0.14285714285714288,False,False,False,0.0,477.05268200000046,161.0405499999997,-316.01213200000075,-316.01213200000075,0.26011449734272807,True,True,False,False,False,False
265,18,late,16,5432.826201,7,N16_late,1623.0387259999998,-0.7857142857142859,False,False,False,0.0,1011.1103270000003,0.0,-1011.1103270000003,-814.0805520000004,0.5389945702190354,True,False,False,False,False,False
266,16,late,16,5373.210596,9,late,1836.0706920000002,-0.25,False,False,False,0.3333333333333333,967.7267609999999,339.0749880000003,-628.6517729999996,217.36004299999968,0.2932599724896835,False,False,False,False,False,False
266,17,late,16,5452.192739,8,N16_late,1757.088549,-0.28571428571428575,False,False,True,0.3333333333333333,576.1835430000001,190.90614300000016,-385.27739999999994,190.90614300000016,0.23367239175143129,False,False,False,False,False,False
266,18,late,16,5690.875928,7,late,1518.4053599999997,0.07142857142857144,False,False,True,0.3333333333333333,271.39135499999975,113.103881,-158.28747399999975,113.103881,0.10094712864164956,False,False,False,False,False,False
266,19,late,16,5925.875928,6,N16_late,1283.4053599999997,0.2571428571428572,False,False,True,0.6666666666666666,53.724191000000246,23.39963700000044,-30.324553999999807,23.39963700000044,0.2359068627450981,True,False,False,False,True,False
266,22,late,16,6581.881418,3,N16_late,627.3998700000002,-0.5,False,False,True,1.0,67.98594400000002,0.0,-67.98594400000002,0.0,0.009937625541812212,True,True,False,False,True,True
267,0,early,16,0.0,25,early,5495.576772,0.11809963672974007,False,False,False,0.3333333333333333,58.586575000000266,58.586575000000266,0.0,0.0,0.0,True,True,False,False,False,False
267,2,early,16,646.524338,23,early,4849.052434,-0.658102766798419,False,False,False,0.0,1260.1730039999993,0.0,-1260.1730039999993,-1260.1730039999993,0.41124161857696695,True,True,False,False,False,False
267,13,late,16,3795.998684,12,N16_late,1699.5780880000002,-0.1258741258741259,False,False,False,0.0,357.910836,0.0,-357.910836,-357.910836,0.4239888410386061,False,True,False,False,False,False
268,10,late,16,3147.786536,15,N16_late,1547.5907240000001,0.7214285714285712,False,False,False,0.6666666666666666,317.483604,0.0,-317.483604,-317.483604,0.43328763706938234,True,True,False,False,True,False
269,6,early,16,1774.521401,19,early,5241.441777,-0.03859649122807017,False,False,True,0.6666666666666666,613.0826299999999,832.6417359999996,219.5591059999997,832.6417359999996,0.508586630653617,True,True,False,False,False,False
269,10,middle,16,3547.396503,15,middle,3468.566675,-0.3714285714285714,False,False,False,0.0,868.8354260000006,392.6643560000002,-476.1710700000003,-338.6503679999996,0.5883843287764678,True,False,False,False,False,False
269,13,late,16,4302.727649,12,N16_late,2713.2355289999996,0.5874125874125874,False,False,False,0.0,221.16147499999988,43.92633599999954,-177.23513900000034,-177.23513900000034,0.12702374096039315,True,True,False,False,False,False
269,18,late,16,5342.373418,7,late,1673.5897599999998,-0.14285714285714288,False,False,False,0.6666666666666666,587.6869540000007,143.84101900000041,-443.8459350000003,102.0544319999999,0.09140319987751666,False,True,False,False,False,True
270,16,late,16,5033.740941,9,N16_late,1614.6154649999999,0.48333333333333334,False,True,True,0.6666666666666666,0.0,299.4401799999996,299.4401799999996,299.4401799999996,0.25992801215074457,True,False,False,False,True,False
270,17,late,16,5272.42413,8,N16_late,1375.9322759999995,0.2142857142857143,False,False,True,0.3333333333333333,585.91086,216.84660499999973,-369.06425500000023,216.84660499999973,0.2327203650687022,True,False,False,False,False,False
271,3,early,16,1158.126131,22,early,5116.509225,-0.14798080228617372,False,False,False,0.3333333333333333,652.9894219999996,459.78649099999984,-193.2029309999998,137.0694029999995,0.48110638854779864,True,False,False,False,False,False
272,0,early,16,0.0,25,early,7936.812762,0.05462589060463546,False,False,False,0.0,2057.67832,2057.67832,0.0,883.1517449999992,0.0,True,True,False,False,False,False
272,5,early,16,2414.932858,20,early,5521.879903999999,-0.048120300751879695,False,False,False,0.3333333333333333,1925.5577300000004,1146.098274,-779.4594560000005,1101.9159899999995,0.7555670823642435,True,False,False,False,False,False
272,6,early,16,2535.915001,19,early,5400.897761,0.010526315789473684,False,False,False,0.0,1575.765802,1206.2049829999996,-369.56081900000027,948.3335470000002,0.6961045349652799,True,False,False,False,False,False
272,12,middle,16,4556.006741,13,middle,3380.8060209999994,-0.5,False,False,False,0.0,474.190842,0.0,-474.190842,-474.190842,0.6831497474336965,True,False,False,False,False,False
272,17,late,16,6147.793625,8,N16_late,1789.0191369999993,0.023809523809523815,False,False,True,0.3333333333333333,362.5692760000011,52.144882999999936,-310.42439300000115,52.144882999999936,0.2677770889401323,False,True,False,False,False,False
272,18,late,16,6327.926601,7,late,1608.8861609999994,-0.3571428571428572,False,False,True,0.3333333333333333,408.1134540000003,169.7015139999994,-238.41194000000087,169.7015139999994,0.5267193600040041,False,False,False,False,False,False
272,20,late,16,6785.07381,5,late,1151.7389519999997,0.49999999999999994,False,False,True,0.6666666666666666,189.48231099999975,189.48231099999975,0.0,189.48231099999975,0.0,False,False,False,False,False,False
273,7,middle,16,2769.484239,18,middle,3977.576313,-0.27554179566563464,False,False,False,0.0,1294.1552299999998,556.2546149999998,-737.900615,-404.30756900000006,0.3788877468911446,True,False,False,False,False,False
273,14,late,16,4277.53139,11,N16_late,2469.529162,-0.44545454545454555,False,False,True,0.3333333333333333,1499.5265150000005,104.43200700000034,-1395.0945080000001,104.43200700000034,0.30537650601420174,True,False,False,False,False,False
273,17,late,16,4963.189825,8,late,1783.8707269999995,-0.7619047619047621,False,False,False,0.0,1101.3077460000004,0.0,-1101.3077460000004,-1075.2767279999998,0.30898585430661074,True,True,False,False,False,False
273,19,late,16,5448.873014,6,late,1298.1875380000001,-0.4058397249567139,False,False,False,0.3333333333333333,470.0507660000003,0.0,-470.0507660000003,-253.75187900000037,0.2369388693120883,True,False,False,False,True,False
274,12,middle,16,4478.961469,13,middle,2806.7475940000004,-0.510989010989011,False,False,False,0.0,1316.8122309999999,0.0,-1316.8122309999999,-397.4863349999996,0.30392451098105155,True,False,False,False,False,False
274,14,late,16,5102.979326,11,N16_late,2182.7297370000006,0.20909090909090913,False,False,False,0.3333333333333333,365.56907499999943,0.0,-365.56907499999943,-365.56907499999943,0.35407884909921306,True,True,False,False,False,False
274,18,late,16,6007.091984,7,late,1278.6170790000006,0.21428571428571433,False,False,True,0.6666666666666666,852.2050239999999,0.0,-852.2050239999999,0.0,0.03125374206681841,False,True,False,False,False,True
275,12,late,16,4124.771353,13,N16_late,1607.6374669999996,0.5604395604395606,False,False,False,0.3333333333333333,353.34862800000064,0.0,-353.34862800000064,-353.34862800000064,0.33549905778710154,True,False,True,False,True,False
275,13,late,16,4371.771353,12,N16_late,1360.6374669999996,0.31468531468531474,False,False,False,0.3333333333333333,343.06153300000005,0.0,-343.06153300000005,-343.06153300000005,0.5441883322701877,True,False,True,False,True,False
275,15,late,16,4754.664659,10,N16_late,977.7441609999996,0.7818181818181817,False,False,True,0.6666666666666666,518.0848610000003,0.0,-518.0848610000003,0.0,0.053984100573118865,True,True,False,True,True,True
277,0,early,16,0.0,25,early,6809.699609,0.39045971101200705,False,True,True,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,False
277,2,early,16,924.210667,23,early,5885.488942,0.08596837944664032,False,False,False,0.0,274.79714200000035,306.78252500000053,31.985383000000184,31.985383000000184,0.17775856979180837,True,False,False,False,False,False
277,16,late,16,4607.459721,9,N16_late,2202.239888,0.2333333333333333,False,False,False,0.3333333333333333,319.5982979999999,0.0,-319.5982979999999,-9.470679999999447,0.25855494474370555,True,True,False,False,False,False
277,17,late,16,4858.14291,8,N16_late,1951.5566990000007,0.5952380952380953,False,True,True,0.6666666666666666,0.0,128.5511379999998,128.5511379999998,128.5511379999998,0.18987029639493025,True,False,True,False,True,False
278,18,late,16,5253.180847,7,N16_late,1590.5233170000001,0.6785714285714287,False,False,True,0.6666666666666666,113.95889199999965,178.9053299999996,64.94643799999994,178.9053299999996,0.24241879419872947,False,True,False,False,False,True
279,7,middle,16,2317.220486,18,middle,3485.3216999999995,-0.013415892672858616,False,False,False,0.3333333333333333,231.8023120000007,798.145211,566.3428989999993,760.9539789999999,0.18870788596816013,False,False,False,False,False,False
279,14,late,16,4106.641653,11,N16_late,1695.900533,0.20000000000000004,False,False,False,0.6666666666666666,1258.2989470000002,370.3335049999996,-887.9654420000006,158.42324499999995,0.1983270052206929,False,False,False,False,False,False
280,2,early,16,649.151505,23,early,6949.195072,0.4575098814229249,False,False,True,0.6666666666666666,2097.4893540000003,1870.4772650000004,-227.01208899999983,1870.4772650000004,0.1638858295086575,True,True,False,False,False,False
281,3,middle,16,1034.955015,22,middle,3263.5557009999998,0.34952004517221913,False,False,False,0.3333333333333333,513.4719250000003,430.08179599999994,-83.39012900000034,212.80323599999974,0.39536318897686695,True,True,False,False,False,False
