seed,time_s,channel,nodes,scan_credit_s
353,1301.515591,2,21,126
353,1398.034575,2,21,126
353,1398.034575,11,21,125
353,1407.429139,2,21,126
353,1420.837346,2,21,126
353,1420.837346,14,21,125
353,1497.436822,2,21,126
353,1679.370634,2,20,120
353,1866.443792,2,20,120
353,1897.887941,2,20,120
353,1897.887941,5,20,119
353,1954.162257,2,20,120
353,1978.046827,2,20,120
353,2067.493033,2,20,120
353,2067.493033,9,20,119
353,2079.138023,2,20,120
353,2589.201475,10,20,119
353,2731.264995,13,20,119
353,4831.872183,15,10,59
354,456.401964,13,23,137
354,515.735434,4,23,137
354,1066.35095,17,22,131
354,1250.450097,9,22,131
354,3054.061383,3,15,89
354,4230.403703,6,10,60
354,4839.81204,16,8,47
354,5068.402591,2,8,47
354,5970.173492,15,4,23
354,6371.525221,1,3,17
355,432.0,8,23,138
355,432.0,17,23,138
355,490.816514,8,23,138
355,490.816514,10,23,137
355,490.816514,17,23,138
355,502.326858,8,23,138
355,502.326858,17,23,138
355,607.818332,17,23,138
355,953.181672,3,22,131
355,2691.240893,14,16,95
355,3276.85044,19,14,83
355,3815.699411,18,12,71
355,4898.855672,9,8,47
355,5604.851294,20,5,29
355,6257.389226,15,2,12
355,6257.389226,11,2,12
355,6393.801051,15,2,12
356,432.0,16,23,138
356,765.654321,3,23,137
356,1060.086695,18,22,131
356,1251.327605,8,22,131
356,1652.28456,17,21,125
356,1838.181649,6,20,120
356,2120.197016,15,19,114
356,2241.179159,15,18,108
356,3375.065022,11,14,84
356,3490.047165,11,13,78
356,4706.681162,10,8,48
356,5036.290421,4,7,41
356,5505.128606,12,5,30
357,432.0,6,23,138
357,572.346144,6,23,138
357,572.346144,9,23,137
357,579.201807,6,23,138
357,954.100946,12,22,131
357,2064.795359,4,18,107
357,2990.865759,2,15,89
357,3339.62753,18,14,83
357,3426.888017,10,14,83
357,3777.305949,5,13,77
357,3909.355398,11,12,72
357,4152.40543,16,12,71
357,6723.650933,1,2,11
358,432.0,10,23,138
358,1104.339028,9,22,131
358,1966.442815,15,19,113
358,2176.173216,6,18,108
358,2176.173216,19,18,108
358,2254.615603,6,18,108
358,2290.401643,6,18,108
358,2344.305876,6,18,108
358,2344.305876,18,18,107
358,2357.512886,6,18,108
358,2720.133743,5,17,102
358,2720.133743,12,17,102
358,2807.772126,5,17,102
358,2848.930204,4,17,101
358,2848.930204,5,17,102
358,2914.003944,5,17,102
358,4749.465749,8,12,71
358,5972.676005,1,7,41
358,6229.657628,17,6,35
359,496.388995,13,23,137
359,853.526953,10,22,131
359,1068.168045,2,22,131
359,1654.302208,9,21,125
359,1974.10962,17,20,119
359,2923.469653,5,16,95
359,3083.578097,4,16,95
359,5049.808737,20,8,47
359,5486.411799,14,6,35
359,5652.836084,11,6,35
359,5732.787912,3,6,35
359,6023.515798,19,5,29
359,6748.338966,16,1,5
360,432.0,1,23,138
360,432.0,4,23,138
360,577.684086,4,23,138
360,650.358518,4,23,138
360,650.358518,15,23,137
360,656.975847,4,23,138
360,782.74643,4,22,132
360,1360.144821,17,21,125
360,1534.553152,9,21,125
360,3859.869124,10,12,71
360,5642.961698,19,7,41
360,5945.539469,13,6,36
360,5976.718329,13,6,36
360,5976.718329,5,6,35
360,5987.969357,13,6,36
360,6418.850199,16,6,35
360,6652.906619,6,5,29
361,432.0,3,23,138
361,432.0,5,23,138
361,556.35447,3,23,138
361,880.970296,7,23,137
361,1014.284075,9,22,132
361,1118.435184,15,22,131
361,1558.562732,11,20,119
361,2074.220879,4,18,108
361,2117.22807,17,18,107
361,2796.945657,6,15,90
361,2796.945657,1,15,90
361,2940.789885,6,15,90
361,3781.511151,2,13,77
362,432.0,1,23,138
362,955.321576,9,22,131
362,1050.192757,17,22,131
362,1190.455119,15,21,126
362,1500.571257,3,21,125
362,1654.526545,4,20,120
362,1757.885125,20,20,119
362,2239.580169,8,18,107
363,432.0,3,23,138
363,585.696887,7,23,137
363,755.24903,13,23,137
363,1087.732672,1,22,131
363,1391.494906,10,21,126
363,1813.651389,8,20,120
363,2073.318012,17,20,119
363,4165.276257,16,10,60
363,4274.2584,16,9,54
363,4771.652529,4,8,47
363,6292.024211,12,1,5
364,491.195002,12,23,137
364,543.176639,20,23,137
364,806.549573,9,23,137
364,1193.678783,15,22,131
364,2396.577745,6,17,101
364,7103.717424,18,2,11
364,7370.869599,2,1,5
365,432.0,5,23,138
365,432.0,15,23,138
365,432.0,17,23,138
365,470.675724,15,23,138
365,470.675724,17,23,138
365,526.528705,15,23,138
365,751.237315,12,22,132
365,1290.558406,8,21,125
365,1597.106055,9,20,119
365,2766.056791,6,15,89
365,3209.686669,19,13,77
365,3730.486157,14,13,77
365,3905.214007,20,12,71
365,4519.495722,2,9,54
365,4791.283117,11,8,48
365,4882.26526,11,7,42
365,5627.807498,3,4,23
366,432.0,8,23,138
366,788.226775,16,22,131
366,908.536711,6,22,131
366,1163.223587,15,21,126
366,2839.535487,11,16,95
366,3190.062565,10,15,89
366,3247.372281,7,15,89
366,3591.367135,5,14,83
366,4334.304374,14,13,77
366,6781.486309,2,2,11
367,673.310393,11,23,137
367,2185.677216,10,17,101
367,2423.710625,5,16,96
367,2528.403787,4,16,95
367,2919.6792,17,16,95
367,3118.45754,14,15,89
367,3159.930622,15,15,89
367,3216.983405,20,15,89
367,3351.236746,16,15,89
367,5309.514536,1,6,35
367,6015.727756,3,3,17
368,432.0,11,23,138
368,701.098496,16,23,137
368,926.42007,12,22,132
368,1655.138072,2,21,126
368,1831.612572,19,21,125
368,2693.758277,13,18,107
368,3122.656307,3,16,95
368,4283.460324,7,12,71
368,4724.706342,4,11,65
368,4826.315217,18,10,59
368,5208.077977,1,10,59
368,5303.025131,17,10,59
369,432.0,11,23,138
369,432.0,17,23,138
369,432.0,18,23,138
369,503.186813,9,23,137
369,503.186813,11,23,138
369,503.186813,17,23,138
369,503.186813,18,23,138
369,513.432299,11,23,138
369,513.432299,17,23,138
369,513.432299,18,23,138
369,580.028954,17,23,138
369,580.028954,18,23,138
369,728.367378,17,23,138
369,987.462808,13,23,137
369,1126.703563,5,23,137
369,1306.68193,3,22,132
369,1306.68193,7,22,132
369,1427.664073,3,21,126
369,1427.664073,7,21,126
369,1545.304277,20,21,125
369,1545.304277,3,21,126
369,1545.304277,7,21,126
369,1558.484011,3,21,126
369,1558.484011,7,21,126
369,1639.026681,7,21,126
369,3441.014837,15,13,77
369,3458.876684,4,13,77
369,3651.405336,10,13,77
