seed,index,remaining,r12_m,reference_m,gap,saving_s,reference_kind,reference_wall_s,r12_wall_s
34,7,21,15999.038440830473,15288.94915748866,0.04644461015778871,142.01785666836258,multistart_2opt_relocate,0.001595399997313507,0.0043083000055048615
34,8,21,15993.120114976744,15283.030831634933,0.04646259574848007,142.0178566683622,multistart_2opt_relocate,0.0016799000004539266,0.0033601000031922013
34,9,21,15962.800088457472,15252.710805115661,0.046554956192026646,142.0178566683622,multistart_2opt_relocate,0.0016439000028185546,0.006383500003721565
34,10,20,15701.307707318992,14483.571293552075,0.08407708217026832,243.54728275338348,multistart_2opt_relocate,0.0013882999919587746,0.0039001000113785267
34,11,20,15629.829552635996,14015.03483591782,0.11521874441437487,322.9589433436351,multistart_2opt_relocate,0.0013496999890776351,0.007768900002702139
34,12,18,14755.45762037223,13140.662903654054,0.12288533147510738,322.9589433436351,multistart_2opt_relocate,0.0010827000078279525,0.007700000001932494
34,13,17,14411.022715896093,12796.227999177918,0.12619302475869582,322.9589433436351,multistart_2opt_relocate,0.0008221000025514513,0.0026548000023467466
34,14,17,14457.086008571443,12842.291291853267,0.12574039009242446,322.9589433436351,multistart_2opt_relocate,0.0008055999933276325,0.0026301999896531925
34,15,17,14515.62440407834,12893.009456996464,0.12585230411053142,324.52298941637525,multistart_2opt_relocate,0.0009197999897878617,0.005015699993236922
34,16,17,13600.971169361897,12696.265735985531,0.07125760063544698,180.94108667527325,multistart_2opt_relocate,0.0009655000030761585,0.0030875999946147203
34,17,16,13044.04946081573,12637.797290567187,0.03214580523077136,81.25043404970856,exact_dp_fp64,0.025654200013377704,0.003830399989965372
34,18,16,13032.928251443082,12635.342379257921,0.031466173234674974,79.51717443703201,exact_dp_fp64,0.02671570000529755,0.002538999993703328
34,19,16,12544.014432207683,12544.014432207683,0.0,0.0,exact_dp_fp64,0.03430639998987317,0.003513899995596148
34,20,16,12450.56486923958,12308.907744919969,0.011508504836919894,28.33142486392244,exact_dp_fp64,0.03103209999972023,0.0044532000028993934
34,21,16,12458.626296010245,12310.09428415912,0.012065871180390429,29.706402370224897,exact_dp_fp64,0.02913799999805633,0.003566500003216788
34,22,16,12419.793714339643,12258.273222455982,0.013176447363546331,32.30409837673214,exact_dp_fp64,0.026990500002284534,0.0037499000027310103
34,23,16,12379.021875964969,12228.506780729937,0.012308542484698023,30.103019047006455,exact_dp_fp64,0.030002999992575496,0.006093000003602356
34,24,16,12400.870465473476,12295.624383282144,0.008559637063607007,21.049216438266377,exact_dp_fp64,0.027212200002395548,0.0034995000023627654
34,25,16,12716.429513707073,12588.444363365514,0.010166875798729954,25.59703006831187,exact_dp_fp64,0.02513699998962693,0.0023142999998526648
34,26,16,12707.508014946721,12574.293908684616,0.010594161964839924,26.64282125242098,exact_dp_fp64,0.025570500001776963,0.0031140999926719815
34,27,16,12640.360090250166,12621.94414526464,0.0014590418697450992,3.683188997105026,exact_dp_fp64,0.028101899995817803,0.0024574999988544732
34,28,13,10537.268076814351,10537.268076814351,0.0,0.0,exact_dp_fp64,0.002990900000440888,0.003259799996158108
34,29,13,10573.138742444995,10573.138742444995,0.0,0.0,exact_dp_fp64,0.00270690000616014,0.0016757999983383343
34,30,13,10568.283572279013,10568.283572279013,0.0,0.0,exact_dp_fp64,0.0023392000002786517,0.0016155000048456714
34,31,4,4296.064301503899,4296.064301503899,0.0,0.0,exact_dp_fp64,2.3000029614195228e-06,0.00012490000517573208
34,32,4,3684.4437162386166,3684.4437162386166,0.0,0.0,exact_dp_fp64,9.999930625781417e-07,0.0001832999987527728
35,0,23,18964.58726451432,17525.99275284517,0.0820834820575633,287.7189023338302,multistart_2opt_relocate,0.002656700002262369,0.0076237999892327935
35,1,23,18948.8349358813,17510.24042421215,0.08215732490342884,287.7189023338302,multistart_2opt_relocate,0.002264499999000691,0.0032737000001361594
35,2,23,18637.607686955314,17074.03346138516,0.09157614860638254,312.71484511403105,multistart_2opt_relocate,0.002627900001243688,0.007200300009571947
35,3,23,17449.428942732397,17431.012997746868,0.0010565045753743176,3.6831889971057534,multistart_2opt_relocate,0.0024338999937754124,0.009436300009838305
35,4,23,18007.985791251587,17409.526861108363,0.034375370158975356,119.69178602864486,multistart_2opt_relocate,0.0022779999999329448,0.009181200002785772
35,5,23,18018.494815272337,17427.347149759044,0.03392069145311466,118.22953310265875,multistart_2opt_relocate,0.0022981999936746433,0.009841100007179193
35,6,23,17114.1177695978,17095.70182461228,0.0010772266137099144,3.683188997104298,multistart_2opt_relocate,0.0022674000065308064,0.003698100001201965
35,7,23,17182.30650894053,17182.30650894053,0.0,0.0,multistart_2opt_relocate,0.002561199988122098,0.005002199992304668
35,8,23,17154.349175810872,17154.349175810872,0.0,0.0,multistart_2opt_relocate,0.0022151000011945143,0.0027547999925445765
35,9,21,15379.432725206258,15379.432725206258,0.0,0.0,multistart_2opt_relocate,0.0016101000073831528,0.006371199997374788
35,10,21,15380.651879742645,15380.651879742645,0.0,0.0,multistart_2opt_relocate,0.0018482000014046207,0.006797699999879114
35,11,18,13293.053114162514,13293.053114162514,0.0,0.0,multistart_2opt_relocate,0.0009710000013001263,0.003104700008407235
35,12,18,12744.873688450494,12744.873688450494,0.0,0.0,multistart_2opt_relocate,0.0009999999892897904,0.003242899998440407
35,13,18,12771.727110511447,12771.727110511447,0.0,0.0,multistart_2opt_relocate,0.0009473999962210655,0.003159799991408363
35,14,16,12188.989190835182,12188.98919083518,1.4923217791624121e-16,3.637978807091713e-13,exact_dp_fp64,0.028263999993214384,0.002329399998416193
35,15,16,11786.385738376668,11786.385738376666,1.5432970241447275e-16,3.637978807091713e-13,exact_dp_fp64,0.0271467999991728,0.002521999995224178
35,16,16,11770.20064308373,11770.200643083728,1.5454191977727332e-16,3.637978807091713e-13,exact_dp_fp64,0.029571300008683465,0.0053626000008080155
35,17,13,9873.550926822489,9873.550926822489,0.0,0.0,exact_dp_fp64,0.002318300001206808,0.0017080999969039112
35,18,13,9863.75138211727,9863.751382117269,1.8441152185198404e-16,3.637978807091713e-13,exact_dp_fp64,0.0021487000049091876,0.0016336999979102984
35,19,12,9688.677928051176,9688.677928051176,0.0,0.0,exact_dp_fp64,0.0011034999915864319,0.0019812999962596223
35,20,12,9668.45279958316,9668.452799583158,1.8813655517088316e-16,3.637978807091713e-13,exact_dp_fp64,0.0009939000010490417,0.0020769000111613423
35,21,7,4822.887249234835,4822.887249234835,0.0,0.0,exact_dp_fp64,1.680001150816679e-05,0.00034250000317115337
35,22,7,4908.714447206145,4908.7144472061445,1.852816478845247e-16,1.8189894035458566e-13,exact_dp_fp64,2.269999822601676e-05,0.00031909999961499125
35,23,4,2954.3791163910205,2954.3791163910205,0.0,0.0,exact_dp_fp64,1.8999999156221747e-06,0.00027060000866185874
36,0,23,18236.001355561955,17507.49612723462,0.041611046093226044,145.70104566546723,multistart_2opt_relocate,0.0022056999878259376,0.003041999996639788
36,1,23,17388.81517998803,17388.81517998803,0.0,0.0,multistart_2opt_relocate,0.0022907999955350533,0.007471500008250587
36,2,23,17311.499453780852,17311.499453780852,0.0,0.0,multistart_2opt_relocate,0.002273700010846369,0.011277900004643016
36,3,23,17256.938755449883,17256.938755449883,0.0,0.0,multistart_2opt_relocate,0.0023834999883547425,0.005074700005934574
36,4,23,17228.821260289526,17228.821260289526,0.0,0.0,multistart_2opt_relocate,0.0023775000008754432,0.010122899999259971
36,5,22,16932.435649797444,16222.346366455633,0.04377229207792807,142.0178566683622,multistart_2opt_relocate,0.0021034999954281375,0.004718800002592616
36,6,19,14790.990458524731,14099.317120168445,0.04905722259178624,138.3346676712572,multistart_2opt_relocate,0.0011646000057226047,0.0040099000034388155
36,7,19,14798.760682773212,14107.087344416926,0.0490302017326082,138.3346676712572,multistart_2opt_relocate,0.001160700005129911,0.005284600003506057
36,8,17,13279.967267358928,13279.967267358928,0.0,0.0,multistart_2opt_relocate,0.0008360999927390367,0.0015970000094966963
36,9,17,13260.438556293606,13260.438556293606,0.0,0.0,multistart_2opt_relocate,0.0008116999961202964,0.0015654000017093495
36,10,15,11866.624419701471,11174.951081345185,0.06189497683895237,138.3346676712572,exact_dp_fp64,0.01161209998826962,0.004265899988240562
36,11,15,11520.833940922415,10829.16060256613,0.0638713713593262,138.3346676712572,exact_dp_fp64,0.015375499991932884,0.0056468999973731115
36,12,15,11527.450277663102,10835.776939306816,0.06383237143312158,138.3346676712572,exact_dp_fp64,0.011542300009750761,0.0021831000049132854
36,13,14,10999.160672522532,9880.96796851793,0.11316631200175031,223.63854080092023,exact_dp_fp64,0.005175800004508346,0.002689100001589395
36,14,14,9871.774622081262,9871.77462208126,1.8426164222561636e-16,3.637978807091713e-13,exact_dp_fp64,0.005736300008720718,0.0010731999936979264
36,15,13,9304.652621637353,9304.652621637351,1.9549245710859936e-16,3.637978807091713e-13,exact_dp_fp64,0.0025771999935386702,0.002239599998574704
36,16,13,9280.096150647707,9280.096150647705,1.9600975830610333e-16,3.637978807091713e-13,exact_dp_fp64,0.0024419000110356137,0.002180800001951866
36,17,13,9048.464370507929,9048.464370507929,0.0,0.0,exact_dp_fp64,0.0023141999990912154,0.0015999000024748966
36,18,12,7864.273097017357,7864.273097017357,0.0,0.0,exact_dp_fp64,0.0012513999972725287,0.0007763000030536205
36,19,4,2531.185822933855,2531.185822933855,0.0,0.0,exact_dp_fp64,2.7000060072168708e-06,0.00021040000137872994
36,20,3,1989.8501780644024,1989.8501780644024,0.0,0.0,exact_dp_fp64,1.400010660290718e-06,8.929999603424221e-05
36,21,3,1769.4514064932825,1769.4514064932825,0.0,0.0,exact_dp_fp64,7.00005330145359e-07,9.970000246539712e-05
36,22,1,699.4393156829167,699.4393156829167,0.0,0.0,exact_dp_fp64,8.00006091594696e-07,5.390000296756625e-05
37,0,23,18804.11479967382,17365.52028800467,0.08284200460511768,287.7189023338295,multistart_2opt_relocate,0.0022998000058578327,0.003691999998409301
37,1,23,18924.727542942645,17486.133031273497,0.08227059173667833,287.7189023338295,multistart_2opt_relocate,0.00204239999584388,0.0059957000048598275
37,2,23,17330.782043691834,17312.36609870631,0.0010637451218699267,3.683188997105026,multistart_2opt_relocate,0.002545300012570806,0.007160300010582432
37,3,23,17307.869130904375,17289.45318591885,0.0010651548540889504,3.683188997105026,multistart_2opt_relocate,0.0025242999981855974,0.0029381000058492646
37,4,23,17359.889793287788,17341.473848302263,0.001061959620423385,3.683188997105026,multistart_2opt_relocate,0.003296700000646524,0.0030436999950325117
37,5,23,17623.325414905943,17065.84453208909,0.032666469084997006,111.49617656337068,multistart_2opt_relocate,0.0023071000032359734,0.003103100010775961
37,6,22,17504.702568744007,16066.10805707486,0.0895421907134285,287.7189023338295,multistart_2opt_relocate,0.0018543000041972846,0.002837000007275492
37,7,22,17525.927195570763,16087.332683901615,0.08942405431254183,287.7189023338295,multistart_2opt_relocate,0.0018752000032691285,0.0027301000081934035
37,8,20,16588.98346019554,15168.804893511919,0.09362494782242657,284.0357133367244,multistart_2opt_relocate,0.0015174000000115484,0.0021991000103298575
37,9,20,16615.156317845303,15194.97775116168,0.09346368187837914,284.0357133367248,multistart_2opt_relocate,0.0014713999989908189,0.0020483000116655603
37,10,13,11476.487689391979,10463.315564446144,0.09683088679735002,202.63442498916703,exact_dp_fp64,0.0030150999955367297,0.0008818000060273334
37,11,13,11415.02509245606,10430.822011870468,0.09435527511307841,196.8406161171184,exact_dp_fp64,0.002443600009428337,0.003848800013656728
37,12,13,11493.227808379917,10466.473649605303,0.09809934015487003,205.35083175492292,exact_dp_fp64,0.002430699998512864,0.0023003999958746135
37,13,12,11120.068332329616,10791.43963383582,0.030452720827293816,65.72573969875921,exact_dp_fp64,0.001144699999713339,0.001379100009216927
37,14,12,11131.376421308854,10885.104254753633,0.022624695252475163,49.25443331104434,exact_dp_fp64,0.0009968999947886914,0.0008093000069493428
37,15,12,11268.819218710538,10693.293087590873,0.053821224800014035,115.10522622393292,exact_dp_fp64,0.0009992999985115603,0.0008173999958671629
37,16,12,11225.01786393485,10585.466878975274,0.060417834401791465,127.91019699191529,exact_dp_fp64,0.0010186999861616641,0.0020920999959344044
37,17,10,10370.367438889596,10286.656927280437,0.008137776169744397,16.742102321831773,exact_dp_fp64,0.00023269999655894935,0.0009613000001991168
37,18,9,9728.97094003141,9491.93461605974,0.02497239325380726,47.40726479433397,exact_dp_fp64,9.030000364873558e-05,0.000527900003362447
37,19,9,9000.500569998092,9000.500569998092,0.0,0.0,exact_dp_fp64,8.589999924879521e-05,0.0005060999974375591
37,20,7,5163.81204507308,5163.81204507308,0.0,0.0,exact_dp_fp64,1.479999627918005e-05,0.00031409999064635485
37,21,6,4154.03670736178,4154.03670736178,0.0,0.0,exact_dp_fp64,6.100002792663872e-06,0.0008473999914713204
37,22,6,4282.367675830681,4282.367675830681,0.0,0.0,exact_dp_fp64,3.100009053014219e-06,0.001160400002845563
37,23,6,4312.856468400306,4312.856468400305,2.1087989095780684e-16,1.8189894035458566e-13,exact_dp_fp64,2.7000060072168708e-06,0.00116379999963101
38,0,23,16950.825289107404,16932.40934412188,0.0010876151533578571,3.683188997105026,multistart_2opt_relocate,0.0018794999923557043,0.012180899997474626
38,1,23,16943.908625311764,16925.49268032624,0.001088059611223687,3.683188997105026,multistart_2opt_relocate,0.0018860999989556149,0.002845900002284907
38,2,23,16909.342637921076,16890.92669293555,0.0010902862418571387,3.683188997105026,multistart_2opt_relocate,0.002003300003707409,0.0029515999922296032
38,3,23,16869.295587829743,16850.87964284422,0.0010928773675827376,3.683188997105026,multistart_2opt_relocate,0.0019813999970210716,0.003770100011024624
38,4,22,16870.629300260458,16160.540016918647,0.04393970019556344,142.0178566683622,multistart_2opt_relocate,0.0019355999975232407,0.009453999999095686
38,5,22,16163.166993428094,16163.166993428094,0.0,0.0,multistart_2opt_relocate,0.00271799998881761,0.00445449999824632
38,6,21,14892.830711158733,14892.830711158733,0.0,0.0,multistart_2opt_relocate,0.002550699995481409,0.006187500010128133
38,7,21,14895.254774570982,14895.254774570982,0.0,0.0,multistart_2opt_relocate,0.0025449999957345426,0.0045818000071449205
38,8,19,15277.358817930977,14567.26953458917,0.04874553063329679,142.0178566683615,multistart_2opt_relocate,0.0017544000002089888,0.012807099992642179
38,9,19,14979.002992356374,14268.913709014565,0.04976477521853689,142.01785666836184,multistart_2opt_relocate,0.0018206999957328662,0.005063799995696172
38,10,17,13798.239377255752,13088.15009391394,0.05425436583830181,142.0178566683622,multistart_2opt_relocate,0.001334800006588921,0.004355500001111068
38,11,17,13774.502654621738,13064.413371279927,0.054352940553980905,142.0178566683622,multistart_2opt_relocate,0.0012377999955788255,0.004728300002170727
38,12,16,13268.176104267486,12558.086820925673,0.0565443839867856,142.01785666836258,exact_dp_fp64,0.0304727000038838,0.002355200005695224
38,13,16,13282.333898816763,12572.244615474952,0.05648070850194681,142.0178566683622,exact_dp_fp64,0.028121900002588518,0.002361199993174523
38,14,16,13341.268520262603,12631.179236920792,0.056217180519949256,142.0178566683622,exact_dp_fp64,0.03345180000178516,0.0043624999962048605
38,15,16,13376.802654756348,12666.713371414537,0.0560594735603868,142.0178566683622,exact_dp_fp64,0.028651699991314672,0.00699690000328701
38,16,15,12279.51287471379,12266.818518347505,0.0010348531974527409,2.538871273256882,exact_dp_fp64,0.014106400005402975,0.003303099991171621
38,17,15,12123.92096348104,11978.568818952246,0.012134349831410592,29.07042890575867,exact_dp_fp64,0.01270620001014322,0.0013578999933088198
38,18,15,12098.820893805643,11954.077173199827,0.012108314051236139,28.948744121163326,exact_dp_fp64,0.012993500000447966,0.0013777999993180856
38,19,15,12128.599431511657,11980.705830988374,0.012344314484439841,29.578720104656533,exact_dp_fp64,0.011540400009835139,0.0012129000097047538
38,20,15,11781.478951746525,11781.478951746525,0.0,0.0,exact_dp_fp64,0.011269300011917949,0.0029344000067794695
38,21,11,8130.597600190134,8130.597600190134,0.0,0.0,exact_dp_fp64,0.0005425999988801777,0.0022674000065308064
