seed,time_s,channel,current_channel,nodes,scan_credit_s,next_action,next_channel,next_path
34,1283.259608,8,8,21,125,certified_clear,8,/clear
34,1435.290178,14,14,21,125,certified_clear,14,/clear
34,1701.548445,20,20,20,119,certified_clear,20,/clear
34,2064.435322,1,18,18,108,certified_clear,1,/clear
34,2463.709419,19,19,17,101,certified_clear,19,/clear
34,2765.429271,11,11,16,95,certified_clear,11,/clear
34,2845.981079,6,6,16,95,certified_clear,6,/clear
34,2964.864185,18,18,16,95,certified_clear,18,/clear
34,3122.393209,17,17,16,95,certified_clear,17,/clear
34,4082.844444,10,10,13,77,certified_clear,10,/clear
34,5727.162493,16,16,4,23,certified_clear,16,/clear
35,432.0,14,19,23,138,active_localization,15,/measure
35,510.569483,14,15,23,138,certified_clear,15,/clear
35,510.569483,15,15,23,137,certified_clear,15,/clear
35,521.803853,14,15,23,138,certified_clear,14,/clear
35,863.833997,1,1,23,137,certified_clear,1,/clear
35,1053.710586,2,2,23,137,certified_clear,2,/clear
35,1623.544829,9,9,21,125,certified_clear,9,/clear
35,2446.81272,20,20,18,107,certified_clear,20,/clear
35,2881.805831,8,8,16,95,certified_clear,8,/clear
35,3654.748922,10,10,13,77,certified_clear,10,/clear
35,3966.075548,12,12,12,71,certified_clear,12,/clear
35,5294.765918,5,5,7,41,certified_clear,5,/clear
36,480.889361,17,17,23,137,certified_clear,17,/clear
36,640.849301,19,19,23,137,certified_clear,19,/clear
36,855.220288,16,20,22,132,certified_clear,16,/clear
36,1835.1292,14,14,19,113,certified_clear,14,/clear
36,2262.726865,6,6,17,101,certified_clear,6,/clear
36,2807.058146,20,18,15,90,certified_clear,20,/clear
36,3075.567841,4,4,15,89,certified_clear,4,/clear
36,3368.67853,15,15,14,83,certified_clear,15,/clear
36,3629.759561,18,18,13,77,certified_clear,18,/clear
36,3960.028463,2,13,12,72,certified_clear,2,/clear
36,5394.454248,9,12,5,30,discovery,12,/measure
36,5485.436391,9,13,4,24,certified_clear,9,/clear
36,5806.2645,11,11,3,17,certified_clear,11,/clear
36,6124.431319,8,12,1,6,certified_clear,8,/clear
37,432.0,4,19,23,138,certified_clear,4,/clear
37,432.0,11,19,23,138,certified_clear,4,/clear
37,509.992997,11,19,23,138,certified_clear,11,/clear
37,795.858961,6,6,23,137,certified_clear,6,/clear
37,857.957024,10,10,23,137,certified_clear,10,/clear
37,1382.999357,7,7,22,131,certified_clear,7,/clear
37,1786.353511,5,5,20,119,certified_clear,5,/clear
37,3529.513627,20,20,13,77,certified_clear,20,/clear
37,3719.787537,16,19,12,72,certified_clear,16,/clear
37,3903.236537,18,18,12,71,certified_clear,18,/clear
37,4249.115952,15,19,11,66,discovery,19,/measure
37,4346.098095,15,17,10,60,certified_clear,15,/clear
37,4860.876407,2,2,9,53,certified_clear,2,/clear
37,6491.329955,13,13,6,35,certified_clear,13,/clear
37,7270.419203,19,17,2,12,discovery,17,/measure
37,7343.401346,19,19,1,5,discovery,19,/measure
38,619.234371,6,6,23,137,certified_clear,6,/clear
38,642.546395,7,7,23,137,certified_clear,7,/clear
38,931.260408,10,10,22,131,certified_clear,10,/clear
38,1336.533146,20,20,21,125,certified_clear,20,/clear
38,1768.078284,3,3,19,113,certified_clear,3,/clear
38,2295.73432,19,19,17,101,certified_clear,19,/clear
38,2638.174314,14,14,16,95,certified_clear,14,/clear
38,2670.61543,16,16,16,95,certified_clear,16,/clear
38,3014.36415,5,5,15,89,certified_clear,5,/clear
38,3036.746521,1,1,15,89,certified_clear,1,/clear
38,4073.952979,15,15,11,65,certified_clear,15,/clear
38,4333.285312,2,2,10,59,certified_clear,2,/clear
38,4461.833228,12,18,9,54,certified_clear,12,/clear
39,588.174913,10,10,23,137,certified_clear,10,/clear
39,679.235238,1,1,23,137,certified_clear,1,/clear
39,818.066205,12,20,22,132,certified_clear,12,/clear
39,818.066205,9,20,22,132,certified_clear,12,/clear
39,911.941266,9,20,22,132,certified_clear,9,/clear
39,1430.520326,4,19,21,126,certified_clear,4,/clear
39,1582.038592,15,15,21,125,certified_clear,15,/clear
39,1908.321599,6,6,20,119,certified_clear,6,/clear
39,3306.083068,20,19,14,84,discovery,19,/measure
39,3421.065211,20,20,13,77,certified_clear,20,/clear
39,4074.759713,17,17,12,71,certified_clear,17,/clear
39,4179.791461,13,13,12,71,certified_clear,13,/clear
39,4335.524595,16,19,11,66,discovery,19,/measure
39,4432.506738,16,18,10,60,active_localization,11,/measure
39,4598.204934,16,11,10,60,certified_clear,11,/clear
39,4598.204934,11,11,10,59,certified_clear,11,/clear
39,4612.141448,16,11,10,60,discovery,2,/measure
39,4739.068412,16,19,9,54,certified_clear,16,/clear
39,5357.454022,5,5,8,47,certified_clear,5,/clear
40,432.0,12,19,23,138,active_localization,16,/measure
40,512.398348,12,16,23,138,certified_clear,16,/clear
40,512.398348,16,16,23,137,certified_clear,16,/clear
40,523.898947,12,16,23,138,certified_clear,12,/clear
40,1075.120157,14,14,22,131,certified_clear,14,/clear
40,1306.784034,6,6,21,125,certified_clear,6,/clear
40,2010.389678,2,2,18,107,certified_clear,2,/clear
40,2138.433671,19,19,18,107,certified_clear,19,/clear
40,2542.897077,7,7,16,95,certified_clear,7,/clear
40,2575.917564,15,15,16,95,certified_clear,15,/clear
40,2632.180226,9,9,16,95,certified_clear,9,/clear
40,3302.873591,5,20,13,78,certified_clear,5,/clear
40,3424.929593,4,4,13,77,certified_clear,4,/clear
40,4630.997391,8,8,7,41,certified_clear,8,/clear
40,4803.336102,20,20,7,41,certified_clear,20,/clear
40,5299.38955,3,18,4,24,certified_clear,3,/clear
40,6047.331348,10,10,1,5,certified_clear,10,/clear
41,547.110152,17,17,23,137,certified_clear,17,/clear
41,823.765933,12,12,22,131,certified_clear,12,/clear
41,944.743597,14,14,22,131,certified_clear,14,/clear
41,1281.015297,19,19,22,131,certified_clear,19,/clear
41,3527.743041,15,15,13,77,certified_clear,15,/clear
41,3818.369526,5,5,12,71,certified_clear,5,/clear
41,4015.979547,7,20,11,66,discovery,20,/measure
41,4136.96169,7,18,10,60,active_localization,18,/measure
41,4307.576184,7,18,10,60,active_localization,18,/measure
41,4331.311063,7,18,10,60,active_localization,18,/measure
41,4344.326903,7,18,10,60,certified_clear,18,/clear
41,4344.326903,18,18,10,59,certified_clear,18,/clear
41,4360.413935,7,18,10,60,active_localization,1,/measure
41,4382.610603,7,1,10,60,active_localization,1,/measure
41,4417.672261,7,1,10,60,active_localization,1,/measure
41,4436.366264,7,1,10,60,certified_clear,1,/clear
41,4436.366264,1,1,10,59,certified_clear,1,/clear
41,4447.742558,7,1,10,60,discovery,2,/measure
41,4570.705661,7,20,9,54,discovery,20,/measure
41,4835.705661,10,16,8,48,certified_clear,10,/clear
41,4835.705661,7,16,8,48,certified_clear,10,/clear
41,5049.520085,7,16,8,48,certified_clear,7,/clear
42,432.0,8,19,23,138,certified_clear,20,/clear
42,432.0,20,19,23,138,certified_clear,20,/clear
42,558.355447,8,19,23,138,certified_clear,8,/clear
42,944.265217,10,10,22,131,certified_clear,10,/clear
42,1018.609023,11,11,22,131,certified_clear,11,/clear
42,1131.451522,6,6,22,131,certified_clear,6,/clear
42,1592.466798,18,18,20,119,certified_clear,18,/clear
42,2158.568392,13,13,18,107,certified_clear,13,/clear
42,2841.959298,12,19,15,90,certified_clear,12,/clear
42,3206.563535,17,17,14,83,certified_clear,17,/clear
42,3660.786374,7,16,12,72,certified_clear,7,/clear
42,4445.965686,4,4,9,53,certified_clear,4,/clear
42,4899.006232,5,5,7,41,certified_clear,5,/clear
42,5109.8943,15,15,6,35,certified_clear,15,/clear
43,556.391263,8,8,23,137,certified_clear,8,/clear
43,1118.490821,1,1,21,125,certified_clear,1,/clear
43,1876.029256,7,7,19,113,certified_clear,7,/clear
43,2251.529423,13,13,18,107,certified_clear,13,/clear
43,2293.580617,19,19,18,107,certified_clear,19,/clear
43,2393.957332,10,10,18,107,certified_clear,10,/clear
43,3426.374296,17,17,14,83,certified_clear,17,/clear
43,3802.113754,14,14,13,77,certified_clear,14,/clear
43,4892.984372,2,20,8,48,active_localization,20,/measure
43,4950.814316,2,20,8,48,certified_clear,20,/clear
43,4950.814316,20,20,8,47,certified_clear,20,/clear
43,4960.814606,2,20,8,48,certified_clear,2,/clear
43,5443.173414,15,15,7,41,certified_clear,15,/clear
43,6004.506195,18,18,4,23,certified_clear,18,/clear
43,6272.960736,12,16,3,18,discovery,16,/measure
43,6351.942879,12,12,2,11,certified_clear,12,/clear
44,558.852102,1,1,23,137,certified_clear,1,/clear
44,624.321198,20,20,23,137,certified_clear,20,/clear
44,802.264976,7,19,22,132,certified_clear,7,/clear
44,934.277463,14,14,22,131,certified_clear,14,/clear
44,1002.825858,17,17,22,131,certified_clear,17,/clear
44,2628.661541,2,18,15,90,certified_clear,2,/clear
44,2971.941801,18,16,14,84,certified_clear,18,/clear
44,3150.842508,8,8,14,83,certified_clear,8,/clear
44,3223.150673,9,9,14,83,discovery,9,/measure
44,3302.356951,9,16,13,78,certified_clear,9,/clear
45,432.0,18,19,23,138,active_localization,4,/measure
45,543.699982,4,4,23,137,certified_clear,4,/clear
45,543.699982,18,4,23,138,certified_clear,4,/clear
45,554.897345,18,4,23,138,active_localization,1,/measure
45,729.034104,1,1,23,137,certified_clear,1,/clear
45,729.034104,18,1,23,138,certified_clear,1,/clear
45,739.115617,18,1,23,138,certified_clear,18,/clear
45,1086.852423,2,20,22,132,certified_clear,2,/clear
45,1182.942085,8,8,22,131,certified_clear,8,/clear
45,1430.42872,10,10,22,131,certified_clear,10,/clear
45,1609.621817,13,13,21,125,certified_clear,13,/clear
45,1956.997193,14,14,20,119,certified_clear,14,/clear
45,2256.338697,19,19,19,113,certified_clear,19,/clear
45,3228.493092,12,12,14,83,certified_clear,12,/clear
45,3252.766175,20,20,14,83,certified_clear,20,/clear
45,3344.750897,15,15,14,83,certified_clear,15,/clear
45,4982.280246,7,7,6,35,certified_clear,7,/clear
45,5184.078028,17,17,5,29,certified_clear,17,/clear
46,497.992003,8,8,23,137,certified_clear,8,/clear
46,1092.296393,13,13,21,125,certified_clear,13,/clear
46,1290.284602,10,10,21,125,certified_clear,10,/clear
46,1410.525751,6,20,20,120,certified_clear,6,/clear
46,1698.89334,3,3,20,119,certified_clear,3,/clear
46,2377.196162,15,15,19,113,certified_clear,15,/clear
46,2446.453299,4,4,19,113,certified_clear,4,/clear
46,2727.986342,14,20,18,108,certified_clear,14,/clear
46,3639.466047,17,17,15,89,certified_clear,17,/clear
46,5021.67699,20,20,9,53,certified_clear,20,/clear
46,5305.571397,9,9,8,47,certified_clear,9,/clear
46,5889.264335,19,19,5,29,certified_clear,19,/clear
46,6397.335244,16,16,3,17,certified_clear,16,/clear
47,976.352484,15,15,22,131,certified_clear,15,/clear
47,1449.284524,4,4,20,119,certified_clear,4,/clear
47,3362.736022,7,7,13,77,certified_clear,7,/clear
47,3527.210042,17,20,12,72,certified_clear,17,/clear
47,3972.387112,14,14,12,71,certified_clear,14,/clear
47,4203.004938,13,20,11,66,certified_clear,13,/clear
47,4676.193129,2,2,11,65,certified_clear,2,/clear
47,6165.090046,18,18,4,23,certified_clear,18,/clear
47,7098.524444,10,10,1,5,certified_clear,10,/clear
48,432.0,17,19,23,138,certified_clear,17,/clear
48,764.86255,19,19,23,137,certified_clear,19,/clear
48,819.793805,16,16,23,137,certified_clear,16,/clear
48,1019.846292,11,20,22,132,certified_clear,11,/clear
48,1019.846292,15,20,22,132,certified_clear,11,/clear
48,1160.258202,15,20,22,132,certified_clear,15,/clear
48,1763.686244,20,20,21,125,certified_clear,20,/clear
48,2230.078641,12,14,19,114,certified_clear,12,/clear
48,3034.360305,2,18,16,96,certified_clear,2,/clear
48,3338.331626,4,14,15,90,certified_clear,4,/clear
48,3680.785453,1,1,15,89,certified_clear,1,/clear
48,3812.310877,18,18,14,83,certified_clear,18,/clear
48,4479.620396,7,7,11,65,certified_clear,7,/clear
48,4917.563904,6,13,9,54,certified_clear,6,/clear
48,5152.54398,9,9,9,53,certified_clear,9,/clear
49,619.873453,1,1,23,137,certified_clear,1,/clear
49,1244.324015,3,3,21,125,certified_clear,3,/clear
49,2306.376218,7,7,17,101,certified_clear,7,/clear
49,3102.207845,2,2,14,83,certified_clear,2,/clear
49,3328.274947,20,20,13,77,certified_clear,20,/clear
49,3482.017864,13,13,13,77,certified_clear,13,/clear
49,3538.005187,12,12,13,77,certified_clear,12,/clear
49,3644.781926,11,11,13,77,certified_clear,11,/clear
49,4033.144524,19,19,12,71,certified_clear,19,/clear
49,6421.304606,9,17,2,12,certified_clear,9,/clear
50,599.052626,7,7,23,137,certified_clear,7,/clear
50,856.678587,11,11,22,131,certified_clear,11,/clear
50,896.086022,13,13,22,131,certified_clear,13,/clear
50,954.085091,5,5,22,131,certified_clear,5,/clear
50,1435.746728,9,9,21,125,certified_clear,9,/clear
50,2003.070276,8,20,18,108,certified_clear,8,/clear
50,2305.023298,4,19,17,102,discovery,19,/measure
50,2426.005441,4,20,16,96,certified_clear,4,/clear
50,4037.294965,2,2,11,65,certified_clear,2,/clear
50,4545.342113,15,15,10,59,certified_clear,15,/clear
51,432.0,11,19,23,138,certified_clear,11,/clear
51,642.506146,1,1,23,137,certified_clear,1,/clear
51,920.384753,6,6,22,131,certified_clear,6,/clear
51,1612.668864,14,14,19,113,certified_clear,14,/clear
51,4126.947653,19,19,10,59,certified_clear,19,/clear
51,4817.480086,10,10,7,41,certified_clear,10,/clear
51,5320.84309,15,15,6,35,certified_clear,15,/clear
51,6191.510121,9,9,5,29,certified_clear,9,/clear
52,476.634187,5,5,23,137,certified_clear,5,/clear
52,724.215433,19,19,23,137,certified_clear,19,/clear
52,869.027173,9,9,23,137,certified_clear,9,/clear
52,1235.656001,17,17,22,131,certified_clear,17,/clear
52,1408.101557,2,2,22,131,certified_clear,2,/clear
52,1715.55034,1,1,21,125,certified_clear,1,/clear
52,2496.279353,18,18,18,107,certified_clear,18,/clear
52,2957.439186,20,20,18,107,certified_clear,20,/clear
52,3591.355173,11,16,15,90,certified_clear,11,/clear
52,5119.696675,7,7,9,53,certified_clear,7,/clear
52,5315.176847,16,16,8,47,certified_clear,16,/clear
52,6108.344234,4,4,6,35,certified_clear,4,/clear
53,523.395395,7,7,23,137,certified_clear,7,/clear
53,729.842607,8,8,23,137,certified_clear,8,/clear
53,983.966853,18,18,22,131,certified_clear,18,/clear
53,1103.183422,4,4,22,131,certified_clear,4,/clear
53,1333.693201,10,20,21,126,certified_clear,10,/clear
53,1559.594798,19,19,21,125,certified_clear,19,/clear
53,1950.210791,11,11,20,119,certified_clear,11,/clear
53,2462.656098,17,17,18,107,certified_clear,17,/clear
53,3019.329576,6,6,16,95,certified_clear,6,/clear
53,3107.372834,9,9,16,95,certified_clear,9,/clear
53,4363.403654,2,20,11,66,certified_clear,2,/clear
54,1073.196468,19,20,22,132,certified_clear,19,/clear
54,1073.196468,5,20,22,132,certified_clear,19,/clear
54,1139.24915,5,20,22,132,certified_clear,5,/clear
54,1497.413437,6,6,22,131,certified_clear,6,/clear
54,2043.199124,9,9,21,125,certified_clear,9,/clear
54,2300.27944,20,18,19,114,certified_clear,20,/clear
54,3930.946062,11,11,14,83,certified_clear,11,/clear
54,5059.23224,3,3,10,59,certified_clear,3,/clear
54,6473.744042,7,7,4,23,certified_clear,7,/clear
54,7004.653328,12,12,2,11,certified_clear,12,/clear
55,528.541448,6,6,23,137,certified_clear,6,/clear
55,635.089244,15,15,23,137,certified_clear,15,/clear
55,1286.233162,2,19,21,126,certified_clear,2,/clear
55,2152.987571,5,5,18,107,certified_clear,5,/clear
55,2185.382186,13,13,18,107,certified_clear,13,/clear
55,2247.394952,19,19,18,107,certified_clear,19,/clear
55,3080.728784,8,8,15,89,certified_clear,8,/clear
55,3315.949789,12,12,14,83,certified_clear,12,/clear
55,3356.944198,4,4,14,83,certified_clear,4,/clear
55,3498.141698,18,18,14,83,certified_clear,18,/clear
55,5011.947103,17,17,7,41,certified_clear,17,/clear
55,5834.867533,7,7,4,23,certified_clear,7,/clear
56,479.398192,7,7,23,137,certified_clear,7,/clear
56,1673.467298,14,14,19,113,certified_clear,14,/clear
56,1856.259105,18,20,18,108,certified_clear,18,/clear
56,2163.772662,9,9,18,107,certified_clear,9,/clear
56,2423.033749,5,5,17,101,certified_clear,5,/clear
56,2931.213918,10,10,15,89,certified_clear,10,/clear
56,3181.979064,12,20,14,84,certified_clear,12,/clear
56,3485.614872,6,6,14,83,certified_clear,6,/clear
56,3931.624669,8,8,12,71,certified_clear,8,/clear
56,4254.75062,4,4,11,65,certified_clear,4,/clear
56,4478.183612,20,20,11,65,certified_clear,20,/clear
56,4800.775039,11,11,10,59,certified_clear,11,/clear
56,5207.72916,17,17,8,47,certified_clear,17,/clear
56,5704.996116,13,13,6,35,certified_clear,13,/clear
56,6156.37817,15,15,4,23,certified_clear,15,/clear
57,593.936514,9,9,23,137,certified_clear,9,/clear
57,913.595764,16,16,22,131,certified_clear,16,/clear
57,1007.943642,4,4,22,131,certified_clear,4,/clear
57,1163.549304,12,12,22,131,certified_clear,12,/clear
57,1549.511944,20,20,21,125,certified_clear,20,/clear
57,2007.02235,15,15,20,119,certified_clear,15,/clear
57,2855.909336,18,18,16,95,certified_clear,18,/clear
57,3040.470015,5,5,16,95,certified_clear,5,/clear
57,3215.919013,11,19,15,90,certified_clear,11,/clear
57,3617.334634,10,10,14,83,certified_clear,10,/clear
57,3930.922985,1,1,13,77,certified_clear,1,/clear
57,5704.132905,8,8,6,35,certified_clear,8,/clear
58,1326.495376,9,9,20,119,certified_clear,9,/clear
58,2235.542602,18,18,17,101,certified_clear,18,/clear
58,2435.535318,20,20,17,101,certified_clear,20,/clear
58,2829.254481,13,13,16,95,certified_clear,13,/clear
58,2957.311527,4,4,16,95,certified_clear,4,/clear
58,4478.310657,3,3,11,65,certified_clear,3,/clear
58,4829.294167,19,19,10,59,certified_clear,19,/clear
58,4953.439519,5,5,10,59,certified_clear,5,/clear
58,5185.056458,7,7,9,53,certified_clear,7,/clear
59,454.772222,12,12,23,137,certified_clear,12,/clear
59,648.257212,3,3,23,137,certified_clear,3,/clear
59,1187.199869,8,8,21,125,certified_clear,8,/clear
59,1789.526424,16,19,19,114,certified_clear,16,/clear
59,2032.282424,11,11,19,113,certified_clear,11,/clear
59,3060.044609,14,14,16,95,certified_clear,14,/clear
59,3088.180064,10,10,16,95,certified_clear,10,/clear
59,3238.485631,20,20,15,89,active_localization,17,/measure
59,3238.485631,15,20,15,90,active_localization,17,/measure
59,3313.25554,17,17,15,89,certified_clear,17,/clear
59,3313.25554,20,17,15,90,certified_clear,17,/clear
59,3313.25554,15,17,15,90,certified_clear,17,/clear
59,3325.576211,20,17,15,90,certified_clear,20,/clear
59,3325.576211,15,17,15,90,certified_clear,20,/clear
59,3387.246202,15,17,15,90,active_localization,4,/measure
59,3453.89162,4,4,15,89,certified_clear,4,/clear
59,3453.89162,15,4,15,90,certified_clear,4,/clear
59,3560.900337,15,4,15,90,discovery,1,/measure
59,3836.01784,15,19,14,84,discovery,19,/measure
