cohort,method,id,time_s,channel,current_channel,nodes,credit_s,action
regression,R12,143,532.748307,1,9,23,138,local
regression,R12,143,532.748307,9,9,23,137,local
regression,R12,143,544.294115,1,9,23,138,local
regression,R12,143,835.919805,15,15,23,137,local
regression,R12,143,1068.917212,12,12,23,137,local
regression,R12,143,1395.626304,17,17,22,131,local
regression,R12,143,2307.841572,10,10,18,107,local
regression,R12,143,2885.255542,13,13,16,95,local
regression,R12,143,3395.359766,19,19,14,83,local
regression,R12,143,3447.124932,5,5,14,83,local
regression,R12,143,4452.312585,16,16,10,59,local
regression,R12,143,4645.699927,14,14,9,53,local
regression,R12,144,475.251468,8,8,23,137,local
regression,R12,144,612.102335,11,11,23,137,local
regression,R12,144,734.265231,14,14,23,137,local
regression,R12,144,764.470559,2,2,23,137,local
regression,R12,144,1642.417193,20,20,20,119,local
regression,R12,144,1774.087951,5,19,19,114,explore
regression,R12,144,1901.070094,5,18,18,108,local
regression,R12,144,2471.276716,3,3,17,101,local
regression,R12,144,2714.785974,18,18,16,95,local
regression,R12,144,2915.567522,15,15,16,95,local
regression,R12,144,3070.349833,1,19,15,90,local
regression,R12,144,4811.35118,6,17,8,48,local
regression,R12,144,4977.604301,19,19,8,47,local
regression,R12,144,5212.044167,13,17,7,42,local
regression,R12,144,6380.060142,12,12,1,5,local
regression,R12,145,620.24781,9,9,23,137,local
regression,R12,145,1415.622025,16,16,20,119,local
regression,R12,145,2550.047399,17,17,16,95,local
regression,R12,145,3042.756342,18,20,14,84,local
regression,R12,145,3276.861156,6,6,14,83,local
regression,R12,145,3793.460585,12,12,12,71,local
regression,R12,145,3858.702003,8,8,12,71,local
regression,R12,145,4336.205488,19,19,10,59,local
regression,R12,145,4560.484687,15,20,9,54,local
regression,R12,145,5486.737831,1,20,5,30,local
regression,R12,145,5564.517552,14,14,5,29,local
regression,R12,145,5564.517552,1,14,5,30,local
regression,R12,145,5575.449025,1,14,5,30,local
regression,R12,145,6031.366361,20,20,4,23,local
regression,R12,146,432.0,13,19,23,138,local
regression,R12,146,534.167078,13,17,23,138,local
regression,R12,146,534.167078,17,17,23,137,local
regression,R12,146,545.8568,13,17,23,138,local
regression,R12,146,831.231199,3,20,22,132,local
regression,R12,146,1073.876227,5,5,22,131,local
regression,R12,146,1504.534584,4,4,21,125,local
regression,R12,146,2272.871578,1,1,18,107,local
regression,R12,146,2566.948158,14,14,17,101,local
regression,R12,146,3687.96436,6,6,12,71,local
regression,R12,146,3838.025598,12,20,11,66,local
regression,R12,146,4147.118941,2,19,10,60,local
regression,R12,146,5959.0597,9,9,4,23,local
regression,R12,146,6395.828549,19,19,2,11,local
regression,R12,147,432.0,11,19,23,138,local
regression,R12,147,917.525481,13,13,22,131,local
regression,R12,147,1948.847037,15,15,18,107,local
regression,R12,147,2771.140353,10,10,15,89,local
regression,R12,147,2953.387209,20,20,14,83,local
regression,R12,147,3434.245094,18,18,13,77,local
regression,R12,147,3458.065567,9,9,13,77,local
regression,R12,147,3531.258904,3,3,13,77,local
regression,R12,147,3871.347439,7,7,12,71,local
regression,R12,147,5926.907497,8,19,3,18,local
regression,R12,147,6135.987241,5,5,3,17,local
regression,R12,148,432.0,19,19,23,137,local
regression,R12,148,479.530633,19,16,23,138,local
regression,R12,148,571.28095,19,16,23,138,local
regression,R12,148,571.28095,16,16,23,137,local
regression,R12,148,581.506496,19,16,23,138,local
regression,R12,148,588.741914,19,17,23,138,local
regression,R12,148,588.741914,17,17,23,137,local
regression,R12,148,663.830713,19,17,23,138,explore
regression,R12,148,889.784231,19,20,22,132,local
regression,R12,148,992.459908,19,13,22,132,local
regression,R12,148,992.459908,13,13,22,131,local
regression,R12,148,1004.735758,19,13,22,132,local
regression,R12,148,1180.197309,19,14,22,132,explore
regression,R12,148,1294.559376,19,20,21,126,local
regression,R12,148,1482.515341,5,5,21,125,local
regression,R12,148,1482.515341,19,5,21,126,local
regression,R12,148,1493.036584,19,5,21,126,local
regression,R12,148,1506.82302,19,9,21,126,local
regression,R12,148,1521.374483,9,9,21,125,local
regression,R12,148,1521.374483,19,9,21,126,local
regression,R12,148,1541.841902,19,9,21,126,explore
regression,R12,148,1698.572569,19,20,20,120,local
regression,R12,148,1747.000046,19,2,20,120,local
regression,R12,148,1867.118566,19,2,20,120,local
regression,R12,148,1867.118566,2,2,20,119,local
regression,R12,148,1881.305018,19,2,20,120,explore
regression,R12,148,2027.096401,19,20,19,114,local
regression,R12,148,2111.479143,19,10,19,114,local
regression,R12,148,2111.479143,10,10,19,113,local
regression,R12,148,2242.303269,19,10,19,114,explore
regression,R12,148,2410.295452,19,20,18,108,explore
regression,R12,148,2519.277595,19,19,17,101,local
regression,R12,148,2641.346092,19,4,17,102,local
regression,R12,148,2641.346092,4,4,17,101,local
regression,R12,148,2651.940658,19,4,17,102,local
regression,R12,148,2689.381738,19,15,17,102,local
regression,R12,148,2748.296337,19,15,17,102,local
regression,R12,148,2748.296337,15,15,17,101,local
regression,R12,148,2759.167001,19,15,17,102,explore
regression,R12,148,2903.881091,19,20,16,96,local
regression,R12,148,3493.206974,12,12,15,89,local
regression,R12,148,3548.674357,8,8,15,89,local
regression,R12,148,5190.659852,3,3,6,35,local
regression,R12,148,5675.802088,7,20,5,30,local
regression,R12,149,1350.797452,18,18,20,119,local
regression,R12,149,1628.210338,17,17,20,119,local
regression,R12,149,3363.888301,16,16,13,77,local
regression,R12,149,3454.095593,8,8,13,77,local
regression,R12,149,3669.811044,7,7,12,71,local
regression,R12,149,3968.376904,19,19,12,71,local
regression,R12,149,6268.586324,9,9,5,29,local
regression,R12,149,6682.747191,4,15,3,18,local
regression,R12,149,6682.747191,6,15,3,18,local
regression,R12,149,6780.180928,4,15,3,18,local
regression,R12,149,6940.386773,13,20,2,12,local
regression,R12,150,613.48592,19,19,23,137,local
regression,R12,150,1419.977504,20,20,20,119,local
regression,R12,150,1465.415868,4,4,20,119,local
regression,R12,150,1679.022295,18,18,19,113,local
regression,R12,150,2257.790838,11,11,19,113,local
regression,R12,150,2499.646021,13,17,18,108,local
regression,R12,150,2730.060533,2,2,18,107,local
regression,R12,150,3194.903951,3,3,16,95,local
regression,R12,150,3636.454738,1,16,14,84,local
regression,R12,150,3782.729511,17,17,14,83,local
regression,R12,150,4070.831142,10,10,13,77,local
regression,R12,150,4753.527498,16,16,10,59,local
regression,R12,150,5038.223519,14,14,8,47,local
regression,R12,150,6611.571635,7,12,2,12,explore
regression,R12,150,6684.553778,7,15,1,6,local
regression,R12,151,541.426376,1,1,23,137,local
regression,R12,151,885.597065,6,6,22,131,local
regression,R12,151,3411.85708,20,20,14,83,local
regression,R12,151,4912.688021,2,18,9,54,local
regression,R12,151,5836.209524,12,12,6,35,local
regression,R12,151,6168.113929,18,18,4,23,local
regression,R12,151,6799.652078,7,7,2,11,local
regression,R12,151,7113.69268,16,15,0,0,local
regression,R12,152,519.635168,1,1,23,137,local
regression,R12,152,739.177253,20,20,23,137,local
regression,R12,152,1321.192426,3,3,21,125,local
regression,R12,152,1607.871137,13,13,20,119,local
regression,R12,152,3167.245043,9,9,15,89,local
regression,R12,152,4133.379572,7,7,11,65,local
regression,R12,152,5297.539074,8,8,6,35,local
regression,R12,152,5742.447414,17,17,5,29,local
regression,R12,152,5812.358834,16,16,5,29,local
regression,R12,152,5988.627124,5,19,4,24,local
regression,R12,152,6741.296408,10,19,2,12,local
regression,R12,152,7570.253617,15,15,0,0,local
regression,R12,153,577.891345,2,2,23,137,local
regression,R12,153,712.041157,5,5,23,137,local
regression,R12,153,1993.868086,17,17,18,107,local
regression,R12,153,2716.317918,14,14,15,89,local
regression,R12,153,3286.409075,18,19,13,78,local
regression,R12,153,3311.239648,18,13,13,78,local
regression,R12,153,3348.977132,13,13,13,77,local
regression,R12,153,3348.977132,18,13,13,78,local
regression,R12,153,3361.684664,18,13,13,78,local
regression,R12,153,4389.667076,10,10,10,59,local
regression,R12,153,5736.703596,4,4,5,29,local
regression,R12,153,5772.522275,19,19,5,29,local
regression,R12,153,6765.337997,7,20,0,0,local
regression,R12,154,501.492588,8,8,23,137,local
regression,R12,154,900.835272,6,6,23,137,local
regression,R12,154,961.147069,5,5,23,137,local
regression,R12,154,1145.872957,3,20,22,132,local
regression,R12,154,2806.776551,16,16,16,95,local
regression,R12,154,2954.967379,4,20,15,90,local
regression,R12,154,3252.301086,13,19,14,84,explore
regression,R12,154,3373.283229,13,20,13,78,local
regression,R12,154,3588.779871,9,9,13,77,local
regression,R12,154,3800.461819,18,20,12,72,local
regression,R12,154,3964.354015,1,1,12,71,local
regression,R12,154,4332.301866,12,12,12,71,local
regression,R12,154,5955.799101,2,2,4,23,local
regression,R12,154,6611.92865,20,20,1,5,local
regression,R12,155,432.0,5,19,23,138,local
regression,R12,155,571.070285,5,10,23,138,local
regression,R12,155,571.070285,10,10,23,137,local
regression,R12,155,582.105288,5,10,23,138,local
regression,R12,155,778.950405,4,4,23,137,local
regression,R12,155,1101.199084,6,20,22,132,local
regression,R12,155,1395.31094,13,19,21,126,local
regression,R12,155,1582.255155,18,18,21,125,local
regression,R12,155,1703.226476,20,20,20,119,local
regression,R12,155,1773.106226,7,7,20,119,local
regression,R12,155,1773.106226,20,7,20,120,local
regression,R12,155,1883.014452,20,7,20,120,local
regression,R12,155,2242.149359,16,17,18,108,local
regression,R12,155,2518.621159,11,11,18,107,local
regression,R12,155,2995.287436,1,17,16,96,local
regression,R12,155,3378.31596,8,8,15,89,local
regression,R12,155,3736.630802,12,12,0,0,local
regression,R12,155,4008.003163,14,14,0,0,local
regression,R12,156,642.001432,17,17,23,137,local
regression,R12,156,964.000108,10,19,21,126,local
regression,R12,156,2197.050682,11,11,19,113,local
regression,R12,156,2287.039082,8,8,19,113,local
regression,R12,156,2703.466005,12,12,17,101,local
regression,R12,156,5545.676973,4,19,8,48,local
regression,R12,156,6291.916519,16,16,6,35,local
regression,R12,156,7243.427707,5,15,5,30,explore
regression,R12,156,7328.40985,5,13,4,24,local
regression,R12,156,8255.183154,15,15,1,5,local
regression,R12,157,633.833823,3,3,23,137,local
regression,R12,157,854.742899,17,17,22,131,local
regression,R12,157,933.982837,10,10,22,131,local
regression,R12,157,1298.790986,6,6,22,131,local
regression,R12,157,1617.504329,18,18,21,125,local
regression,R12,157,3419.511637,2,2,14,83,local
regression,R12,157,4523.181339,19,19,9,53,local
regression,R12,157,4766.808525,7,20,8,48,local
regression,R12,157,4766.808525,16,20,8,48,local
regression,R12,157,4766.808525,12,20,8,48,local
regression,R12,157,4933.211646,16,20,8,48,local
regression,R12,157,4933.211646,12,20,8,48,local
regression,R12,157,5002.802385,12,20,8,48,explore
regression,R12,157,5086.81744,5,15,7,42,local
regression,R12,157,5086.81744,12,15,7,42,local
regression,R12,157,5169.977805,12,15,7,42,local
regression,R12,157,5215.08338,12,1,7,42,local
regression,R12,157,5280.863662,1,1,7,41,local
regression,R12,157,5280.863662,12,1,7,42,local
regression,R12,157,5290.837703,12,1,7,42,explore
regression,R12,157,5374.76571,12,20,6,36,explore
regression,R12,157,5621.76571,12,15,5,30,explore
regression,R12,157,5712.747853,12,20,4,24,explore
regression,R12,157,5963.431042,12,15,3,18,explore
regression,R12,157,6210.431042,12,20,2,12,explore
regression,R12,157,6301.413185,12,15,1,6,explore
regression,R12,157,6552.096374,12,20,0,0,local
regression,R12,158,745.0,16,20,22,132,local
regression,R12,158,965.289454,15,15,22,131,local
regression,R12,158,984.578946,2,2,22,131,local
regression,R12,158,1049.476314,5,5,22,131,local
regression,R12,158,1578.361658,3,3,21,125,local
regression,R12,158,3421.236054,11,11,13,77,local
regression,R12,158,3522.718278,4,4,13,77,local
regression,R12,158,3665.692358,9,9,13,77,local
regression,R12,158,4339.588092,12,12,10,59,local
regression,R12,158,5794.748542,6,6,3,17,local
regression,R12,158,5914.427544,10,10,3,17,local
regression,R12,158,6622.695483,14,20,0,0,local
regression,R12,159,577.54568,10,10,23,137,local
regression,R12,159,986.147525,20,20,22,131,local
regression,R12,159,1906.990314,6,18,18,108,local
regression,R12,159,2192.023699,2,2,18,107,local
regression,R12,159,2668.445635,9,9,17,101,local
regression,R12,159,2995.252541,7,7,17,101,local
regression,R12,159,3188.748919,18,19,16,96,local
regression,R12,159,3271.208454,19,19,16,95,local
regression,R12,159,3271.208454,18,19,16,96,local
regression,R12,159,3282.258167,18,19,16,96,local
regression,R12,159,3304.321012,12,12,16,95,local
regression,R12,159,3304.321012,18,12,16,96,local
regression,R12,159,3345.141305,18,12,16,96,local
regression,R12,159,3670.100241,13,13,16,95,local
regression,R12,159,4967.410235,11,11,10,59,local
regression,R12,159,5272.238742,8,8,8,47,local
regression,R12,159,5614.328448,1,1,7,41,local
regression,R12,160,669.206756,4,4,23,137,local
regression,R12,160,899.774789,7,7,22,131,local
regression,R12,160,1144.518141,6,6,22,131,local
regression,R12,160,1459.675496,18,18,21,125,local
regression,R12,160,3016.317552,14,14,15,89,local
regression,R12,160,4306.075911,5,5,12,71,local
regression,R12,160,4650.070185,8,8,11,65,local
regression,R12,160,5143.335892,10,20,8,48,local
regression,R12,160,5619.731606,3,19,7,42,local
regression,R12,161,432.0,6,19,23,138,local
regression,R12,161,591.736687,3,3,23,137,local
regression,R12,161,853.462896,20,20,22,131,local
regression,R12,161,1077.057973,19,19,22,131,local
regression,R12,161,1375.961153,2,2,21,125,local
regression,R12,161,2430.171658,11,11,17,101,local
regression,R12,161,3193.807173,7,7,14,83,local
regression,R12,161,3543.835459,9,9,12,71,local
regression,R12,161,3565.5657,8,8,12,71,local
regression,R12,161,3937.874098,1,1,11,65,local
regression,R12,161,3977.568704,5,5,11,65,local
regression,R12,161,4570.819518,10,10,0,0,local
regression,R12,161,4937.395517,4,4,0,0,local
regression,R12,162,841.997883,3,3,22,131,local
regression,R12,162,1063.981148,18,18,22,131,local
regression,R12,162,2193.486658,14,14,18,107,local
regression,R12,162,3009.235499,5,20,15,90,local
regression,R12,162,4148.056302,11,11,11,65,local
regression,R12,162,4228.886578,2,2,11,65,local
regression,R12,162,5164.901779,8,8,10,59,local
regression,R12,162,5353.220836,4,4,9,53,local
regression,R12,162,6839.200679,17,17,4,23,local
regression,R12,163,432.0,15,19,23,138,local
regression,R12,163,481.130292,15,7,23,138,local
regression,R12,163,598.012167,15,7,23,138,local
regression,R12,163,598.012167,7,7,23,137,local
regression,R12,163,613.247484,15,7,23,138,explore
regression,R12,163,809.019115,15,20,22,132,explore
regression,R12,163,1116.019115,15,19,21,126,explore
regression,R12,163,1267.001258,15,20,20,120,explore
regression,R12,163,1577.684447,15,19,19,114,explore
regression,R12,163,1884.684447,15,20,18,108,explore
regression,R12,163,2035.66659,15,19,17,102,local
regression,R12,163,2108.576029,15,9,17,102,local
regression,R12,163,2127.774565,15,9,17,102,local
regression,R12,163,2127.774565,9,9,17,101,local
regression,R12,163,2153.92788,15,9,17,102,explore
regression,R12,163,2418.714566,15,20,16,96,local
regression,R12,163,2736.192405,8,8,16,95,local
regression,R12,163,3138.271102,5,5,15,89,local
regression,R12,163,3392.566774,12,12,14,83,local
regression,R12,163,3572.441436,2,2,14,83,local
regression,R12,163,3790.110279,11,11,13,77,local
regression,R12,163,4542.22265,20,19,11,66,explore
regression,R12,163,4651.204793,20,20,10,59,local
regression,R12,163,5621.710635,1,1,7,41,local
regression,R12,163,6648.961476,16,19,2,12,local
regression,R12,164,505.732288,18,18,23,137,local
regression,R12,164,1033.239433,5,5,22,131,local
regression,R12,164,1383.098518,9,9,20,119,local
regression,R12,164,2050.579925,3,3,18,107,local
regression,R12,164,2751.219858,16,19,16,96,explore
regression,R12,164,2884.202001,16,20,15,90,local
regression,R12,164,3657.781914,1,1,14,83,local
regression,R12,164,4007.530015,12,12,12,71,local
regression,R12,164,4061.563308,8,8,12,71,local
regression,R12,164,4435.845376,2,2,11,65,local
regression,R12,164,6228.085319,10,20,2,12,local
regression,R12,164,6460.317411,15,15,2,11,local
regression,R12,165,432.0,1,19,23,138,local
regression,R12,165,432.0,10,19,23,138,local
regression,R12,165,526.179518,1,3,23,138,local
regression,R12,165,526.179518,3,3,23,137,local
regression,R12,165,526.179518,10,3,23,138,local
regression,R12,165,536.383303,1,3,23,138,local
regression,R12,165,536.383303,10,3,23,138,local
regression,R12,165,626.438068,10,3,23,138,local
regression,R12,165,795.529158,4,4,23,137,local
regression,R12,165,1004.384759,20,20,22,131,local
regression,R12,165,1315.628898,15,19,21,126,local
regression,R12,165,2182.142365,14,14,18,107,local
regression,R12,165,2244.162881,5,5,18,107,local
regression,R12,165,2472.229808,16,16,18,107,local
regression,R12,165,3166.274529,12,19,15,90,local
regression,R12,165,3585.378225,8,8,14,83,local
regression,R12,165,3611.093766,18,18,14,83,local
regression,R12,165,3839.739544,13,13,13,77,local
regression,R12,165,5692.658802,7,17,5,30,explore
regression,R12,165,5765.640945,7,19,4,24,explore
regression,R12,165,5998.324134,7,17,3,18,explore
regression,R12,165,6227.324134,7,19,2,12,explore
regression,R12,165,6300.306277,7,17,1,6,explore
regression,R12,165,6532.989466,7,19,0,0,local
regression,R12,166,531.382167,3,3,23,137,local
regression,R12,166,1157.734104,2,2,21,125,local
regression,R12,166,1671.995147,18,19,19,114,local
regression,R12,166,2061.551484,10,10,18,107,local
regression,R12,166,2333.684288,8,20,17,102,local
regression,R12,166,2733.564347,9,9,17,101,local
regression,R12,166,3180.769796,14,14,16,95,local
regression,R12,166,5691.857392,11,11,8,47,local
regression,R12,166,6756.090513,5,20,3,18,explore
regression,R12,166,6859.072656,5,19,2,12,local
regression,R12,167,544.430673,10,10,23,137,local
regression,R12,167,1014.304746,13,13,22,131,local
regression,R12,167,1311.831611,7,19,20,120,local
regression,R12,167,1651.920209,8,20,19,114,local
regression,R12,167,1863.0141,6,6,19,113,local
regression,R12,167,2291.769999,16,16,18,107,local
regression,R12,167,2830.941879,5,5,17,101,local
regression,R12,167,5491.543968,4,4,6,35,local
regression,R12,167,6122.575121,15,15,3,17,local
regression,R12,167,6200.32006,2,2,3,17,local
regression,R12,167,6810.65907,3,20,0,0,local
regression,R12,168,585.104986,17,17,23,137,local
regression,R12,168,645.489831,12,12,23,137,local
regression,R12,168,895.626939,7,7,23,137,local
regression,R12,168,1373.599481,14,14,21,125,local
regression,R12,168,1776.444473,19,19,20,119,local
regression,R12,168,3681.984218,20,20,14,83,local
regression,R12,168,4240.453173,2,2,11,65,local
regression,R12,168,6635.621581,4,4,3,17,local
regression,R12,168,6836.830976,1,18,2,12,local
regression,R12,169,550.40029,10,10,23,137,local
regression,R12,169,611.139454,1,1,23,137,local
regression,R12,169,1078.491073,2,2,22,131,local
regression,R12,169,1237.11709,8,20,21,126,local
regression,R12,169,1552.399896,20,19,20,120,local
regression,R12,169,1652.425928,19,19,20,119,local
regression,R12,169,1755.87765,4,4,20,119,local
regression,R12,169,3877.699013,12,18,11,66,local
regression,R12,169,4541.253059,7,7,9,53,local
regression,R12,169,4566.524588,5,5,9,53,local
regression,R12,169,4899.620209,3,3,8,47,local
regression,R12,169,5137.038414,16,16,7,41,local
regression,R12,170,432.0,10,19,23,138,local
regression,R12,170,441.12334,10,11,23,138,local
regression,R12,170,441.12334,11,11,23,137,local
regression,R12,170,452.076709,10,11,23,138,local
regression,R12,170,764.534291,1,20,22,132,local
regression,R12,170,946.95979,5,5,22,131,local
regression,R12,170,1172.473051,15,20,21,126,local
regression,R12,170,1501.068961,18,18,21,125,local
regression,R12,170,1750.351526,3,20,20,120,local
regression,R12,170,1750.351526,9,20,20,120,local
regression,R12,170,1860.253993,3,20,20,120,local
regression,R12,170,2184.833628,16,16,20,119,local
regression,R12,170,3164.865075,2,2,16,95,local
regression,R12,170,3648.601952,19,19,14,83,local
regression,R12,170,5371.380291,14,17,6,36,local
regression,R12,170,5872.746682,4,4,5,29,local
regression,R12,170,6736.642978,20,20,0,0,local
regression,R12,171,551.782488,20,20,23,137,local
regression,R12,171,789.643255,12,19,22,132,local
regression,R12,171,1095.746101,9,18,21,126,local
regression,R12,171,1475.959213,6,6,20,119,local
regression,R12,171,1621.023263,4,4,20,119,local
regression,R12,171,2833.94233,19,19,15,89,local
regression,R12,171,3686.541252,13,13,12,71,local
regression,R12,171,3824.122079,8,18,11,66,local
regression,R12,171,4337.582526,11,17,10,60,local
regression,R12,171,4443.21662,11,7,10,60,local
regression,R12,171,4443.21662,7,7,10,59,local
regression,R12,171,4454.092801,11,7,10,60,local
regression,R12,172,446.160291,15,15,23,137,local
regression,R12,172,624.823181,18,18,23,137,local
regression,R12,172,841.424557,6,20,22,132,local
regression,R12,172,2656.611224,19,19,16,95,local
regression,R12,172,2794.253194,11,11,16,95,local
regression,R12,172,3828.367361,20,20,12,71,local
regression,R12,172,3889.363815,10,10,12,71,local
regression,R12,172,4276.670436,16,16,11,65,local
regression,R12,172,4305.891527,13,13,11,65,local
regression,R12,172,4677.984788,2,2,10,59,local
regression,R12,172,6933.51021,3,14,0,0,local
regression,R12,173,432.0,9,19,23,138,local
regression,R12,173,432.0,10,19,23,138,local
regression,R12,173,517.088193,10,19,23,138,local
regression,R12,173,575.291144,8,8,23,137,local
regression,R12,173,575.291144,10,8,23,138,local
regression,R12,173,667.381973,10,8,23,138,explore
regression,R12,173,845.91919,10,20,22,132,local
regression,R12,173,845.91919,16,20,22,132,local
regression,R12,173,1011.309855,10,20,22,132,local
regression,R12,173,1019.123814,10,14,22,132,local
regression,R12,173,1118.415932,10,14,22,132,local
regression,R12,173,1118.415932,14,14,22,131,local
regression,R12,173,1148.402008,10,14,22,132,explore
regression,R12,173,1366.823303,5,20,21,126,local
regression,R12,173,1366.823303,10,20,21,126,local
regression,R12,173,1607.847784,10,20,21,126,explore
regression,R12,173,1776.420983,10,19,20,120,explore
regression,R12,173,1903.403126,10,20,19,114,explore
regression,R12,173,2190.086315,10,19,18,108,explore
regression,R12,173,2473.086315,10,20,17,102,explore
regression,R12,173,2600.068458,10,19,16,96,local
regression,R12,173,2756.073093,10,17,16,96,local
regression,R12,173,2756.073093,17,17,16,95,local
regression,R12,173,2769.997778,10,17,16,96,explore
regression,R12,173,2938.71585,10,20,15,90,explore
regression,R12,173,3215.71585,6,19,14,84,local
regression,R12,173,3215.71585,10,19,14,84,local
regression,R12,173,3341.145794,10,19,14,84,explore
regression,R12,173,3497.017911,10,20,13,78,local
regression,R12,173,3497.017911,18,20,13,78,local
regression,R12,173,3677.608305,10,20,13,78,local
regression,R12,173,3717.588804,10,7,13,78,local
regression,R12,173,3717.588804,7,7,13,77,local
regression,R12,173,3785.581544,10,7,13,78,explore
regression,R12,173,3891.174639,10,20,12,72,explore
regression,R12,173,3994.156782,10,19,11,66,local
regression,R12,173,4122.826192,10,11,11,66,local
regression,R12,173,4122.826192,11,11,11,65,local
regression,R12,173,4133.782396,10,11,11,66,local
regression,R12,173,4152.370699,10,13,11,66,local
regression,R12,173,4152.370699,13,13,11,65,local
regression,R12,173,4186.504662,10,13,11,66,explore
regression,R12,173,4367.69511,10,20,10,60,explore
regression,R12,173,4614.69511,10,19,9,54,explore
regression,R12,173,4705.677253,10,20,8,48,explore
regression,R12,173,4956.360442,10,19,7,42,explore
regression,R12,173,5203.360442,10,20,6,36,explore
regression,R12,173,5203.360442,2,20,6,36,explore
regression,R12,173,5294.342585,10,19,5,30,local
regression,R12,173,5294.342585,2,19,5,30,local
regression,R12,173,5448.722866,10,19,5,30,explore
regression,R12,173,5574.839402,10,20,4,24,local
regression,R12,173,5806.219398,10,3,4,24,local
regression,R12,173,5806.219398,3,3,4,23,local
regression,R12,173,5823.181252,10,3,4,24,explore
regression,R12,173,5979.638168,10,20,3,18,explore
regression,R12,173,6218.321357,10,19,2,12,explore
regression,R12,173,6297.3035,10,20,1,6,local
regression,R12,174,432.0,4,19,23,138,local
regression,R12,174,491.515629,4,19,23,138,local
regression,R12,174,501.10783,4,19,23,138,local
regression,R12,174,501.10783,19,19,23,137,local
regression,R12,174,511.656052,4,19,23,138,local
regression,R12,174,524.493627,4,2,23,138,local
regression,R12,174,645.194732,4,2,23,138,local
regression,R12,174,645.194732,2,2,23,137,local
regression,R12,174,663.554893,4,2,23,138,explore
regression,R12,174,809.59166,4,20,22,132,explore
regression,R12,174,954.573803,4,18,21,126,local
regression,R12,174,1103.873162,4,15,21,126,local
regression,R12,174,1103.873162,15,15,21,125,local
regression,R12,174,1114.903717,4,15,21,126,explore
regression,R12,174,1308.22702,4,20,20,120,explore
regression,R12,174,1603.22702,4,18,19,114,local
regression,R12,174,1679.687089,4,14,19,114,local
regression,R12,174,1797.052343,4,14,19,114,local
regression,R12,174,1797.052343,14,14,19,113,local
regression,R12,174,1803.750085,4,14,19,114,explore
regression,R12,174,1921.97352,4,20,18,108,local
regression,R12,174,1984.574867,4,9,18,108,local
regression,R12,174,2139.112425,4,9,18,108,local
regression,R12,174,2153.083269,4,9,18,108,local
regression,R12,174,2153.083269,9,9,18,107,local
regression,R12,174,2168.321181,4,9,18,108,explore
regression,R12,174,2270.579912,4,20,17,102,explore
regression,R12,174,2397.562055,4,18,16,96,local
regression,R12,174,2559.724743,4,20,16,96,local
regression,R12,174,2559.724743,20,20,16,95,local
regression,R12,174,2571.611717,4,20,16,96,local
regression,R12,174,2591.581183,4,18,16,96,local
regression,R12,174,2591.581183,18,18,16,95,local
regression,R12,174,2625.042032,4,18,16,96,explore
regression,R12,174,2761.580621,4,17,15,90,explore
regression,R12,174,3032.580621,4,16,14,84,local
regression,R12,174,3032.580621,16,16,14,83,local
regression,R12,174,3197.09631,4,16,14,84,explore
regression,R12,174,3509.718758,4,17,13,78,explore
regression,R12,174,3618.700901,4,13,12,72,explore
regression,R12,174,3887.38409,4,17,11,66,explore
regression,R12,174,4152.38409,4,13,10,60,local
regression,R12,174,4167.38405,4,3,10,60,local
regression,R12,174,4167.38405,3,3,10,59,local
regression,R12,174,4184.957226,4,3,10,60,explore
regression,R12,174,4271.755399,4,17,9,54,local
regression,R12,174,4428.819992,4,8,9,54,local
regression,R12,174,4451.961878,4,8,9,54,local
regression,R12,174,4451.961878,8,8,9,53,local
regression,R12,174,4463.816782,4,8,9,54,local
regression,R12,174,4560.145136,4,7,9,54,local
regression,R12,174,4560.145136,7,7,9,53,local
regression,R12,174,4571.24138,4,7,9,54,explore
regression,R12,174,4628.966171,4,17,8,48,local
regression,R12,174,4628.966171,6,17,8,48,local
regression,R12,174,4667.66222,4,17,8,48,local
regression,R12,174,4667.66222,17,17,8,47,local
regression,R12,174,4667.66222,6,17,8,48,local
regression,R12,174,4678.838308,4,17,8,48,local
regression,R12,174,4678.838308,6,17,8,48,local
regression,R12,174,4732.913443,6,17,8,48,local
regression,R12,175,432.0,10,19,23,138,local
regression,R12,175,432.0,19,19,23,137,local
regression,R12,175,496.313713,19,19,23,137,local
regression,R12,175,810.220258,12,12,23,137,local
regression,R12,175,852.353185,15,15,23,137,local
regression,R12,175,1172.07018,5,5,23,137,local
regression,R12,175,1348.906652,18,20,22,132,local
regression,R12,175,1543.826699,11,11,22,131,local
regression,R12,175,1967.751482,8,8,21,125,local
regression,R12,175,2102.54207,13,20,20,120,local
regression,R12,175,2411.085469,20,20,20,119,local
regression,R12,175,2447.657087,16,16,20,119,local
regression,R12,175,2880.152579,1,1,18,107,local
regression,R12,175,3457.876761,4,4,15,89,local
regression,R12,176,432.0,19,19,23,137,local
regression,R12,176,454.469962,19,1,23,138,local
regression,R12,176,470.799144,1,1,23,137,local
regression,R12,176,470.799144,19,1,23,138,local
regression,R12,176,492.096222,19,1,23,138,local
regression,R12,176,704.011118,8,8,23,137,local
regression,R12,176,989.308886,9,9,22,131,local
regression,R12,176,1313.261101,17,18,20,120,local
regression,R12,176,2002.171967,13,18,18,108,explore
regression,R12,176,2129.15411,13,20,17,102,local
