id,cohort,family,variant,run_status,error,total,cleared,virtual_time_s,mean_time_per_source,original_time_per_cleared,distance,detect_count,switch_count,clear_attempts,failed_clears,runtime_s,completion_reason,engine_end_reason,fallback_count,diagnostic_count,directional_count,scene_hash,source_hash,config_hash,remaining_tracks,transport,stage_discovery_s,stage_active_localization_s,stage_diagnostic_s,stage_optical_fallback_s,stage_certified_clear_s,first_source_first_seen_s,last_source_first_seen_s,last_source_first_seen_per_source_s,final_discovery_measure_s,post_last_seen_discovery_s,post_all_cleared_discovery_s,post_last_seen_discovery_measures,post_all_cleared_discovery_measures,discovery_nodes,discovery_measures,discovery_travel_s,discovery_measure_s,discovery_switch_s,known_actual_count,known_actual_measure_s,known_actual_switch_s,unseen_actual_count,unseen_actual_measure_s,unseen_actual_switch_s,absent_channel_count,absent_channel_measure_s,absent_channel_switch_s,audit_passed,known16_reached,known16_enabled,known16_time_s,known16_cleared,known16_unresolved,post_known16_s,conservative_set_checks,research_hash,official_calls,formal_test_count,route_compute_ms_p95,decision_compute_ms_p95,support_visits,route_refresh_count
29,development,native_strict_mixed_N_stratified,A1,FULL_CLEAR,,11,11,6510.566244,591.8696585454545,591.8696585454545,22402.83122670238,333,310,11,0,1.1033110999997007,coverage_exhausted,user_exit,0,0,1,81dae93a4b2518ad975e7cda0ce2c9dd81addea7b718d11318594c7a901cdefc,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,4906.1756829999995,1291.4822180000003,0.0,0.0,312.90834299999995,11.0,3198.478185,290.7707440909091,6510.566244,2790.9907339999995,2559.3378629999997,135,117,25,319,3010.1756829999995,1595.0,301.0,44.0,220.0,43.0,50.0,250.0,49.0,225.0,1125.0,209.0,True,False,True,,,,,78,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,10.589604996494018,1.5004150016466156,0,48
30,development,native_strict_mixed_N_stratified,A1,FULL_CLEAR,,12,12,6693.055602,557.7546335000001,557.7546335000001,23885.278008910365,313,291,12,0,1.0331104999931995,coverage_exhausted,user_exit,0,0,2,a1379f5887a0ef1a791fbd36702514574c2a713fd57a021d0cbbefe6bb87ebf7,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,5214.034285000001,871.3206749999993,0.0,0.0,607.7006420000001,29.0,4142.10445,345.1753708333333,6693.055602,2437.1418680000006,2083.476536,100,80,25,303,3416.034285000001,1515.0,283.0,50.0,250.0,46.0,53.0,265.0,53.0,200.0,1000.0,184.0,True,False,True,,,,,84,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,10.897959992871613,2.118830000108573,0,47
31,development,native_strict_mixed_N_stratified,A1,FULL_CLEAR,,13,13,7016.208286,539.7083296923076,539.7083296923076,24486.041451655787,347,319,13,0,1.462352499991539,coverage_exhausted,user_exit,0,0,12,4ee91abce419fc2f989a47e0e64dcd9e67ddfde0a757eb9ffa46870f5f4bb8e8,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,5191.587935999999,984.5798210000008,0.0,0.0,840.0405289999995,5.0,5595.781357,430.44471976923074,7016.208286,971.724263000001,453.17075300000033,50,14,25,333,3213.587936,1665.0,313.0,86.0,430.0,78.0,72.0,360.0,71.0,175.0,875.0,164.0,True,False,True,,,,,126,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,10.82148999776109,2.2641949974058644,0,52
32,development,native_strict_mixed_N_stratified,A1,FULL_CLEAR,,14,14,7751.61523,553.6868021428571,553.6868021428571,27913.076169893164,354,329,14,0,1.6620836999936728,coverage_exhausted,user_exit,0,10,12,ede7180a8c312ec08c10982afb99ee1fa535c286c5b73f332cb897632e99fd73,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,4909.470679999999,1238.8715820000004,1213.3229170000004,0.0,389.9500509999998,17.0,4509.284786,322.09177042857146,7751.61523,1931.1413160000002,721.4407690000007,86,24,25,331,2939.4706799999994,1655.0,315.0,93.0,465.0,86.0,88.0,440.0,84.0,150.0,750.0,145.0,True,False,True,,,,,144,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,9.10515500727342,1.9618749975052194,0,52
33,development,native_strict_mixed_N_stratified,A1,FULL_CLEAR,,15,15,6825.432604,455.02884026666663,455.02884026666663,23717.163024864192,338,317,15,0,2.136496899998747,coverage_exhausted,user_exit,0,0,6,fbaa7e6b0df9c53df41d9d4bed72e8a943f8275a009c72dc70d1ed2d2e0751da,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,4760.914852,1177.8656729999993,0.0,0.0,886.6520790000009,17.0,5342.747032,356.18313546666667,6825.432604,973.4444629999998,118.66200099999969,45,5,25,322,2844.9148519999994,1610.0,306.0,89.0,445.0,78.0,108.0,540.0,106.0,125.0,625.0,122.0,True,False,True,,,,,135,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,12.970174993824912,2.7510999934747815,0,56
34,development,native_strict_mixed_N_stratified,A1,FULL_CLEAR,,16,16,4816.830082,301.051880125,301.051880125,18609.15041477233,171,160,16,0,2.3963965000002645,public_max_cleared,user_exit,0,2,7,2400e5c37e342e143c366613234d1a63fd637b37af2354195aebc212b445b2df,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,1596.8591970000007,2439.1196219999997,137.62532099999999,0.0,643.2259419999999,5.0,3393.735307,212.1084566875,3393.735307,0.0,0.0,0,0,9,146,723.8591970000007,730.0,143.0,56.0,280.0,55.0,57.0,285.0,55.0,33.0,165.0,33.0,True,True,True,3393.735307,10.0,6.0,1423.0947750000005,112,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,18.516759999329224,3.7018899951362982,0,33
35,development,native_strict_mixed_N_stratified,A1,FULL_CLEAR,,10,10,6854.930033,685.4930032999999,685.4930032999999,22589.65016828018,385,362,10,0,1.7541970000020228,coverage_exhausted,user_exit,0,0,1,59aa9c60653d783c763cf18485a76ff681c67c6e41ba4fa24ae39d1d8b0379eb,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,5523.789391,1170.7385820000004,0.0,0.0,160.40205999999932,17.0,3939.417761,393.9417761,6854.930033,2497.6181619999998,707.4483659999996,139,40,25,371,3316.789391,1855.0,352.0,76.0,380.0,76.0,45.0,225.0,45.0,250.0,1250.0,231.0,True,False,True,,,,,110,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,12.500040006125344,2.506480005104093,0,49
36,development,native_strict_mixed_N_stratified,A1,FULL_CLEAR,,11,11,6280.82735,570.9843045454545,570.9843045454545,21414.136765088035,328,303,11,0,1.4353432999923825,coverage_exhausted,user_exit,0,0,1,8c9d1c3cbeb220809804da8086371fcaf0a19b576c3c4bbdd7de86ab60eb7168,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,5051.677277999999,832.8808630000008,0.0,0.0,396.26920899999936,5.0,5269.287025,479.02609318181817,6280.82735,874.3953569999994,753.4132139999992,50,36,25,317,3170.677277999999,1585.0,296.0,12.0,60.0,11.0,80.0,400.0,72.0,225.0,1125.0,213.0,True,False,True,,,,,44,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,16.328225003235275,2.3069499984558206,0,46
37,development,native_strict_mixed_N_stratified,A1,FULL_CLEAR,,12,12,7466.43664,622.2030533333333,622.2030533333333,26622.18320610451,351,327,12,0,1.5286746000056155,coverage_exhausted,user_exit,0,3,11,df33af7fab42cbf89ccb610a1ee31610b36ec92ec4b352fa3fcf8990e89287eb,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,5493.259801000001,957.859902,319.18436699999984,0.0,696.132569999999,41.0,6756.0944,563.0078666666667,7466.43664,598.8954280000007,233.23009600000023,38,16,25,338,3484.259801000001,1690.0,319.0,55.0,275.0,54.0,83.0,415.0,83.0,200.0,1000.0,182.0,True,False,True,,,,,92,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,11.77953000296838,2.218999993056059,0,47
38,development,native_strict_mixed_N_stratified,A1,FULL_CLEAR,,13,13,7208.985861,554.537373923077,554.537373923077,25339.92931489077,350,326,13,0,1.8786823000118602,coverage_exhausted,user_exit,0,4,10,f830f528452626d40247821f41db6945b6bd5764f974a90409e7df34f92e00be,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,4871.578541999998,969.8232689999996,737.170102000001,0.0,630.4139480000009,41.0,5553.226189,427.1712453076923,7208.985861,710.9954819999994,206.26655399999981,47,14,25,333,2890.5785419999984,1665.0,316.0,87.0,435.0,85.0,71.0,355.0,70.0,175.0,875.0,161.0,True,False,True,,,,,130,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,17.220400004589465,2.3116999946068972,0,51
39,development,native_strict_mixed_N_stratified,A1,FULL_CLEAR,,14,14,7245.327162,517.5233687142857,517.5233687142857,25931.635803270143,336,309,14,0,2.390953200010699,coverage_exhausted,user_exit,0,3,8,f0c7b382a5e635fe87651aeb435c9a8a8135a620945941cf3c19ae09e3b20207,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,4666.273210000001,1476.1768460000008,79.5722189999999,0.0,1023.3048869999982,11.0,3868.51603,276.32257357142856,6834.278539,2227.8201980000003,0.0,114,0,25,315,2792.2732100000007,1575.0,299.0,85.0,425.0,77.0,80.0,400.0,76.0,150.0,750.0,146.0,True,False,True,,,,,134,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,18.958625001687324,2.685940003721043,0,56
40,development,native_strict_mixed_N_stratified,A1,FULL_CLEAR,,15,15,6674.322753,444.9548502,444.9548502,25326.613765778202,260,234,15,0,1.7464800000016112,coverage_exhausted,user_exit,0,0,2,818b93e5f48f78571a3a122ff70809c2e98c3397d9bd1c1bb896fa0800f6fdc3,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,4749.57143,804.8920290000004,0.0,0.0,1119.8592940000003,11.0,2592.868768,172.85791786666667,6508.717364,3145.1184649999996,0.0,115,0,25,247,3288.5714299999995,1235.0,226.0,91.0,455.0,74.0,31.0,155.0,30.0,125.0,625.0,122.0,True,False,True,,,,,134,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,15.469499994651414,4.679660004330799,0,51
41,development,native_strict_mixed_N_stratified,A1,FULL_CLEAR,,16,16,6456.964228,403.56026425,403.56026425,23689.821151783653,277,254,16,0,2.264192799993907,public_max_cleared,user_exit,0,3,9,86c86a24c5fbd1410f78096f8882151be797b0e0298dfd4d5a172f191ef85d18,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,3910.2570210000003,1244.5647199999994,435.09545100000014,0.0,867.0470360000002,23.0,5813.990562,363.374410125,5813.990562,0.0,0.0,0,0,22,258,2376.2570210000003,1290.0,244.0,99.0,495.0,94.0,71.0,355.0,62.0,88.0,440.0,88.0,True,True,True,5813.990562,14.0,2.0,642.9736659999999,150,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,17.754150001564994,3.0994949978776267,0,51
42,development,native_strict_mixed_N_stratified,A1,FULL_CLEAR,,10,10,7624.2052,762.42052,762.42052,26296.026010057183,361,336,68,58,1.6172397999907844,coverage_exhausted,user_exit,1,5,8,1042f186b2245acf656110c12e41236ff97d5226e3c4ac388bbe0fca9c9ac1d0,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,5460.728385000001,777.2362069999999,394.99000999999953,465.3542379999999,525.8963600000002,29.0,3419.354419,341.9354419,7624.2052,3032.606558000001,277.4077070000003,177,20,25,348,3390.728385000001,1740.0,330.0,73.0,365.0,69.0,25.0,125.0,25.0,250.0,1250.0,236.0,True,False,True,,,,,164,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,20.578490007028446,2.6339699994423427,0,43
43,development,native_strict_mixed_N_stratified,A1,FULL_CLEAR,,11,11,6715.284377,610.4803979090909,610.4803979090909,23326.421880302052,336,315,11,0,1.4722848999954294,coverage_exhausted,user_exit,0,0,3,b7848e864e527f5d2ac69d8481c1229e5caee3a41270987c03499095e3cccb55,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,5258.922715999999,939.1927020000006,0.0,0.0,517.168959,5.0,5477.382749,497.9438862727273,6715.284377,1182.8520069999995,787.1866749999999,63,36,25,326,3321.922715999999,1630.0,307.0,48.0,240.0,48.0,53.0,265.0,52.0,225.0,1125.0,207.0,True,False,True,,,,,80,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,16.38992500738823,2.374124997004401,0,46
44,development,native_strict_mixed_N_stratified,A1,FULL_CLEAR,,12,12,7428.405221,619.0337684166667,619.0337684166667,25752.0261116963,374,348,12,0,2.2718004000053043,coverage_exhausted,user_exit,0,2,8,1c828a88aefe844799ec77c408098eb5c768134705325838c55249b44a461fb8,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,5333.017496,951.5470160000001,486.74002799999926,0.0,657.1006810000003,5.0,5587.820563,465.65171358333333,7038.188465,1061.5891689999999,0.0,61,0,25,357,3209.0174960000004,1785.0,339.0,45.0,225.0,44.0,112.0,560.0,104.0,200.0,1000.0,191.0,True,False,True,,,,,86,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,11.262350002652965,1.8565000071248488,0,51
45,development,native_strict_mixed_N_stratified,A1,FULL_CLEAR,,13,13,7123.949181,547.9960908461538,547.9960908461538,25984.745905713753,314,292,13,0,1.539331799998763,coverage_exhausted,user_exit,0,1,5,cdfa8c442677f535449029f61d3437c8c5643cb2f2d16bc54d9f5119bcefafd2,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,4815.044299,1381.1883969999992,114.73648099999991,0.0,812.9800040000005,35.0,5371.61285,413.2009884615385,6554.305512,759.6287709999997,0.0,44,0,25,303,3016.044299,1515.0,284.0,59.0,295.0,56.0,69.0,345.0,66.0,175.0,875.0,162.0,True,False,True,,,,,96,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,14.048750002984889,2.0933900043019094,0,46
46,development,native_strict_mixed_N_stratified,A1,FULL_CLEAR,,14,14,6540.72006,467.19428999999997,467.19428999999997,22493.600318213605,332,312,14,0,1.64795490000688,coverage_exhausted,user_exit,0,0,2,b2227ecb79e4c2b09734b3b354f32c4552c3e64ab60ce00df1a5f66ea765b365,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,4551.52526,1258.5184420000003,0.0,0.0,730.6763579999995,23.0,5099.741239,364.26723135714286,6540.72006,875.7830009999998,417.7521689999994,45,18,25,320,2647.52526,1600.0,304.0,72.0,360.0,69.0,98.0,490.0,95.0,150.0,750.0,140.0,True,False,True,,,,,110,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,17.918320003082044,1.9672599999466909,0,49
47,development,native_strict_mixed_N_stratified,A1,FULL_CLEAR,,15,15,8063.352281,537.5568187333333,537.5568187333333,30011.761417404156,336,306,15,0,2.553739899987704,coverage_exhausted,user_exit,0,7,9,6f6519589a35668724122e0bfb5b27f3207aa09d939d62c769ce394e2b6ee1e1,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,4906.4460309999995,1525.279007000001,657.7634999999999,0.0,973.863743,41.0,6423.180118,428.2120078666667,8063.352281,1057.9487330000002,870.4430320000001,41,20,25,310,3062.4460309999995,1550.0,294.0,76.0,380.0,70.0,109.0,545.0,103.0,125.0,625.0,121.0,True,False,True,,,,,132,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,11.794050002936252,2.229249998345037,0,59
48,development,native_strict_mixed_N_stratified,A1,FULL_CLEAR,,16,16,3881.341246,242.583827875,242.583827875,15376.706236749127,123,111,16,0,2.026331899993238,public_max_cleared,user_exit,0,10,9,0ec51778a403d4f1ec6193fbce1caef036b9510d985c7032f92d66f9d97f285c,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,954.6793890000001,1093.6244969999998,989.7448069999996,0.0,843.2925530000003,23.0,2054.786324,128.42414525,2054.786324,0.0,0.0,0,0,6,100,357.6793890000001,500.0,97.0,44.0,220.0,42.0,32.0,160.0,31.0,24.0,120.0,24.0,True,True,True,2054.786324,9.0,7.0,1826.5549219999998,99,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,17.028449994541006,5.2834300047834395,0,26
49,development,native_strict_mixed_N_stratified,A1,FULL_CLEAR,,10,10,6753.945544,675.3945544000001,675.3945544000001,22394.727739802358,375,350,10,0,1.3412846999999601,coverage_exhausted,user_exit,0,0,3,7f07cdfbb70c8b76875391960cb4163c6b3e78b0cddde291cb66f1a9ddf8e722,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,5389.691719,727.6785859999994,0.0,0.0,636.5752390000006,71.0,4554.327247,455.4327247,6753.945544,1718.208181,778.6662120000001,107,40,25,364,3225.6917190000004,1820.0,344.0,61.0,305.0,61.0,53.0,265.0,53.0,250.0,1250.0,230.0,True,False,True,,,,,92,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,16.00292500006617,1.6177249963220675,0,46
50,development,native_strict_mixed_N_stratified,A1,FULL_CLEAR,,11,11,6763.510992,614.8646356363637,614.8646356363637,24027.55496622298,321,298,11,0,1.4577604000078281,coverage_exhausted,user_exit,0,0,10,1fa166469d0c3b1e3bc768eac5f312c30fc30f6dcdfb794a543cae6d59b4a75e,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,5221.467363000002,931.2116899999994,0.0,0.0,610.831939,59.0,5746.019309,522.3653917272727,6763.510992,901.5521100000005,768.5699670000004,52,36,25,308,3391.467363000001,1540.0,290.0,17.0,85.0,17.0,66.0,330.0,66.0,225.0,1125.0,207.0,True,False,True,,,,,52,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,16.94052000530064,1.7580999992787836,0,49
51,development,native_strict_mixed_N_stratified,A1,FULL_CLEAR,,12,12,6752.443621,562.7036350833333,562.7036350833333,23897.218122919334,322,303,12,0,1.482127400013269,coverage_exhausted,user_exit,0,2,1,2acdd2e7f04f8853baed726a45b829ab1f7cf2618f0dfa7cbbe271db78cc64f5,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,5056.671408,938.7085769999994,80.84206899999936,0.0,676.2215670000014,11.0,4614.758837,384.5632364166667,6752.443621,1816.0294620000004,1616.4688820000001,80,64,25,310,3214.671408,1550.0,292.0,54.0,270.0,54.0,56.0,280.0,55.0,200.0,1000.0,183.0,True,False,True,,,,,90,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,18.0140200027381,2.3628199982340448,0,47
52,development,native_strict_mixed_N_stratified,A1,FULL_CLEAR,,13,13,7352.079082,565.5445447692308,565.5445447692308,26215.39542330991,346,314,13,0,2.4451230999984546,coverage_exhausted,user_exit,0,4,12,b5b4d482c63ba976ee78f92a46dc4296369fbf6e4d1dc5be9ff2f192d50c6802,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,5119.808133999999,1454.0483640000007,345.29527500000063,0.0,432.92730900000026,71.0,5398.246317,415.2497166923077,7352.079082,1456.7873899999995,730.8793190000006,58,28,25,320,3215.808133999999,1600.0,304.0,40.0,200.0,40.0,105.0,525.0,102.0,175.0,875.0,162.0,True,False,True,,,,,92,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,14.39259500693879,1.5585649998683946,0,60
53,development,native_strict_mixed_N_stratified,A1,FULL_CLEAR,,14,14,6477.504159,462.6788685,462.6788685,23057.520806324163,303,281,14,0,2.10889020000468,coverage_exhausted,user_exit,0,0,7,ec78dc432169ba65b43c122d067382cab25e080b371b8e8fad449dfbc7b9c392,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,4390.1793720000005,1658.6642239999996,0.0,0.0,428.660563,65.0,5348.083762,382.005983,6477.504159,1077.2767019999992,729.6113699999996,43,24,25,283,2707.1793720000005,1415.0,268.0,29.0,145.0,28.0,104.0,520.0,101.0,150.0,750.0,139.0,True,False,True,,,,,77,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,12.678159995994042,1.658489994588308,0,59
54,development,native_strict_mixed_N_stratified,A1,FULL_CLEAR,,15,15,7134.678437,475.6452291333333,475.6452291333333,26468.392188489554,297,275,17,2,2.3724365000089165,coverage_exhausted,user_exit,1,2,9,eef83d9593787b5089bfd2cfefd39e1a61167fad9d9191256176db86cf3421e6,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,4678.332008,1983.9237240000016,161.70334100000036,26.96636799999942,283.75299599999823,35.0,4927.286867,328.4857911333333,7134.678437,1519.5348109999995,1354.3097339999995,47,40,25,275,3043.332008,1375.0,260.0,55.0,275.0,54.0,95.0,475.0,90.0,125.0,625.0,116.0,True,False,True,,,,,109,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,10.568084997794358,2.018435001809848,0,60
55,development,native_strict_mixed_N_stratified,A1,FULL_CLEAR,,16,16,7464.331152,466.520697,466.520697,28911.655769568093,272,242,16,0,2.638377800001763,public_max_cleared,user_exit,0,6,6,d75f0eb8e9a4d33caef5873d3232b4e626477699c64485b10bc996ec38ddee40,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,4418.843004,1456.464066000001,704.3651019999988,0.0,884.6589799999992,11.0,6003.757314,375.234832125,6003.757314,0.0,0.0,0,0,23,248,2948.8430040000007,1240.0,230.0,59.0,295.0,51.0,98.0,490.0,98.0,91.0,455.0,81.0,True,True,True,6003.757314,13.0,3.0,1460.5738379999993,114,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,16.761894991941517,3.0588499939767644,0,48
56,development,native_strict_mixed_N_stratified,A1,FULL_CLEAR,,10,10,6235.504704,623.5504704,623.5504704,21437.52352159516,320,298,10,0,1.2518989999953192,coverage_exhausted,user_exit,0,0,2,09024d90e5d3267fd535af4ac2b4b3ca4bc84242fcdacaf86453ebd2929e2c43,31563bf61255651dcf43874105133a1fa2c72756a45c01bbdf33d62e38e8af30,185cb00c8b4412f5c06cc66aa6bf5c5914fc170362261b66fa62622e42cc80de,0,core,5064.055499,786.0123389999998,0.0,0.0,385.43686600000024,47.0,2117.0996,211.70996,6235.504704,3590.598778,2495.867327,200,130,25,310,3224.055499,1550.0,290.0,35.0,175.0,34.0,25.0,125.0,25.0,250.0,1250.0,231.0,True,False,True,,,,,65,10f6065a0b6f52cf8410aa6078a968517a9b32db77cfd4cb578d09993a8fdd5f,0,0,16.274319993681274,2.4317400035215533,0,45
