id,cohort,family,total,comparison,delta_s_per_source,delta_percent,delta_total_s,baseline_s_per_source,valid
49,evaluation,strict_mixed_stratified,15,R12-R1,-86.64788846666659,-13.780987399119114,-1299.7183269999996,628.7494934666666,True
49,evaluation,strict_mixed_stratified,15,R12-R2,0.0,0.0,0.0,542.1016050000001,True
50,evaluation,strict_mixed_stratified,16,R1-R0,-151.36167843750002,-30.2926343766318,-2421.7868550000003,499.6649566875,True
50,evaluation,strict_mixed_stratified,16,R2-R0,-53.19245862500003,-10.645625216072057,-851.0793380000005,499.6649566875,True
50,evaluation,strict_mixed_stratified,16,R12-R0,20.546750874999987,4.112105641991283,328.7480139999998,499.6649566875,True
50,evaluation,strict_mixed_stratified,16,R12-R1,171.9084293125,49.355960752430846,2750.534869,348.30327825,True
50,evaluation,strict_mixed_stratified,16,R12-R2,73.73920950000002,16.515957829428846,1179.8273520000002,446.4724980625,True
51,evaluation,strict_mixed_stratified,10,R1-R0,0.0,0.0,0.0,893.3444072,True
51,evaluation,strict_mixed_stratified,10,R2-R0,-213.5543088999999,-23.905036756130926,-2135.543089,893.3444072,True
51,evaluation,strict_mixed_stratified,10,R12-R0,-213.5543088999999,-23.905036756130926,-2135.543089,893.3444072,True
51,evaluation,strict_mixed_stratified,10,R12-R1,-213.5543088999999,-23.905036756130926,-2135.543089,893.3444072,True
51,evaluation,strict_mixed_stratified,10,R12-R2,0.0,0.0,0.0,679.7900983000001,True
52,evaluation,strict_mixed_stratified,11,R1-R0,0.0,0.0,0.0,819.5330805454545,True
52,evaluation,strict_mixed_stratified,11,R2-R0,-200.5488735454545,-24.47111389475282,-2206.037608999999,819.5330805454545,True
52,evaluation,strict_mixed_stratified,11,R12-R0,-200.5488735454545,-24.47111389475282,-2206.037608999999,819.5330805454545,True
52,evaluation,strict_mixed_stratified,11,R12-R1,-200.5488735454545,-24.47111389475282,-2206.037608999999,819.5330805454545,True
52,evaluation,strict_mixed_stratified,11,R12-R2,0.0,0.0,0.0,618.984207,True
53,evaluation,strict_mixed_stratified,12,R1-R0,0.0,0.0,0.0,744.58314925,True
53,evaluation,strict_mixed_stratified,12,R2-R0,-168.56479291666665,-22.638813823071033,-2022.7775149999998,744.58314925,True
53,evaluation,strict_mixed_stratified,12,R12-R0,-168.56479291666665,-22.638813823071033,-2022.7775149999998,744.58314925,True
53,evaluation,strict_mixed_stratified,12,R12-R1,-168.56479291666665,-22.638813823071033,-2022.7775149999998,744.58314925,True
53,evaluation,strict_mixed_stratified,12,R12-R2,0.0,0.0,0.0,576.0183563333334,True
54,evaluation,strict_mixed_stratified,13,R1-R0,0.0,0.0,0.0,694.5361539230769,True
54,evaluation,strict_mixed_stratified,13,R2-R0,-143.3955598461538,-20.64623404212814,-1864.1422779999994,694.5361539230769,True
54,evaluation,strict_mixed_stratified,13,R12-R0,-143.3955598461538,-20.64623404212814,-1864.1422779999994,694.5361539230769,True
54,evaluation,strict_mixed_stratified,13,R12-R1,-143.3955598461538,-20.64623404212814,-1864.1422779999994,694.5361539230769,True
54,evaluation,strict_mixed_stratified,13,R12-R2,0.0,0.0,0.0,551.1405940769231,True
55,evaluation,strict_mixed_stratified,14,R1-R0,0.0,0.0,0.0,651.3181124285713,True
55,evaluation,strict_mixed_stratified,14,R2-R0,-133.6782754285714,-20.524268076950126,-1871.4958559999995,651.3181124285713,True
55,evaluation,strict_mixed_stratified,14,R12-R0,-133.6782754285714,-20.524268076950126,-1871.4958559999995,651.3181124285713,True
55,evaluation,strict_mixed_stratified,14,R12-R1,-133.6782754285714,-20.524268076950126,-1871.4958559999995,651.3181124285713,True
55,evaluation,strict_mixed_stratified,14,R12-R2,0.0,0.0,0.0,517.6398369999999,True
56,evaluation,strict_mixed_stratified,15,R1-R0,0.0,0.0,0.0,593.0664204666666,True
56,evaluation,strict_mixed_stratified,15,R2-R0,-169.89846026666658,-28.647459104661237,-2548.476903999999,593.0664204666666,True
56,evaluation,strict_mixed_stratified,15,R12-R0,-169.89846026666658,-28.647459104661237,-2548.476903999999,593.0664204666666,True
56,evaluation,strict_mixed_stratified,15,R12-R1,-169.89846026666658,-28.647459104661237,-2548.476903999999,593.0664204666666,True
56,evaluation,strict_mixed_stratified,15,R12-R2,0.0,0.0,0.0,423.16796020000004,True
57,evaluation,strict_mixed_stratified,16,R1-R0,-3.2561206875000153,-0.7518885200440624,-52.097931000000244,433.0589709375,True
57,evaluation,strict_mixed_stratified,16,R2-R0,-4.0347738125000205,-0.9316915439404042,-64.55638100000033,433.0589709375,True
57,evaluation,strict_mixed_stratified,16,R12-R0,-16.525158875000045,-3.8159142250825213,-264.4025420000007,433.0589709375,True
57,evaluation,strict_mixed_stratified,16,R12-R1,-13.26903818750003,-3.087238295367733,-212.30461100000048,429.80285025,True
57,evaluation,strict_mixed_stratified,16,R12-R2,-12.490385062500025,-2.9113474592345288,-199.8461610000004,429.024197125,True
58,evaluation,strict_mixed_stratified,10,R1-R0,0.0,0.0,0.0,905.9241952,True
58,evaluation,strict_mixed_stratified,10,R2-R0,-221.93658300000004,-24.498361361350252,-2219.3658300000006,905.9241952,True
58,evaluation,strict_mixed_stratified,10,R12-R0,-221.93658300000004,-24.498361361350252,-2219.3658300000006,905.9241952,True
58,evaluation,strict_mixed_stratified,10,R12-R1,-221.93658300000004,-24.498361361350252,-2219.3658300000006,905.9241952,True
58,evaluation,strict_mixed_stratified,10,R12-R2,0.0,0.0,0.0,683.9876122,True
59,evaluation,strict_mixed_stratified,11,R1-R0,0.0,0.0,0.0,760.5038938181817,True
59,evaluation,strict_mixed_stratified,11,R2-R0,-174.92867236363634,-23.001680042082413,-1924.2153959999996,760.5038938181817,True
59,evaluation,strict_mixed_stratified,11,R12-R0,-174.92867236363634,-23.001680042082413,-1924.2153959999996,760.5038938181817,True
59,evaluation,strict_mixed_stratified,11,R12-R1,-174.92867236363634,-23.001680042082413,-1924.2153959999996,760.5038938181817,True
59,evaluation,strict_mixed_stratified,11,R12-R2,0.0,0.0,0.0,585.5752214545454,True
60,evaluation,strict_mixed_stratified,12,R1-R0,0.0,0.0,0.0,765.2950131666666,True
60,evaluation,strict_mixed_stratified,12,R2-R0,-133.2657370833333,-17.413642424233405,-1599.1888449999997,765.2950131666666,True
60,evaluation,strict_mixed_stratified,12,R12-R0,-133.2657370833333,-17.413642424233405,-1599.1888449999997,765.2950131666666,True
60,evaluation,strict_mixed_stratified,12,R12-R1,-133.2657370833333,-17.413642424233405,-1599.1888449999997,765.2950131666666,True
60,evaluation,strict_mixed_stratified,12,R12-R2,0.0,0.0,0.0,632.0292760833333,True
61,evaluation,strict_mixed_stratified,13,R1-R0,0.0,0.0,0.0,721.2676744615384,True
61,evaluation,strict_mixed_stratified,13,R2-R0,-159.51631399999985,-22.116104692905665,-2073.712081999999,721.2676744615384,True
61,evaluation,strict_mixed_stratified,13,R12-R0,-159.51631399999985,-22.116104692905665,-2073.712081999999,721.2676744615384,True
61,evaluation,strict_mixed_stratified,13,R12-R1,-159.51631399999985,-22.116104692905665,-2073.712081999999,721.2676744615384,True
61,evaluation,strict_mixed_stratified,13,R12-R2,0.0,0.0,0.0,561.7513604615385,True
62,evaluation,strict_mixed_stratified,14,R1-R0,0.0,0.0,0.0,621.195949,True
62,evaluation,strict_mixed_stratified,14,R2-R0,-150.98084271428576,-24.304865953703402,-2113.7317980000007,621.195949,True
62,evaluation,strict_mixed_stratified,14,R12-R0,-150.98084271428576,-24.304865953703402,-2113.7317980000007,621.195949,True
62,evaluation,strict_mixed_stratified,14,R12-R1,-150.98084271428576,-24.304865953703402,-2113.7317980000007,621.195949,True
62,evaluation,strict_mixed_stratified,14,R12-R2,0.0,0.0,0.0,470.2151062857143,True
63,evaluation,strict_mixed_stratified,15,R1-R0,0.0,0.0,0.0,613.363521,True
63,evaluation,strict_mixed_stratified,15,R2-R0,-139.47468353333335,-22.739318325605698,-2092.120253000001,613.363521,True
63,evaluation,strict_mixed_stratified,15,R12-R0,-139.47468353333335,-22.739318325605698,-2092.120253000001,613.363521,True
63,evaluation,strict_mixed_stratified,15,R12-R1,-139.47468353333335,-22.739318325605698,-2092.120253000001,613.363521,True
63,evaluation,strict_mixed_stratified,15,R12-R2,0.0,0.0,0.0,473.88883746666664,True
64,evaluation,strict_mixed_stratified,16,R1-R0,-2.218568312499997,-0.5314729764311437,-35.49709299999995,417.43765175,True
64,evaluation,strict_mixed_stratified,16,R2-R0,-43.46411256249996,-10.412120799426656,-695.4258009999994,417.43765175,True
64,evaluation,strict_mixed_stratified,16,R12-R0,-44.41482124999999,-10.639869466446612,-710.6371399999998,417.43765175,True
64,evaluation,strict_mixed_stratified,16,R12-R1,-42.19625293749999,-10.162406936638668,-675.1400469999999,415.2190834375,True
64,evaluation,strict_mixed_stratified,16,R12-R2,-0.9507086875000255,-0.2542181699714766,-15.211339000000407,373.9735391875,True
65,evaluation,strict_mixed_stratified,10,R1-R0,0.0,0.0,0.0,986.8548729,True
65,evaluation,strict_mixed_stratified,10,R2-R0,-300.33119750000003,-30.433167606239625,-3003.3119750000005,986.8548729,True
65,evaluation,strict_mixed_stratified,10,R12-R0,-300.33119750000003,-30.433167606239625,-3003.3119750000005,986.8548729,True
65,evaluation,strict_mixed_stratified,10,R12-R1,-300.33119750000003,-30.433167606239625,-3003.3119750000005,986.8548729,True
65,evaluation,strict_mixed_stratified,10,R12-R2,0.0,0.0,0.0,686.5236754,True
66,evaluation,strict_mixed_stratified,11,R1-R0,0.0,0.0,0.0,778.0370575454546,True
66,evaluation,strict_mixed_stratified,11,R2-R0,-197.66965300000004,-25.406200268096068,-2174.366183000001,778.0370575454546,True
66,evaluation,strict_mixed_stratified,11,R12-R0,-197.66965300000004,-25.406200268096068,-2174.366183000001,778.0370575454546,True
66,evaluation,strict_mixed_stratified,11,R12-R1,-197.66965300000004,-25.406200268096068,-2174.366183000001,778.0370575454546,True
66,evaluation,strict_mixed_stratified,11,R12-R2,0.0,0.0,0.0,580.3674045454545,True
67,evaluation,strict_mixed_stratified,12,R1-R0,0.0,0.0,0.0,741.9874596666667,True
67,evaluation,strict_mixed_stratified,12,R2-R0,-81.46246158333338,-10.978953959670678,-977.5495390000006,741.9874596666667,True
67,evaluation,strict_mixed_stratified,12,R12-R0,-81.46246158333338,-10.978953959670678,-977.5495390000006,741.9874596666667,True
67,evaluation,strict_mixed_stratified,12,R12-R1,-81.46246158333338,-10.978953959670678,-977.5495390000006,741.9874596666667,True
67,evaluation,strict_mixed_stratified,12,R12-R2,0.0,0.0,0.0,660.5249980833333,True
68,evaluation,strict_mixed_stratified,13,R1-R0,0.0,0.0,0.0,640.4507759230769,True
68,evaluation,strict_mixed_stratified,13,R2-R0,-132.32718915384618,-20.66157058879724,-1720.2534589999996,640.4507759230769,True
68,evaluation,strict_mixed_stratified,13,R12-R0,-132.32718915384618,-20.66157058879724,-1720.2534589999996,640.4507759230769,True
68,evaluation,strict_mixed_stratified,13,R12-R1,-132.32718915384618,-20.66157058879724,-1720.2534589999996,640.4507759230769,True
68,evaluation,strict_mixed_stratified,13,R12-R2,0.0,0.0,0.0,508.1235867692307,True
69,evaluation,strict_mixed_stratified,14,R1-R0,0.0,0.0,0.0,682.7784435714285,True
69,evaluation,strict_mixed_stratified,14,R2-R0,-158.27205707142855,-23.180587870283432,-2215.8087989999995,682.7784435714285,True
69,evaluation,strict_mixed_stratified,14,R12-R0,-158.27205707142855,-23.180587870283432,-2215.8087989999995,682.7784435714285,True
69,evaluation,strict_mixed_stratified,14,R12-R1,-158.27205707142855,-23.180587870283432,-2215.8087989999995,682.7784435714285,True
69,evaluation,strict_mixed_stratified,14,R12-R2,0.0,0.0,0.0,524.5063865,True
70,evaluation,strict_mixed_stratified,15,R1-R0,0.0,0.0,0.0,540.3035612,True
70,evaluation,strict_mixed_stratified,15,R2-R0,-122.16789366666666,-22.610973245361365,-1832.5184050000007,540.3035612,True
70,evaluation,strict_mixed_stratified,15,R12-R0,-122.16789366666666,-22.610973245361365,-1832.5184050000007,540.3035612,True
70,evaluation,strict_mixed_stratified,15,R12-R1,-122.16789366666666,-22.610973245361365,-1832.5184050000007,540.3035612,True
70,evaluation,strict_mixed_stratified,15,R12-R2,0.0,0.0,0.0,418.13566753333333,True
71,evaluation,strict_mixed_stratified,16,R1-R0,-170.80887137499997,-33.716186489935524,-2732.9419419999995,506.607920875,True
71,evaluation,strict_mixed_stratified,16,R2-R0,-71.38467524999999,-14.090714398366735,-1142.1548039999998,506.607920875,True
71,evaluation,strict_mixed_stratified,16,R12-R0,-118.55137037499998,-23.401010029657872,-1896.8219259999996,506.607920875,True
71,evaluation,strict_mixed_stratified,16,R12-R1,52.25750099999999,15.562134877335318,836.1200159999999,335.7990495,True
71,evaluation,strict_mixed_stratified,16,R12-R2,-47.16669512499999,-10.83735659782292,-754.6671219999998,435.223245625,True
72,evaluation,strict_mixed_stratified,10,R1-R0,0.0,0.0,0.0,919.1775458,True
72,evaluation,strict_mixed_stratified,10,R2-R0,-229.85706419999997,-25.006818894813776,-2298.5706419999997,919.1775458,True
72,evaluation,strict_mixed_stratified,10,R12-R0,-229.85706419999997,-25.006818894813776,-2298.5706419999997,919.1775458,True
72,evaluation,strict_mixed_stratified,10,R12-R1,-229.85706419999997,-25.006818894813776,-2298.5706419999997,919.1775458,True
72,evaluation,strict_mixed_stratified,10,R12-R2,0.0,0.0,0.0,689.3204816,True
73,evaluation,strict_mixed_stratified,11,R1-R0,0.0,0.0,0.0,790.9784823636364,True
73,evaluation,strict_mixed_stratified,11,R2-R0,-217.7661895454546,-27.53124065963415,-2395.4280850000005,790.9784823636364,True
73,evaluation,strict_mixed_stratified,11,R12-R0,-217.7661895454546,-27.53124065963415,-2395.4280850000005,790.9784823636364,True
73,evaluation,strict_mixed_stratified,11,R12-R1,-217.7661895454546,-27.53124065963415,-2395.4280850000005,790.9784823636364,True
73,evaluation,strict_mixed_stratified,11,R12-R2,0.0,0.0,0.0,573.2122928181818,True
74,evaluation,strict_mixed_stratified,12,R1-R0,0.0,0.0,0.0,740.3438200833333,True
74,evaluation,strict_mixed_stratified,12,R2-R0,-232.61984883333332,-31.420516052548336,-2791.4381859999994,740.3438200833333,True
74,evaluation,strict_mixed_stratified,12,R12-R0,-232.61984883333332,-31.420516052548336,-2791.4381859999994,740.3438200833333,True
74,evaluation,strict_mixed_stratified,12,R12-R1,-232.61984883333332,-31.420516052548336,-2791.4381859999994,740.3438200833333,True
74,evaluation,strict_mixed_stratified,12,R12-R2,0.0,0.0,0.0,507.72397125,True
75,evaluation,strict_mixed_stratified,13,R1-R0,0.0,0.0,0.0,702.6916406923077,True
75,evaluation,strict_mixed_stratified,13,R2-R0,-146.17074915384615,-20.801549454869768,-1900.2197390000001,702.6916406923077,True
75,evaluation,strict_mixed_stratified,13,R12-R0,-146.17074915384615,-20.801549454869768,-1900.2197390000001,702.6916406923077,True
75,evaluation,strict_mixed_stratified,13,R12-R1,-146.17074915384615,-20.801549454869768,-1900.2197390000001,702.6916406923077,True
75,evaluation,strict_mixed_stratified,13,R12-R2,0.0,0.0,0.0,556.5208915384616,True
76,evaluation,strict_mixed_stratified,14,R1-R0,0.0,0.0,0.0,613.7569936428572,True
76,evaluation,strict_mixed_stratified,14,R2-R0,-151.09456335714287,-24.61797827513868,-2115.3238870000005,613.7569936428572,True
76,evaluation,strict_mixed_stratified,14,R12-R0,-151.09456335714287,-24.61797827513868,-2115.3238870000005,613.7569936428572,True
76,evaluation,strict_mixed_stratified,14,R12-R1,-151.09456335714287,-24.61797827513868,-2115.3238870000005,613.7569936428572,True
76,evaluation,strict_mixed_stratified,14,R12-R2,0.0,0.0,0.0,462.6624302857143,True
77,evaluation,strict_mixed_stratified,15,R1-R0,0.0,0.0,0.0,583.1128656,True
77,evaluation,strict_mixed_stratified,15,R2-R0,-97.86471419999998,-16.78315125139643,-1467.9707129999997,583.1128656,True
77,evaluation,strict_mixed_stratified,15,R12-R0,-97.86471419999998,-16.78315125139643,-1467.9707129999997,583.1128656,True
77,evaluation,strict_mixed_stratified,15,R12-R1,-97.86471419999998,-16.78315125139643,-1467.9707129999997,583.1128656,True
77,evaluation,strict_mixed_stratified,15,R12-R2,0.0,0.0,0.0,485.2481514,True
78,evaluation,strict_mixed_stratified,16,R1-R0,-43.68877656249998,-8.92144632209743,-699.0204249999997,489.705088,True
78,evaluation,strict_mixed_stratified,16,R2-R0,-65.17513718750001,-13.309058611925227,-1042.8021950000002,489.705088,True
78,evaluation,strict_mixed_stratified,16,R12-R0,-72.73360956249996,-14.852532951934526,-1163.7377529999994,489.705088,True
78,evaluation,strict_mixed_stratified,16,R12-R1,-29.044832999999983,-6.512056230945719,-464.7173279999997,446.0163114375,True
78,evaluation,strict_mixed_stratified,16,R12-R2,-7.558472374999951,-1.7804332439993766,-120.93555799999922,424.5299508125,True
79,evaluation,strict_mixed_stratified,10,R1-R0,0.0,0.0,0.0,919.3764536000001,True
79,evaluation,strict_mixed_stratified,10,R2-R0,-194.58546920000015,-21.164939393222692,-1945.8546920000008,919.3764536000001,True
79,evaluation,strict_mixed_stratified,10,R12-R0,-194.58546920000015,-21.164939393222692,-1945.8546920000008,919.3764536000001,True
79,evaluation,strict_mixed_stratified,10,R12-R1,-194.58546920000015,-21.164939393222692,-1945.8546920000008,919.3764536000001,True
79,evaluation,strict_mixed_stratified,10,R12-R2,0.0,0.0,0.0,724.7909844,True
80,evaluation,strict_mixed_stratified,11,R1-R0,0.0,0.0,0.0,828.4796752727271,True
80,evaluation,strict_mixed_stratified,11,R2-R0,-203.3837566363635,-24.549033936096457,-2237.221322999999,828.4796752727271,True
80,evaluation,strict_mixed_stratified,11,R12-R0,-203.3837566363635,-24.549033936096457,-2237.221322999999,828.4796752727271,True
