audit,certified_clears,clear_attempts,cleared,completion_reason,device,discovery_nodes,distance_m,execution_backend,localization_observations,mean_time_per_source_s,measures,mixed,optical_fallbacks,policy,problem,runtime_s,seed,status,total,variant,virtual_time_s,wall_s
True,11,11,11,coverage_exhausted,cpu,7,17196.775116612014,LOCAL_DEV,30,375.48682018181813,108,False,0,P3,3,0.6928839999891352,328,FULL_CLEAR,11,A,4130.355022,0.6931657000095583
True,11,11,11,coverage_exhausted,cpu,7,13434.550374484337,LOCAL_DEV,33,314.71909763636364,121,False,0,P3,3,0.6468427000072552,328,FULL_CLEAR,11,D,3461.910074,0.6471531999995932
True,12,12,12,coverage_exhausted,cpu,7,13286.214469859777,LOCAL_DEV,34,284.68690775,117,False,0,P3,3,0.5456379999959609,329,FULL_CLEAR,12,A,3416.242893,0.5459616000007372
True,12,12,12,coverage_exhausted,cpu,7,13286.214469859777,LOCAL_DEV,34,284.68690775,117,False,0,P3,3,0.4721422000002349,329,FULL_CLEAR,12,D,3416.242893,0.4727555999998003
True,13,13,13,coverage_exhausted,cpu,7,13743.350869321679,LOCAL_DEV,39,267.8207826153846,113,False,0,P3,3,0.7289665999996942,330,FULL_CLEAR,13,A,3481.670174,0.7292874999984633
True,13,13,13,coverage_exhausted,cpu,7,13550.293420462205,LOCAL_DEV,40,265.92759115384615,115,False,0,P3,3,0.6792373000062071,330,FULL_CLEAR,13,D,3457.058685,0.6795428999903379
True,15,47,16,coverage_exhausted,cpu,7,26856.895275183535,LOCAL_DEV,45,386.5236908125,108,False,1,P3,3,0.7886378999974113,331,FULL_CLEAR,16,A,6184.379053,0.7890849999967031
True,16,16,16,coverage_exhausted,cpu,7,16265.040281802087,LOCAL_DEV,48,248.9380035,110,False,0,P3,3,0.9966344999993453,331,FULL_CLEAR,16,D,3983.008056,0.9969563000049675
True,15,22,16,coverage_exhausted,cpu,7,16043.081549453225,LOCAL_DEV,41,252.9135194375,124,False,1,P3,3,0.6270068000012543,332,FULL_CLEAR,16,A,4046.616311,0.62735030001204
True,16,16,16,coverage_exhausted,cpu,7,15672.081784002616,LOCAL_DEV,42,247.526022375,125,False,0,P3,3,0.6669182000041474,332,FULL_CLEAR,16,D,3960.416358,0.6672409000020707
True,12,12,12,coverage_exhausted,cpu,7,14425.476577518855,LOCAL_DEV,35,302.92460966666664,116,False,0,P3,3,0.5346585999941453,333,FULL_CLEAR,12,A,3635.095316,0.534968400010257
True,12,12,12,coverage_exhausted,cpu,7,13897.380113034194,LOCAL_DEV,35,299.6230019166667,127,False,0,P3,3,0.5479655999952229,333,FULL_CLEAR,12,D,3595.476023,0.5482716999977129
True,11,11,11,coverage_exhausted,cpu,7,17477.08498586729,LOCAL_DEV,27,376.6742724545455,100,False,0,P3,3,0.49661669999477454,334,FULL_CLEAR,11,A,4143.416997,0.49689030001172796
True,11,11,11,coverage_exhausted,cpu,7,14726.033523835404,LOCAL_DEV,32,334.9278821818182,115,False,0,P3,3,0.5734764999942854,334,FULL_CLEAR,11,D,3684.206704,0.5737897000071825
True,16,16,16,coverage_exhausted,cpu,7,21629.409097624495,LOCAL_DEV,45,311.80511375,99,False,0,P3,3,0.7984959999885177,335,FULL_CLEAR,16,A,4988.88182,0.7989487000013469
True,16,16,16,coverage_exhausted,cpu,7,16357.83642741887,LOCAL_DEV,49,249.5354555625,108,False,0,P3,3,0.7649537999968743,335,FULL_CLEAR,16,D,3992.567289,0.7652650000090944
True,13,13,13,coverage_exhausted,cpu,7,14621.912188270986,LOCAL_DEV,36,278.5678797692308,107,False,0,P3,3,0.5501675999985309,336,FULL_CLEAR,13,A,3621.382437,0.5504617000115104
True,13,13,13,coverage_exhausted,cpu,7,12529.289674281077,LOCAL_DEV,39,247.52753346153847,109,False,0,P3,3,0.5518893000116805,336,FULL_CLEAR,13,D,3217.857935,0.5521789999911562
True,12,12,12,coverage_exhausted,cpu,7,17032.64808668546,LOCAL_DEV,32,342.5441349166667,109,False,0,P3,3,0.6811840000009397,337,FULL_CLEAR,12,A,4110.529619,0.6817627999989782
True,12,12,12,coverage_exhausted,cpu,7,12538.45102141221,LOCAL_DEV,36,274.22418366666665,121,False,0,P3,3,0.5428057000099216,337,FULL_CLEAR,12,D,3290.690204,0.5431432000041241
True,13,13,13,coverage_exhausted,cpu,7,17679.60839596229,LOCAL_DEV,35,325.686283,107,False,0,P3,3,0.677314500004286,338,FULL_CLEAR,13,A,4233.921679,0.6776278000033926
True,13,13,13,coverage_exhausted,cpu,7,13487.716925477303,LOCAL_DEV,35,261.9648756923077,108,False,0,P3,3,0.5758193999936339,338,FULL_CLEAR,13,D,3405.543384,0.5761214000085602
True,13,13,13,coverage_exhausted,cpu,7,17741.87203177202,LOCAL_DEV,29,323.6441852307692,100,False,0,P3,3,0.47948759999417234,339,FULL_CLEAR,13,A,4207.374408,0.4799523000110639
True,13,13,13,coverage_exhausted,cpu,7,15063.705322800264,LOCAL_DEV,31,288.4416205384615,113,False,0,P3,3,0.47594720000051893,339,FULL_CLEAR,13,D,3749.741067,0.4762619000102859
True,12,12,12,coverage_exhausted,cpu,7,13402.67907105245,LOCAL_DEV,33,279.2113176666667,103,False,0,P3,3,0.5791845999920042,340,FULL_CLEAR,12,A,3350.535812,0.5794793000095524
True,12,12,12,coverage_exhausted,cpu,7,11003.193081437792,LOCAL_DEV,36,246.88655133333336,118,False,0,P3,3,0.5754019000014523,340,FULL_CLEAR,12,D,2962.638616,0.5759115999971982
True,11,11,11,coverage_exhausted,cpu,7,13797.969178561762,LOCAL_DEV,32,318.8721668181818,117,False,0,P3,3,0.6139990000083344,341,FULL_CLEAR,11,A,3507.593835,0.6143020000017714
True,11,11,11,coverage_exhausted,cpu,7,11947.548761771111,LOCAL_DEV,32,284.8645228181818,116,False,0,P3,3,0.6273752999986755,341,FULL_CLEAR,11,D,3133.509751,0.6276733999984572
True,15,15,15,coverage_exhausted,cpu,7,16459.63287957062,LOCAL_DEV,41,269.0617718666667,113,False,0,P3,3,0.8732354999956442,342,FULL_CLEAR,15,A,4035.926578,0.8735515000007581
True,15,15,15,coverage_exhausted,cpu,7,15447.403532704246,LOCAL_DEV,43,256.2987139333333,115,False,0,P3,3,0.7174825999973109,342,FULL_CLEAR,15,D,3844.480709,0.7177905999997165
True,13,13,13,coverage_exhausted,cpu,7,16497.27281754639,LOCAL_DEV,33,313.2657357692308,119,False,0,P3,3,0.5450883000012254,343,FULL_CLEAR,13,A,4072.454565,0.5454003999911947
True,13,13,13,coverage_exhausted,cpu,7,15730.853946156207,LOCAL_DEV,33,301.4746762307692,119,False,0,P3,3,0.45516339999448974,343,FULL_CLEAR,13,D,3919.170791,0.45573919999878854
True,11,11,11,coverage_exhausted,cpu,7,14663.183817604386,LOCAL_DEV,29,330.9669783636364,110,False,0,P3,3,0.5565821000054711,344,FULL_CLEAR,11,A,3640.636762,0.5568859999912092
True,11,11,11,coverage_exhausted,cpu,7,13064.603364428516,LOCAL_DEV,29,305.9927885454545,117,False,0,P3,3,0.4662444999994477,344,FULL_CLEAR,11,D,3365.920674,0.46655789999931585
True,13,13,13,coverage_exhausted,cpu,7,18034.292670605148,LOCAL_DEV,32,326.9891178461539,98,False,0,P3,3,0.6222227000107523,345,FULL_CLEAR,13,A,4250.858532,0.6225034999952186
True,13,13,13,coverage_exhausted,cpu,7,15927.012623468445,LOCAL_DEV,37,302.49250192307693,115,False,0,P3,3,0.6750642999977572,345,FULL_CLEAR,13,D,3932.402525,0.6753884000063408
True,13,13,13,coverage_exhausted,cpu,7,18999.54637705571,LOCAL_DEV,36,343.30071353846154,101,False,0,P3,3,0.6622969000018202,346,FULL_CLEAR,13,A,4462.909276,0.6625821000052383
True,13,13,13,coverage_exhausted,cpu,7,14379.853469043928,LOCAL_DEV,38,279.9977457692308,117,False,0,P3,3,0.5369986000005156,346,FULL_CLEAR,13,D,3639.970695,0.5373102000012295
True,14,14,14,coverage_exhausted,cpu,7,15152.679035007975,LOCAL_DEV,37,261.181129,94,False,0,P3,3,0.6965150000032736,347,FULL_CLEAR,14,A,3656.535806,0.696778199999244
True,14,14,14,coverage_exhausted,cpu,7,13647.342005972245,LOCAL_DEV,43,248.9620287142857,116,False,0,P3,3,0.7502902999985963,347,FULL_CLEAR,14,D,3485.468402,0.7508507999882568
True,12,12,12,coverage_exhausted,cpu,7,17600.21518935933,LOCAL_DEV,31,354.25358666666665,113,False,0,P3,3,0.49857609999889974,348,FULL_CLEAR,12,A,4251.04304,0.4988658999936888
True,12,12,12,coverage_exhausted,cpu,7,15409.418486477922,LOCAL_DEV,36,317.1569748333333,112,False,0,P3,3,0.6232696999941254,348,FULL_CLEAR,12,D,3805.883698,0.623797200008994
True,15,15,15,coverage_exhausted,cpu,7,16489.82130659018,LOCAL_DEV,42,265.7976174,104,False,0,P3,3,0.7765921000100207,349,FULL_CLEAR,15,A,3986.964261,0.777091299998574
True,15,15,15,coverage_exhausted,cpu,7,13722.854439796021,LOCAL_DEV,44,229.70472586666668,105,False,0,P3,3,0.7379144000005908,349,FULL_CLEAR,15,D,3445.570888,0.7381967999972403
True,13,13,13,coverage_exhausted,cpu,7,18685.45345111779,LOCAL_DEV,33,335.5454377692308,95,False,0,P3,3,0.6932873000041582,350,FULL_CLEAR,13,A,4362.090691,0.6937924999947427
True,13,13,13,coverage_exhausted,cpu,7,13191.58831107312,LOCAL_DEV,36,263.9475123846154,122,False,0,P3,3,0.5236395999963861,350,FULL_CLEAR,13,D,3431.317661,0.5239736000075936
True,14,227,15,coverage_exhausted,cpu,7,83414.83384171734,LOCAL_DEV,39,1198.4644513333333,99,False,1,P3,3,0.7586882999894442,351,FULL_CLEAR,15,A,17976.96677,0.7592040000017732
True,15,15,15,coverage_exhausted,cpu,7,16925.113403195362,LOCAL_DEV,42,278.1348453333333,120,False,0,P3,3,0.727676300011808,351,FULL_CLEAR,15,D,4172.02268,0.7279748000000836
True,12,12,12,coverage_exhausted,cpu,7,18005.066451586852,LOCAL_DEV,33,354.1677743333333,100,False,0,P3,3,0.6388353000074858,352,FULL_CLEAR,12,A,4250.013292,0.6393528999906266
True,12,12,12,coverage_exhausted,cpu,7,14886.657513094733,LOCAL_DEV,32,305.44429175,106,False,0,P3,3,0.6180530999990879,352,FULL_CLEAR,12,D,3665.331501,0.6183277999953134
True,12,79,13,coverage_exhausted,cpu,7,20449.22095154501,LOCAL_DEV,37,379.9110912307693,99,False,1,P3,3,0.5466966000094544,353,FULL_CLEAR,13,A,4938.844186,0.5473494000034407
True,13,13,13,coverage_exhausted,cpu,7,13211.55284069557,LOCAL_DEV,37,254.79312053846155,102,False,0,P3,3,0.6329529999929946,353,FULL_CLEAR,13,D,3312.310567,0.6334200999990571
True,10,10,10,coverage_exhausted,cpu,7,15753.986746053535,LOCAL_DEV,27,384.6797348,109,False,0,P3,3,0.5243025000090711,354,FULL_CLEAR,10,A,3846.797348,0.5248006000038004
True,10,10,10,coverage_exhausted,cpu,7,11052.686005529113,LOCAL_DEV,31,298.15372,121,False,0,P3,3,0.5402098999911686,354,FULL_CLEAR,10,D,2981.5372,0.5405054000002565
True,12,296,13,coverage_exhausted,cpu,7,43984.16169926182,LOCAL_DEV,31,799.9871042307693,116,False,1,P3,3,0.661650300011388,355,FULL_CLEAR,13,A,10399.832355,0.66232439999294
True,13,13,13,coverage_exhausted,cpu,7,18737.042779685573,LOCAL_DEV,32,348.6468117692308,121,False,0,P3,3,0.5678186000004644,355,FULL_CLEAR,13,D,4532.408553,0.5681321000010939
True,11,11,11,coverage_exhausted,cpu,7,14511.445220467052,LOCAL_DEV,29,331.4808220909091,116,False,0,P3,3,0.606237300002249,356,FULL_CLEAR,11,A,3646.289043,0.6065756000025431
True,11,11,11,coverage_exhausted,cpu,7,16680.657994175264,LOCAL_DEV,30,369.83014536363635,114,False,0,P3,3,0.49973620001401287,356,FULL_CLEAR,11,D,4068.131599,0.5000414999958593
True,12,12,12,coverage_exhausted,cpu,7,17943.83702590038,LOCAL_DEV,35,356.8972840833333,107,False,0,P3,3,0.5400039999949513,357,FULL_CLEAR,12,A,4282.767409,0.5405088999978034
True,12,12,12,coverage_exhausted,cpu,7,11558.023056819304,LOCAL_DEV,36,254.71705116666666,115,False,0,P3,3,0.563643299989053,357,FULL_CLEAR,12,D,3056.604614,0.5639365000097314
True,15,22,16,coverage_exhausted,cpu,7,15542.308043656287,LOCAL_DEV,46,238.4038505625,102,False,1,P3,3,0.6722743999998784,358,FULL_CLEAR,16,A,3814.461609,0.6727170000085607
True,16,16,16,coverage_exhausted,cpu,7,14988.700713575827,LOCAL_DEV,47,232.546259,108,False,0,P3,3,0.7839131999935489,358,FULL_CLEAR,16,D,3720.740144,0.7842127000039909
True,13,326,14,coverage_exhausted,cpu,7,48858.343755519,LOCAL_DEV,35,816.1191952857143,109,False,1,P3,3,0.6004609999945387,359,FULL_CLEAR,14,A,11425.668734,0.6012124000117183
True,14,14,14,coverage_exhausted,cpu,7,15768.692594934368,LOCAL_DEV,40,279.48132285714286,116,False,0,P3,3,0.6223585999978241,359,FULL_CLEAR,14,D,3912.73852,0.6226845000055619
True,12,312,13,coverage_exhausted,cpu,7,32534.422630089735,LOCAL_DEV,37,624.991115,110,False,1,P3,3,0.6025769999978365,360,FULL_CLEAR,13,A,8124.884495,0.6033112000004621
True,13,13,13,coverage_exhausted,cpu,7,13392.975232188704,LOCAL_DEV,38,266.58423423076925,121,False,0,P3,3,0.6623224000068149,360,FULL_CLEAR,13,D,3465.595045,0.6626591000094777
True,13,13,13,coverage_exhausted,cpu,7,15963.088639267748,LOCAL_DEV,35,304.1244406923077,117,False,0,P3,3,0.6284517000021879,361,FULL_CLEAR,13,A,3953.617729,0.6287761999992654
True,13,13,13,coverage_exhausted,cpu,7,13911.632775683192,LOCAL_DEV,37,267.79435046153844,107,False,0,P3,3,0.6174036999873351,361,FULL_CLEAR,13,D,3481.326556,0.6177167999994708
True,16,16,16,coverage_exhausted,cpu,7,17555.30619086064,LOCAL_DEV,43,261.003827375,99,False,0,P3,3,0.7586961000051815,362,FULL_CLEAR,16,A,4176.061238,0.7590006999962498
True,16,16,16,coverage_exhausted,cpu,7,15499.770829504405,LOCAL_DEV,47,241.4971354375,115,False,0,P3,3,0.6851066000090213,362,FULL_CLEAR,16,D,3863.954167,0.6854391999950167
True,10,247,11,coverage_exhausted,cpu,7,88884.47505448108,LOCAL_DEV,30,1747.263183909091,114,False,1,P3,3,0.5088854000059655,363,FULL_CLEAR,11,A,19219.895023,0.5095425000035902
True,11,11,11,coverage_exhausted,cpu,7,12718.113304853769,LOCAL_DEV,33,301.78387799999996,121,False,0,P3,3,0.5876275000046007,363,FULL_CLEAR,11,D,3319.622658,0.5881563000002643
True,12,12,12,coverage_exhausted,cpu,7,12365.533690137208,LOCAL_DEV,32,261.008895,101,False,0,P3,3,0.514105100010056,364,FULL_CLEAR,12,A,3132.10674,0.514411399999517
True,12,12,12,coverage_exhausted,cpu,7,9818.533167348443,LOCAL_DEV,34,225.39221941666665,114,False,0,P3,3,0.44570110000495333,364,FULL_CLEAR,12,D,2704.706633,0.4460192999977153
True,13,13,13,coverage_exhausted,cpu,7,15001.030028462272,LOCAL_DEV,36,285.554308,109,False,0,P3,3,0.5828850999969291,365,FULL_CLEAR,13,A,3712.206004,0.583196699997643
True,13,13,13,coverage_exhausted,cpu,7,17392.864767724142,LOCAL_DEV,35,326.73638107692307,118,False,0,P3,3,0.5277173999929801,365,FULL_CLEAR,13,D,4247.572954,0.5280265000037616
True,13,13,13,coverage_exhausted,cpu,7,15619.654717358002,LOCAL_DEV,36,287.91776484615383,94,False,0,P3,3,0.6551261999993585,366,FULL_CLEAR,13,A,3742.930943,0.6554121999943163
True,13,13,13,coverage_exhausted,cpu,7,13247.814818752573,LOCAL_DEV,38,260.19715092307695,112,False,0,P3,3,0.6118814999936149,366,FULL_CLEAR,13,D,3382.562962,0.6121603000065079
True,10,83,11,coverage_exhausted,cpu,7,18056.831675470134,LOCAL_DEV,29,413.9423940909091,113,False,1,P3,3,0.5237552999897161,367,FULL_CLEAR,11,A,4553.366335,0.5241712000133703
True,11,11,11,coverage_exhausted,cpu,7,11878.14723603778,LOCAL_DEV,29,280.0572225454546,109,False,0,P3,3,0.5021849000040675,367,FULL_CLEAR,11,D,3080.629448,0.5027206999948248
True,15,15,15,coverage_exhausted,cpu,7,17330.669806936065,LOCAL_DEV,39,276.40893066666666,102,False,0,P3,3,0.6997027000033995,368,FULL_CLEAR,15,A,4146.13396,0.6999830999993719
True,15,15,15,coverage_exhausted,cpu,7,13817.915245472339,LOCAL_DEV,41,234.8388699333333,115,False,0,P3,3,0.7411137000017334,368,FULL_CLEAR,15,D,3522.583049,0.7414294999907725
True,16,16,16,coverage_exhausted,cpu,7,19671.61501071819,LOCAL_DEV,41,286.7701875625,97,False,0,P3,3,0.804543799997191,369,FULL_CLEAR,16,A,4588.323001,0.8048243999946862
True,16,16,16,coverage_exhausted,cpu,7,18775.34084193751,LOCAL_DEV,48,281.8167603125,114,False,0,P3,3,0.9238708000048064,369,FULL_CLEAR,16,D,4509.068165,0.9243092999968212
True,10,10,10,coverage_exhausted,cpu,7,11870.169520737494,LOCAL_DEV,31,313.4033906,119,False,0,P3,3,0.4219408999924781,370,FULL_CLEAR,10,A,3134.033906,0.4222695000062231
True,10,10,10,coverage_exhausted,cpu,7,12024.748181578472,LOCAL_DEV,28,315.29496370000004,117,False,0,P3,3,0.474039199994877,370,FULL_CLEAR,10,D,3152.949637,0.474324599999818
True,15,24,16,coverage_exhausted,cpu,7,17943.329740709763,LOCAL_DEV,43,269.29162175,104,False,1,P3,3,0.7797857000114163,371,FULL_CLEAR,16,A,4308.665948,0.7801212000049418
True,16,16,16,coverage_exhausted,cpu,7,15511.634249160858,LOCAL_DEV,45,238.6454280625,107,False,0,P3,3,0.7015093999943929,371,FULL_CLEAR,16,D,3818.326849,0.7020614000066416
True,11,11,11,coverage_exhausted,cpu,7,14129.852820728644,LOCAL_DEV,29,329.7245969090909,125,False,0,P3,3,0.47799230000237003,372,FULL_CLEAR,11,A,3626.970566,0.4783205999992788
True,11,11,11,coverage_exhausted,cpu,7,14034.829790330192,LOCAL_DEV,33,326.0878144545455,122,False,0,P3,3,0.6027383000036934,372,FULL_CLEAR,11,D,3586.965959,0.6030598000070313
True,12,12,12,coverage_exhausted,cpu,7,16329.50246876569,LOCAL_DEV,33,330.57504133333333,108,False,0,P3,3,0.6205877999891527,373,FULL_CLEAR,12,A,3966.900496,0.6208900000056019
True,12,12,12,coverage_exhausted,cpu,7,16497.942691903827,LOCAL_DEV,36,341.2157115,124,False,0,P3,3,0.7257507000031183,373,FULL_CLEAR,12,D,4094.588538,0.7260794999892823
True,12,12,12,coverage_exhausted,cpu,7,17467.076510956318,LOCAL_DEV,31,349.867942,109,False,0,P3,3,0.6252813000028254,374,FULL_CLEAR,12,A,4198.415304,0.6256261999951676
True,12,12,12,coverage_exhausted,cpu,7,13686.677938035955,LOCAL_DEV,32,288.61129875,112,False,0,P3,3,0.5190714999916963,374,FULL_CLEAR,12,D,3463.335585,0.5193722999974852
True,10,10,10,coverage_exhausted,cpu,7,15485.833385508966,LOCAL_DEV,24,383.2166679,115,False,0,P3,3,0.4510532999993302,375,FULL_CLEAR,10,A,3832.166679,0.45136929998989217
True,10,10,10,coverage_exhausted,cpu,7,12098.02178720808,LOCAL_DEV,27,320.1604358,123,False,0,P3,3,0.42054569999163505,375,FULL_CLEAR,10,D,3201.604358,0.42109820000769105
True,10,10,10,coverage_exhausted,cpu,7,14516.377458142513,LOCAL_DEV,26,360.5275491,110,False,0,P3,3,0.49097480000637006,376,FULL_CLEAR,10,A,3605.275491,0.4915119999932358
True,10,10,10,coverage_exhausted,cpu,7,12777.150531350935,LOCAL_DEV,27,333.84301059999996,123,False,0,P3,3,0.4057399000012083,376,FULL_CLEAR,10,D,3338.430106,0.4060691000049701
True,13,13,13,coverage_exhausted,cpu,7,15178.75926611829,LOCAL_DEV,36,293.36552707692306,120,False,0,P3,3,0.6432025000103749,377,FULL_CLEAR,13,A,3813.751852,0.6435484999965411
True,13,13,13,coverage_exhausted,cpu,7,14224.835763278876,LOCAL_DEV,36,276.3820886923077,115,False,0,P3,3,0.7218225000106031,377,FULL_CLEAR,13,D,3592.967153,0.7223654999979772
True,13,42,16,coverage_exhausted,cpu,7,19125.368147741337,LOCAL_DEV,40,292.942102,118,False,3,P3,3,0.6591308999923058,378,FULL_CLEAR,16,A,4687.073632,0.6594977000058861
True,16,16,16,coverage_exhausted,cpu,7,18259.20882034824,LOCAL_DEV,47,280.6776101875,128,False,0,P3,3,0.9856243000103859,378,FULL_CLEAR,16,D,4490.841763,0.9861799999926006
True,12,12,12,coverage_exhausted,cpu,7,15889.534430706106,LOCAL_DEV,36,324.99224083333337,112,False,0,P3,3,0.6916227000037907,379,FULL_CLEAR,12,A,3899.90689,0.6919375999859767
True,12,12,12,coverage_exhausted,cpu,7,13250.994128992028,LOCAL_DEV,35,279.34990225,108,False,0,P3,3,0.5446616999979597,379,FULL_CLEAR,12,D,3352.198827,0.5451488999970024
True,13,278,15,coverage_exhausted,cpu,7,31452.061692109728,LOCAL_DEV,39,524.4941556,120,False,2,P3,3,0.7089351000031456,380,FULL_CLEAR,15,A,7867.412334,0.7100530000025174
True,15,15,15,coverage_exhausted,cpu,7,17013.70621262053,LOCAL_DEV,45,282.6494160666667,129,False,0,P3,3,0.9403344999882393,380,FULL_CLEAR,15,D,4239.741241,0.9409577000042191
True,15,15,15,coverage_exhausted,cpu,7,15955.474822911403,LOCAL_DEV,40,263.0729975333333,115,False,0,P3,3,0.7757124000054318,381,FULL_CLEAR,15,A,3946.094963,0.7760165999934543
True,15,15,15,coverage_exhausted,cpu,7,15410.159877672148,LOCAL_DEV,41,259.1354649333333,123,False,0,P3,3,0.8068536999926437,381,FULL_CLEAR,15,D,3887.031974,0.8074095999909332
True,12,12,12,coverage_exhausted,cpu,7,17823.280432467163,LOCAL_DEV,29,349.5546738333333,96,False,0,P3,3,0.5475335999944946,382,FULL_CLEAR,12,A,4194.656086,0.5480967000039527
True,12,12,12,coverage_exhausted,cpu,7,13940.733564288399,LOCAL_DEV,31,292.51222624999997,111,False,0,P3,3,0.4452527999965241,382,FULL_CLEAR,12,D,3510.146715,0.4455502999917371
True,13,13,13,coverage_exhausted,cpu,7,16692.095233623502,LOCAL_DEV,35,313.26300346153846,113,False,0,P3,3,0.6429261000012048,383,FULL_CLEAR,13,A,4072.419045,0.6432583999994677
True,13,13,13,coverage_exhausted,cpu,7,14837.342011734752,LOCAL_DEV,37,290.49756938461536,125,False,0,P3,3,0.6540300000051502,383,FULL_CLEAR,13,D,3776.468402,0.6543743999936851
True,14,14,14,coverage_exhausted,cpu,7,18263.624853135138,LOCAL_DEV,39,310.76606957142855,106,False,0,P3,3,0.7128265999926953,384,FULL_CLEAR,14,A,4350.724974,0.7131081000115955
True,14,14,14,coverage_exhausted,cpu,7,14416.396300669885,LOCAL_DEV,39,255.94851878571427,106,False,0,P3,3,0.6272663999989163,384,FULL_CLEAR,14,D,3583.279263,0.6275545000098646
True,10,10,10,coverage_exhausted,cpu,7,14081.021692038274,LOCAL_DEV,28,348.1204341,104,False,0,P3,3,0.4825776999932714,385,FULL_CLEAR,10,A,3481.204341,0.4828329999872949
True,10,10,10,coverage_exhausted,cpu,7,11004.671083753778,LOCAL_DEV,30,294.5934217,117,False,0,P3,3,0.39223060000222176,385,FULL_CLEAR,10,D,2945.934217,0.3925617999921087
True,12,12,12,coverage_exhausted,cpu,7,15079.291486174829,LOCAL_DEV,32,312.15485825,113,False,0,P3,3,0.5764295999979367,386,FULL_CLEAR,12,A,3745.858299,0.5767250000062631
True,12,12,12,coverage_exhausted,cpu,7,15727.763286616393,LOCAL_DEV,34,326.71272158333335,120,False,0,P3,3,0.5615818000078434,386,FULL_CLEAR,12,D,3920.552659,0.5622907999932067
True,16,16,16,coverage_exhausted,cpu,7,17584.883606863095,LOCAL_DEV,48,266.43604525,113,False,0,P3,3,0.9291605000034906,387,FULL_CLEAR,16,A,4262.976724,0.9294749999971827
True,16,16,16,coverage_exhausted,cpu,7,15619.884161740913,LOCAL_DEV,48,242.811052125,115,False,0,P3,3,0.9136474999977509,387,FULL_CLEAR,16,D,3884.976834,0.9142229999997653
True,13,13,13,coverage_exhausted,cpu,7,16359.397531912102,LOCAL_DEV,36,307.2984235384616,111,False,0,P3,3,0.7513120000076015,388,FULL_CLEAR,13,A,3994.879506,0.7516120000072988
