cohort,problem,seed,seed_hex,baseline,candidate,baseline_s_per_source,candidate_s_per_source,delta_s_per_source,comparison,total_time_delta_s,distance_delta_m,certificate_travel_delta_m,discovery_delta_s,active_localization_delta_s,diagnostic_delta_s,optical_fallback_delta_s,certified_clear_delta_s
development100,4,32,0000000000000000000000000000040000000000000000000000000000000000,mec_center,segment_entry,792.764677,790.7643362857143,-2.0003407142856986,win,-28.004769999999553,-140.0238515807432,-109.72566536989098,-2.953085999997711,-3.106550999999854,0.0,0.0,-21.94513300000108
development100,4,32,0000000000000000000000000000040000000000000000000000000000000000,nccp,segment_entry,790.7093863571429,790.7643362857143,0.05494992857143188,loss,0.7692989999995916,3.846490386138612,2.4193029935736377,0.8396099999990838,-0.5541720000003352,0.0,0.0,0.48386100000016086
development100,4,33,0000000000000000000000000001000000000000000000000000000000000000,mec_center,nccp,712.22472,710.4303650666666,-1.7943549333334659,win,-26.91532400000142,-134.57660838781885,-90.30818423914161,-6.674535000001924,-2.616206999998326,0.4370550000003277,0.0,-18.061637000000474
development100,4,33,0000000000000000000000000001000000000000000000000000000000000000,mec_center,segment_entry,712.22472,710.5766428000001,-1.6480771999999888,win,-24.721158000000287,-123.60577628021565,-84.74801534507014,-5.239816000001156,-1.8713869999995723,-0.6603509999977177,0.0,-16.949604000002296
development100,4,33,0000000000000000000000000001000000000000000000000000000000000000,nccp,segment_entry,710.4303650666666,710.5766428000001,0.14627773333347704,loss,2.1941660000011325,10.9708321076032,5.560168894071467,1.4347190000007686,0.7448199999987537,-1.0974059999980454,0.0,1.1120329999981777
development100,4,34,0000000000000000000000000040000000000000000000000000000000000000,mec_center,nccp,821.8223714285714,819.3493984999999,-2.472972928571494,win,-34.62162100000023,-173.10808336034097,-135.73979569755056,-0.1246580000006361,-3.7219670000004044,-3.6270350000002054,0.0,-27.147960999999555
development100,4,34,0000000000000000000000000040000000000000000000000000000000000000,mec_center,segment_entry,821.8223714285714,819.4098415714286,-2.412529857142772,win,-33.77541799999926,-168.87708130295505,-133.77400921123308,0.1264149999988149,-3.6160780000004706,-3.5309530000001814,0.0,-26.754801999999927
development100,4,34,0000000000000000000000000040000000000000000000000000000000000000,nccp,segment_entry,819.3493984999999,819.4098415714286,0.06044307142872185,loss,0.846203000000969,4.231002057385922,1.9657864863174837,0.251072999999451,0.10588899999993373,0.09608200000002398,0.0,0.39315899999962767
development100,4,35,0000000000000000000000001000000000000000000000000000000000000000,mec_center,nccp,1070.772029,1068.3860641818183,-2.3859648181817192,win,-26.245613000000958,-131.22807351364463,-105.40054813786901,-4.496031999999104,-0.6694710000010673,0.0,0.0,-21.08010999999999
development100,4,35,0000000000000000000000001000000000000000000000000000000000000000,mec_center,segment_entry,1070.772029,1068.4661549090908,-2.3058740909091284,win,-25.364615000000413,-126.82308211650525,-103.3670695207793,-4.021730000002208,-0.6694709999983388,0.0,0.0,-20.673413999998218
development100,4,35,0000000000000000000000001000000000000000000000000000000000000000,nccp,segment_entry,1068.3860641818183,1068.4661549090908,0.08009072727259081,loss,0.8809980000005453,4.4049913971393835,2.0334786170897132,0.4743019999968965,2.7284841053187847e-12,0.0,0.0,0.406696000001773
development100,4,36,0000000000000000000000040000000000000000000000000000000000000000,mec_center,nccp,1005.6214421818182,1003.6823233636364,-1.9391188181817824,win,-21.330307000000175,-106.65153167987592,-95.23276100841122,0.4393500000005588,-2.72310400000174,0.0,0.0,-19.046552999997857
development100,4,36,0000000000000000000000040000000000000000000000000000000000000000,mec_center,segment_entry,1005.6214421818182,1003.9232754545454,-1.6981667272727918,win,-18.679834000000483,-93.39916042057303,-90.48559302811464,2.264944000002288,-2.847656999999799,2.2737367544323206e-13,0.0,-18.097121000002403
development100,4,36,0000000000000000000000040000000000000000000000000000000000000000,nccp,segment_entry,1003.6823233636364,1003.9232754545454,0.2409520909089906,loss,2.6504729999996925,13.25237125930289,4.747167980296581,1.825594000001729,-0.12455299999805902,2.2737367544323206e-13,0.0,0.9494319999954541
development100,4,37,0000000000000000000001000000000000000000000000000000000000000000,mec_center,nccp,754.0095485333334,752.8256310666667,-1.183917466666685,win,-17.758762000001298,-88.79380170699005,-115.12579957485514,4.668579999995927,0.597818000001098,0.0,0.0,-23.02515999999963
development100,4,37,0000000000000000000001000000000000000000000000000000000000000000,mec_center,segment_entry,754.0095485333334,752.7816349999999,-1.2279135333334352,win,-18.418703000001187,-92.09350922654266,-115.31539795089793,4.301313999996637,0.34306200000082754,0.0,0.0,-23.06307899999871
development100,4,37,0000000000000000000001000000000000000000000000000000000000000000,nccp,segment_entry,752.8256310666667,752.7816349999999,-0.043996066666750266,win,-0.6599409999998898,-3.299707519552612,-0.18959837604279528,-0.3672659999992902,-0.25475600000027043,0.0,0.0,-0.03791899999907855
development100,4,38,0000000000000000000040000000000000000000000000000000000000000000,mec_center,nccp,1172.4527352,1169.9009956,-2.551739600000019,win,-25.51739599999928,-127.5869751440332,-88.57833497681713,-8.048977000000377,0.24724900000046546,0.0,0.0,-17.71566800000062
development100,4,38,0000000000000000000040000000000000000000000000000000000000000000,mec_center,segment_entry,1172.4527352,1170.0257218000002,-2.4270133999998507,win,-24.270133999998507,-121.35066964616999,-87.49891645556613,-7.000896000001376,0.23054500000080225,0.0,0.0,-17.499782999997365
development100,4,38,0000000000000000000040000000000000000000000000000000000000000000,nccp,segment_entry,1169.9009956,1170.0257218000002,0.12472620000016832,loss,1.2472620000007737,6.2363054978632135,1.0794185212510001,1.0480809999990015,-0.01670399999966321,0.0,0.0,0.2158850000032544
development100,4,39,0000000000000000001000000000000000000000000000000000000000000000,mec_center,nccp,849.7286717857143,848.2194845714286,-1.5091872142857028,win,-21.12862099999984,-105.64308665097633,-97.3379228355002,-0.7491289999998116,-0.9119050000035713,0.0,0.0,-19.467586999996456
development100,4,39,0000000000000000001000000000000000000000000000000000000000000000,mec_center,segment_entry,849.7286717857143,848.3226163571428,-1.4060554285714488,win,-19.684776000000056,-98.42387598961795,-96.24449292498139,0.3449940000027709,-0.7808710000019801,0.0,0.0,-19.248899000000506
development100,4,39,0000000000000000001000000000000000000000000000000000000000000000,nccp,segment_entry,848.2194845714286,848.3226163571428,0.10313178571425397,loss,1.4438449999997829,7.219210661358375,1.0934299105188074,1.0941230000025826,0.13103400000159127,0.0,0.0,0.21868799999595012
development100,4,40,0000000000000000040000000000000000000000000000000000000000000000,mec_center,nccp,978.3177038333333,976.5371765833333,-1.7805272499999774,win,-21.36632699999973,-106.83162968784018,-109.57034169021699,2.613280000001396,-2.0655380000000605,0.0,0.0,-21.914069000000836
development100,4,40,0000000000000000040000000000000000000000000000000000000000000000,mec_center,segment_entry,978.3177038333333,976.8624341666667,-1.4552696666665952,win,-17.463235999999597,-87.3161964427054,-106.07949392879345,4.401661999998396,-0.6490010000002258,0.0,0.0,-21.21589699999788
development100,4,40,0000000000000000040000000000000000000000000000000000000000000000,nccp,segment_entry,976.5371765833333,976.8624341666667,0.32525758333338217,loss,3.9030910000001313,19.515433245134773,3.490847761423538,1.788381999997,1.4165369999998347,0.0,0.0,0.6981720000029554
development100,4,41,0000000000000001000000000000000000000000000000000000000000000000,mec_center,nccp,1072.9267937272728,1070.908897909091,-2.0178958181818416,win,-22.196853999999803,-110.98426048739202,-102.26023706753631,-1.7448049999984505,9.094947017729282e-13,-1.8189894035458565e-12,0.0,-20.45204900000101
development100,4,41,0000000000000001000000000000000000000000000000000000000000000000,mec_center,segment_entry,1072.9267937272728,1071.070607090909,-1.8561866363636454,win,-20.418052999999418,-102.09026092491695,-99.83082725257987,-0.4518869999992603,-9.094947017729282e-13,-1.8189894035458565e-12,0.0,-19.966165999998452
development100,4,41,0000000000000001000000000000000000000000000000000000000000000000,nccp,segment_entry,1070.908897909091,1071.070607090909,0.16170918181819616,loss,1.778801000000385,8.893999562475074,2.4294098149564434,1.2929179999991902,-1.8189894035458565e-12,0.0,0.0,0.48588300000255913
development100,4,42,0000000000000040000000000000000000000000000000000000000000000000,mec_center,nccp,948.9139442857143,943.4912476428572,-5.42269664285709,win,-75.91775299999972,-379.5887593485677,-251.42621032766738,4.229772000002413,-1.9783579999984795,-27.883923999998387,0.0,-50.28524300000481
development100,4,42,0000000000000040000000000000000000000000000000000000000000000000,mec_center,segment_entry,948.9139442857143,943.5644756428571,-5.3494686428571185,win,-74.89256100000057,-374.4627923880107,-247.8348616470853,3.0179820000012114,-1.263675999998668,-27.079892999999174,0.0,-49.56697400000576
development100,4,42,0000000000000040000000000000000000000000000000000000000000000000,nccp,segment_entry,943.4912476428572,943.5644756428571,0.07322799999997187,loss,1.0251919999991514,5.12596696055698,3.5913486805820867,-1.2117900000012014,0.7146819999998115,0.8040309999992132,0.0,0.7182689999990544
development100,4,43,0000000000001000000000000000000000000000000000000000000000000000,mec_center,nccp,727.3437179333334,725.7095124,-1.6342055333334429,win,-24.513083000001643,-122.56540695681906,-112.79546316189317,-2.1117040000044653,0.15771300000005795,0.0,0.0,-22.559091999996667
development100,4,43,0000000000001000000000000000000000000000000000000000000000000000,mec_center,segment_entry,727.3437179333334,725.8143597333333,-1.5293582000001607,win,-22.940373000001273,-114.70186464153085,-107.54634636382298,-2.2199800000016694,0.7888749999985976,0.0,0.0,-21.50926799999786
development100,4,43,0000000000001000000000000000000000000000000000000000000000000000,nccp,segment_entry,725.7095124,725.8143597333333,0.10484733333328222,loss,1.5727100000003702,7.863542315288214,5.24911679807019,-0.10827599999720405,0.6311619999985396,0.0,0.0,1.0498239999988073
development100,4,44,0000000000040000000000000000000000000000000000000000000000000000,mec_center,nccp,689.9294004375,688.1803411875,-1.749059250000073,win,-27.984948000001168,-139.92474569501064,-111.4424874429742,-2.3524950000028184,-2.035665999998969,-1.3082910000002812,0.0,-22.28849599999819
development100,4,44,0000000000040000000000000000000000000000000000000000000000000000,mec_center,segment_entry,689.9294004375,688.4395306875,-1.4898697500000253,win,-23.837916000000405,-119.18957693083212,-100.70233336360889,-1.4050130000014178,-0.5439409999991085,-1.7484929999995984,0.0,-20.140469000000053
development100,4,44,0000000000040000000000000000000000000000000000000000000000000000,nccp,segment_entry,688.1803411875,688.4395306875,0.2591895000000477,loss,4.147032000000763,20.735168764178525,10.740154079365311,0.9474820000014006,1.4917249999998603,-0.4402019999993172,0.0,2.1480269999981374
development100,4,45,0000000001000000000000000000000000000000000000000000000000000000,mec_center,nccp,1119.1246819,1116.2468702,-2.8778116999999384,win,-28.77811699999984,-143.8905824489193,-94.7605906918493,-6.43057399999816,-3.395424999999932,9.094947017729282e-13,0.0,-18.95211800000112
development100,4,45,0000000001000000000000000000000000000000000000000000000000000000,mec_center,segment_entry,1119.1246819,1116.2797235,-2.844958399999996,win,-28.44958399999996,-142.247920558264,-93.8510622424933,-6.208262000000104,-3.4711089999993874,9.094947017729282e-13,0.0,-18.770213000000524
development100,4,45,0000000001000000000000000000000000000000000000000000000000000000,nccp,segment_entry,1116.2468702,1116.2797235,0.032853299999942465,loss,0.3285329999998794,1.6426618906552903,0.909528449356003,0.2223119999980554,-0.07568399999945541,0.0,0.0,0.18190500000059728
development100,4,46,0000000040000000000000000000000000000000000000000000000000000000,mec_center,nccp,986.5111754166666,985.16953,-1.3416454166665517,win,-16.09974499999953,-80.4987237907626,-93.87749814382323,4.744810000001962,-2.0690559999966354,0.0,0.0,-18.77549900000315
development100,4,46,0000000040000000000000000000000000000000000000000000000000000000,mec_center,segment_entry,986.5111754166666,985.2649415,-1.246233916666597,win,-14.954807000000073,-74.77403095368936,-88.22257980140353,4.831082999997307,-2.1413719999986824,0.0,0.0,-17.644517999998584
development100,4,46,0000000040000000000000000000000000000000000000000000000000000000,nccp,segment_entry,985.16953,985.2649415,0.09541149999995469,loss,1.1449379999994562,5.724692837073235,5.654918342419705,0.08627299999534443,-0.07231600000204708,0.0,0.0,1.1309810000045672
development100,4,47,0000001000000000000000000000000000000000000000000000000000000000,mec_center,nccp,1050.3725473636364,1048.650141909091,-1.7224054545454237,win,-18.946459999999206,-94.73230795827112,-105.42419540726189,0.033269000001382665,2.105111000001898,0.0,0.0,-21.08484000000101
development100,4,47,0000001000000000000000000000000000000000000000000000000000000000,mec_center,segment_entry,1050.3725473636364,1048.686895909091,-1.6856514545454502,win,-18.54216599999927,-92.71083916356292,-104.24221952500727,0.19440300000132993,2.111874000000398,0.0,0.0,-20.848443000000316
development100,4,47,0000001000000000000000000000000000000000000000000000000000000000,nccp,segment_entry,1048.650141909091,1048.686895909091,0.03675399999997353,loss,0.4042939999999362,2.0214687947081984,1.1819758822546191,0.16113399999994726,0.006762999998500163,0.0,0.0,0.23639700000069297
development100,4,48,0000040000000000000000000000000000000000000000000000000000000000,mec_center,nccp,882.0790241538463,880.5292825384615,-1.5497416153847325,win,-20.146641000001182,-100.73321031431988,-82.53934784292824,-1.8276149999983318,-1.8111560000008922,0.0,0.0,-16.50787000000048
development100,4,48,0000040000000000000000000000000000000000000000000000000000000000,mec_center,segment_entry,882.0790241538463,880.7040383846154,-1.3749857692308751,win,-17.874815000001036,-89.37406290136278,-73.8356969583183,-1.531371000000945,-1.576302000003352,0.0,0.0,-14.767141999997307
development100,4,48,0000040000000000000000000000000000000000000000000000000000000000,nccp,segment_entry,880.5292825384615,880.7040383846154,0.17475584615385742,loss,2.2718260000001465,11.3591474129571,8.703650884609942,0.2962439999973867,0.23485399999754009,0.0,0.0,1.7407280000031733
development100,4,49,0001000000000000000000000000000000000000000000000000000000000000,mec_center,nccp,714.8598605,710.191720125,-4.668140375000007,win,-74.69024600000012,-338.4512485326122,198.37849496515946,41.66849600000387,-156.0344420000033,0.0,0.0,39.67569999999864
development100,4,49,0001000000000000000000000000000000000000000000000000000000000000,mec_center,segment_entry,714.8598605,710.2443431875,-4.6155173124999465,win,-73.84827699999914,-334.2413896875223,202.62900647825018,41.42539500000203,-155.79947400000242,0.0,0.0,40.52580200000193
development100,4,49,0001000000000000000000000000000000000000000000000000000000000000,nccp,segment_entry,710.191720125,710.2443431875,0.05262306250006077,loss,0.8419690000009723,4.2098588450899115,4.250511513090714,-0.2431010000018432,0.23496800000089024,0.0,0.0,0.8501020000032895
development100,4,50,0040000000000000000000000000000000000000000000000000000000000000,mec_center,nccp,1141.1776673,1140.275255,-0.9024122999999236,win,-9.024123000001055,-45.12061886949232,-69.07167335081795,1.8653180000001157,2.9248939999999948,0.0,0.0,-13.814335000001165
development100,4,50,0040000000000000000000000000000000000000000000000000000000000000,mec_center,segment_entry,1141.1776673,1140.1594153,-1.0182519999998476,win,-10.182520000000295,-50.91261692704575,-66.32535194145703,1.822425000002113,1.2601239999991094,0.0,0.0,-13.265069000000153
