time_s,radius_m,mean_dry_basis_C,conditional_dry_mass_ratio,material_water_budget_relative
3.162000000000000000e+04,1.294420102057613174e-02,7.127777350298178938e-01,7.353248921596561294e-01,1.693069015130644304e-04
3.168000000000000000e+04,1.294174399999999982e-02,7.111371258098848624e-01,7.355838846622135829e-01,1.693239106712422239e-04
3.174000000000000000e+04,1.293927828806584399e-02,7.095015758363540925e-01,7.358408984540700803e-01,1.693409057195738321e-04
3.180000000000000000e+04,1.293679835390946532e-02,7.078710702601618276e-01,7.360953008053386926e-01,1.693578831789250378e-04
3.186000000000000000e+04,1.293429866666666664e-02,7.062455932362998734e-01,7.363464579535985433e-01,1.693748395793047011e-04
3.192000000000000000e+04,1.293177369547325074e-02,7.046251279307373938e-01,7.365937351229689956e-01,1.693917714625639884e-04
3.198000000000000000e+04,1.292921790946502045e-02,7.030096565276917620e-01,7.368364965455953541e-01,1.694086753848346352e-04
3.204000000000000000e+04,1.292662577777777856e-02,7.013991602372005030e-01,7.370741054855735053e-01,1.694255479191411683e-04
3.210000000000000000e+04,1.292399176954732443e-02,6.997936193029509200e-01,7.373059242653480228e-01,1.694423856573165827e-04
3.216000000000000000e+04,1.292131035390946432e-02,6.981930130103284338e-01,7.375313142946072764e-01,1.694591852119180459e-04
3.222000000000000000e+04,1.291857600000000106e-02,6.965973196946478874e-01,7.377496361017024107e-01,1.694759432175330354e-04
3.228000000000000000e+04,1.291578317695473224e-02,6.950065167495322882e-01,7.379602493676102881e-01,1.694926563326950165e-04
3.234000000000000000e+04,1.291292635390946589e-02,6.934205806354101220e-01,7.381625129624714843e-01,1.695093212411025185e-04
3.240000000000000000e+04,1.290999999999999960e-02,6.918394868880972659e-01,7.383557849847069976e-01,1.695259346524898307e-04
3.246000000000000000e+04,1.290700082304526743e-02,6.902632102087313815e-01,7.385396789903136971e-01,1.695424670209923375e-04
3.252000000000000000e+04,1.290393251028806518e-02,6.886917252050557270e-01,7.387146073376286148e-01,1.695588970588019070e-04
3.258000000000000000e+04,1.290080000000000046e-02,6.871250070602124005e-01,7.388811267613418776e-01,1.695752244581037846e-04
3.264000000000000000e+04,1.289760823045267568e-02,6.855630316473040331e-01,7.390397952343039645e-01,1.695914500542210191e-04
3.270000000000000000e+04,1.289436213991769498e-02,6.840057755767015024e-01,7.391911718901675865e-01,1.696075752617083631e-04
3.276000000000000000e+04,1.289106666666666595e-02,6.824532162287044734e-01,7.393358169596651042e-01,1.696236018630180406e-04
3.282000000000000000e+04,1.288772674897119101e-02,6.809053317774924619e-01,7.394742917157911544e-01,1.696395318986093517e-04
3.288000000000000000e+04,1.288434732510287777e-02,6.793621012091711764e-01,7.396071584256904696e-01,1.696553675985937640e-04
3.294000000000000000e+04,1.288093333333333382e-02,6.778235043355270717e-01,7.397349803079896757e-01,1.696711113390227544e-04
3.300000000000000000e+04,1.287748971193415637e-02,6.762895218045030798e-01,7.398583214948050157e-01,1.696867656092340248e-04
3.306000000000000000e+04,1.287402139917695303e-02,6.747601351080896315e-01,7.399777469978918720e-01,1.697023329891246459e-04
3.312000000000000000e+04,1.287053333333333313e-02,6.732353265881266813e-01,7.400938226785631624e-01,1.697178161310391889e-04
3.318000000000000000e+04,1.286703045267489562e-02,6.717150794403757841e-01,7.402071152211041616e-01,1.697332177447925838e-04
3.324000000000000000e+04,1.286351769547325156e-02,6.701993777171482147e-01,7.403181921094824647e-01,1.697485405870468895e-04
3.330000000000000000e+04,1.285999999999999990e-02,6.686882063286998523e-01,7.404276216071788985e-01,1.697637874520810202e-04
3.336000000000000000e+04,1.285648230452674824e-02,6.671815510435652463e-01,7.405359727400351311e-01,1.697789611633445121e-04
3.342000000000000000e+04,1.285296954732510245e-02,6.656793984879716408e-01,7.406438152819977416e-01,1.697940645678846160e-04
3.348000000000000000e+04,1.284946666666666668e-02,6.641817361444386503e-01,7.407517197436871426e-01,1.698091005299025584e-04
3.354000000000000000e+04,1.284597860082304505e-02,6.626885523496665042e-01,7.408602573637240729e-01,1.698240719271835075e-04
3.360000000000000000e+04,1.284251028806584344e-02,6.611998362917772543e-01,7.409700001027565985e-01,1.698389816456977891e-04
3.366000000000000000e+04,1.283906666666666599e-02,6.597155780069844377e-01,7.410815206401422106e-01,1.698538325769886090e-04
3.372000000000000000e+04,1.283565267489711857e-02,6.582357683757387168e-01,7.411953923732472749e-01,1.698686276149502657e-04
3.378000000000000000e+04,1.283227325102880532e-02,6.567603991183972312e-01,7.413121894193303030e-01,1.698833696526932881e-04
3.384000000000000000e+04,1.282893333333333039e-02,6.552894627904548575e-01,7.414324866199845099e-01,1.698980615801065251e-04
3.390000000000000000e+04,1.282563786008230310e-02,6.538229527773741223e-01,7.415568595481100145e-01,1.699127062821153211e-04
3.396000000000000000e+04,1.282239176954732413e-02,6.523608632890369741e-01,7.416858845174048032e-01,1.699273066362436331e-04
3.402000000000000000e+04,1.281919999999999935e-02,6.509031893538462787e-01,7.418201385943489212e-01,1.699418655109594567e-04
3.408000000000000000e+04,1.281606748971193116e-02,6.494499268125005775e-01,7.419601996126742316e-01,1.699563857643686881e-04
3.414000000000000000e+04,1.281299917695473065e-02,6.480010723114508764e-01,7.421066461903047529e-01,1.699708702416899355e-04
3.420000000000000000e+04,1.280999999999999847e-02,6.465566232960692217e-01,7.422600577487524776e-01,1.699853217753416349e-04
3.426000000000000000e+04,1.280705073251028545e-02,6.451165770059740234e-01,7.424182130275124303e-01,1.699999383171311843e-04
3.432000000000000000e+04,1.280412832921810559e-02,6.436809270549430639e-01,7.425784443650125244e-01,1.700145455010032439e-04
3.438000000000000000e+04,1.280123199999999919e-02,6.422496657356030481e-01,7.427406622734649133e-01,1.700291355592279947e-04
3.444000000000000000e+04,1.279836095473251001e-02,6.408227850681573745e-01,7.429047772549125517e-01,1.700437058652354413e-04
3.450000000000000000e+04,1.279551440329217832e-02,6.394002768658704206e-01,7.430706997491890453e-01,1.700582549091222972e-04
3.456000000000000000e+04,1.279269155555555482e-02,6.379821327638349748e-01,7.432383401115877364e-01,1.700727816355236200e-04
3.462000000000000000e+04,1.278989162139917458e-02,6.365683442348817334e-01,7.434076086008476469e-01,1.700872852182593021e-04
3.468000000000000000e+04,1.278711381069958485e-02,6.351589025994013316e-01,7.435784153720252920e-01,1.701017649615024839e-04
3.474000000000000000e+04,1.278435733333333282e-02,6.337537990318662384e-01,7.437506704720164841e-01,1.701162202487529064e-04
3.480000000000000000e+04,1.278162139917695360e-02,6.323530245654116477e-01,7.439242838366582067e-01,1.701306505148852575e-04
3.486000000000000000e+04,1.277890521810699440e-02,6.309565700952110001e-01,7.440991652888296892e-01,1.701450552291693737e-04
3.492000000000000000e+04,1.277620799999999897e-02,6.295644263810777908e-01,7.442752245372091791e-01,1.701594338852564943e-04
3.498000000000000000e+04,1.277352895473250760e-02,6.281765840495547870e-01,7.444523711754851281e-01,1.701737859934294387e-04
3.504000000000000000e+04,1.277086729218106752e-02,6.267930335956640731e-01,7.446305146818852361e-01,1.701881110771194983e-04
3.510000000000000000e+04,1.276822222222222247e-02,6.254137653844249467e-01,7.448095644189386411e-01,1.702024086693364299e-04
3.516000000000000000e+04,1.276559295473250928e-02,6.240387696522156080e-01,7.449894296334113042e-01,1.702166783105784665e-04
3.522000000000000000e+04,1.276297869958847517e-02,6.226680365080348167e-01,7.451700194563791735e-01,1.702309195477875797e-04
3.528000000000000000e+04,1.276037866666666389e-02,6.213015559346930505e-01,7.453512429034016007e-01,1.702451319329560903e-04
3.534000000000000000e+04,1.275779206584361919e-02,6.199393177899629181e-01,7.455330088747817996e-01,1.702593150222560540e-04
3.540000000000000000e+04,1.275521810699588483e-02,6.185813118077073680e-01,7.457152261559003570e-01,1.702734683764745146e-04
3.546000000000000000e+04,1.275265599999999937e-02,6.172275275989936860e-01,7.458978034176064753e-01,1.702875915591849966e-04
3.552000000000000000e+04,1.275010495473250828e-02,6.158779546532096028e-01,7.460806492166678350e-01,1.703016841385760123e-04
3.558000000000000000e+04,1.274756418106995706e-02,6.145325823391794007e-01,7.462636719962649767e-01,1.703157456853613707e-04
3.564000000000000000e+04,1.274503288888888600e-02,6.131913999062925669e-01,7.464467800865315361e-01,1.703297757739120032e-04
3.570000000000000000e+04,1.274251028806584057e-02,6.118543964856424378e-01,7.466298817051395531e-01,1.703437739819948875e-04
3.576000000000000000e+04,1.273999558847736455e-02,6.105215610911771673e-01,7.468128849579229733e-01,1.703577398901633740e-04
3.582000000000000000e+04,1.273748799999999820e-02,6.091928826208693470e-01,7.469956978395424496e-01,1.703716730829763978e-04
3.588000000000000000e+04,1.273498673251028702e-02,6.078683498578962840e-01,7.471782282341883352e-01,1.703855731480405052e-04
3.594000000000000000e+04,1.273249099588477304e-02,6.065479514718370435e-01,7.473603839163254214e-01,1.703994396763582346e-04
3.600000000000000000e+04,1.272999999999999826e-02,6.052316760198863665e-01,7.475420725514720921e-01,1.704132722625893823e-04
3.606000000000000000e+04,1.272751552516619006e-02,6.039195120450815413e-01,7.477235037028732156e-01,1.704270511898695766e-04
3.612000000000000000e+04,1.272503998480531591e-02,6.026114484239761815e-01,7.479049616961085389e-01,1.704407922967711333e-04
3.618000000000000000e+04,1.272257353846153669e-02,6.013074741689781177e-01,7.480864662770536633e-01,1.704544963145609873e-04
3.624000000000000000e+04,1.272011634567901152e-02,6.000075783317391220e-01,7.482680372252921153e-01,1.704681634931480918e-04
3.630000000000000000e+04,1.271766856600189781e-02,5.987117499983133362e-01,7.484496943577998440e-01,1.704817939901406398e-04
3.636000000000000000e+04,1.271523035897435816e-02,5.974199782875340148e-01,7.486314575300238028e-01,1.704953879299706443e-04
3.642000000000000000e+04,1.271280188414054997e-02,5.961322523503961301e-01,7.488133466361579504e-01,1.705089454233121350e-04
3.648000000000000000e+04,1.271038330104463238e-02,5.948485613698567542e-01,7.489953816090829664e-01,1.705224665745695798e-04
3.654000000000000000e+04,1.270797476923076798e-02,5.935688945608261768e-01,7.491775824201563072e-01,1.705359514853610741e-04
3.660000000000000000e+04,1.270557644824311244e-02,5.922932411702486188e-01,7.493599690789314316e-01,1.705494002568692978e-04
3.666000000000000000e+04,1.270318849762582837e-02,5.910215904772169182e-01,7.495425616328493801e-01,1.705628129900156652e-04
3.672000000000000000e+04,1.270081107692307490e-02,5.897539317931007607e-01,7.497253801669214734e-01,1.705761897864182446e-04
3.678000000000000000e+04,1.269844434567901116e-02,5.884902544616701370e-01,7.499084448034155637e-01,1.705895307485658812e-04
3.684000000000000000e+04,1.269608846343779629e-02,5.872305478592054762e-01,7.500917757015547194e-01,1.706028359798181433e-04
3.690000000000000000e+04,1.269374358974358769e-02,5.859748013945935696e-01,7.502753930572270136e-01,1.706161055840571029e-04
3.696000000000000000e+04,1.269140988414054969e-02,5.847230045094067297e-01,7.504593171027130749e-01,1.706293396664709165e-04
3.702000000000000000e+04,1.268908750617283795e-02,5.834751466779615203e-01,7.506435681064251852e-01,1.706425383326831832e-04
3.708000000000000000e+04,1.268677661538461510e-02,5.822312174073616120e-01,7.508281663726676936e-01,1.706557016890140476e-04
3.714000000000000000e+04,1.268447737132003678e-02,5.809912062375229835e-01,7.510131322414087540e-01,1.706688298424803357e-04
3.720000000000000000e+04,1.268218993352326560e-02,5.797551027411820268e-01,7.511984860880681625e-01,1.706819229004471192e-04
3.726000000000000000e+04,1.267991446153846069e-02,5.785228965238895515e-01,7.513842483233212910e-01,1.706949809710632125e-04
3.732000000000000000e+04,1.267765111490977946e-02,5.772945772239879147e-01,7.515704393929131255e-01,1.707080041623902872e-04
3.738000000000000000e+04,1.267540005318138450e-02,5.760701345125780470e-01,7.517570797774897340e-01,1.707209925830125460e-04
3.744000000000000000e+04,1.267316143589743670e-02,5.748495580934704918e-01,7.519441899924380612e-01,1.707339463416011991e-04
3.750000000000000000e+04,1.267093542260208650e-02,5.736328377031278958e-01,7.521317905877394905e-01,1.707468655471758377e-04
3.756000000000000000e+04,1.266872217283950518e-02,5.724199631105942876e-01,7.523199021478370607e-01,1.707597503085817947e-04
3.762000000000000000e+04,1.266652184615384494e-02,5.712109241174164742e-01,7.525085452915056816e-01,1.707726007348386616e-04
3.768000000000000000e+04,1.266433460208926838e-02,5.700057105575547789e-01,7.526977406717431096e-01,1.707854169347917982e-04
3.774000000000000000e+04,1.266216060018993290e-02,5.688043122972863408e-01,7.528875089756595917e-01,1.707981990174607960e-04
3.780000000000000000e+04,1.265999999999999938e-02,5.676067192351001989e-01,7.530778709243861613e-01,1.708109470914298035e-04
3.786000000000000000e+04,1.265786119658119692e-02,5.664129215944690987e-01,7.532698274210335443e-01,1.708236071184434507e-04
3.792000000000000000e+04,1.265575111111110970e-02,5.652229107852170253e-01,7.534642053344889900e-01,1.708362417361527987e-04
3.798000000000000000e+04,1.265366769230769246e-02,5.640366784501653630e-01,7.536607640017817245e-01,1.708488538819032284e-04
3.804000000000000000e+04,1.265160888888888779e-02,5.628542160823518659e-01,7.538592623385413916e-01,1.708614441888266331e-04
3.810000000000000000e+04,1.264957264957264869e-02,5.616755149847303397e-01,7.540594588708103840e-01,1.708740126748606769e-04
3.816000000000000000e+04,1.264755692307692296e-02,5.605005662486700624e-01,7.542611117522652897e-01,1.708865590605775119e-04
3.822000000000000000e+04,1.264555965811965665e-02,5.593293607403149181e-01,7.544639787756678428e-01,1.708990828925707826e-04
3.828000000000000000e+04,1.264357880341880278e-02,5.581618890913101483e-01,7.546678173813055057e-01,1.709115836027545461e-04
3.834000000000000000e+04,1.264161230769230738e-02,5.569981416923046602e-01,7.548723846636871126e-01,1.709240605445871985e-04
3.840000000000000000e+04,1.263965811965811828e-02,5.558381086883561473e-01,7.550774373771635961e-01,1.709365130130117961e-04
3.846000000000000000e+04,1.263771418803418672e-02,5.546817799757295386e-01,7.552827319408826900e-01,1.709489402616101662e-04
3.852000000000000000e+04,1.263577846153846052e-02,5.535291451997350620e-01,7.554880244433297420e-01,1.709613415109621879e-04
3.858000000000000000e+04,1.263384888888888745e-02,5.523801937533893147e-01,7.556930706466401526e-01,1.709737159573535069e-04
3.864000000000000000e+04,1.263192341880341879e-02,5.512349147767257040e-01,7.558976259908031237e-01,1.709860627788707579e-04
3.870000000000000000e+04,1.262999999999999887e-02,5.500932971566326879e-01,7.561014455978508630e-01,1.709983811388847267e-04
3.876000000000000000e+04,1.262807658119658068e-02,5.489553295271307753e-01,7.563042842761047435e-01,1.710106701912747951e-04
3.882000000000000000e+04,1.262615111111111028e-02,5.478210002700112380e-01,7.565058965245279321e-01,1.710229290821706574e-04
3.888000000000000000e+04,1.262422153846154069e-02,5.466902975157819089e-01,7.567060365372335617e-01,1.710351569523032233e-04
3.894000000000000000e+04,1.262228581196581274e-02,5.455632091448734400e-01,7.569044582081768668e-01,1.710473529406618756e-04
3.900000000000000000e+04,1.262034188034188119e-02,5.444397227890664936e-01,7.571009151360630351e-01,1.710595161836237204e-04
3.906000000000000000e+04,1.261838769230769382e-02,5.433198258331104480e-01,7.572951606294917593e-01,1.710716458187849407e-04
3.912000000000000000e+04,1.261642119658119669e-02,5.422035054165055268e-01,7.574869477123599149e-01,1.710837409846124423e-04
3.918000000000000000e+04,1.261444034188034281e-02,5.410907484354257058e-01,7.576760291295372429e-01,1.710958008221854620e-04
3.924000000000000000e+04,1.261244307692307651e-02,5.399815415447641875e-01,7.578621573528290245e-01,1.711078244765887400e-04
3.930000000000000000e+04,1.261042735042735077e-02,5.388758711602830154e-01,7.580450845872379606e-01,1.711198110963900432e-04
3.936000000000000000e+04,1.260839111111111167e-02,5.377737234608548356e-01,7.582245627775392460e-01,1.711317598353817462e-04
3.942000000000000000e+04,1.260633230769230874e-02,5.366750843907810431e-01,7.584003436151691702e-01,1.711436698527549270e-04
3.948000000000000000e+04,1.260424888888888977e-02,5.355799396621777619e-01,7.585721785454487831e-01,1.711555403137960752e-04
3.954000000000000000e+04,1.260213880341880428e-02,5.344882747574168924e-01,7.587398187751344114e-01,1.711673703905835294e-04
3.960000000000000000e+04,1.260000000000000009e-02,5.334000749316157863e-01,7.589030152803151186e-01,1.711791592618135171e-04
3.966000000000000000e+04,1.259782185660019045e-02,5.323153249312555513e-01,7.590604860291049194e-01,1.711909561626988416e-04
3.972000000000000000e+04,1.259559764482431031e-02,5.312340082705382382e-01,7.592114168339336722e-01,1.712026915241396461e-04
3.978000000000000000e+04,1.259333115384615384e-02,5.301561083708601352e-01,7.593562609307874522e-01,1.712143619757599850e-04
3.984000000000000000e+04,1.259102617283950655e-02,5.290816089914878173e-01,7.594954723439524269e-01,1.712259670151295397e-04
3.990000000000000000e+04,1.258868649097815741e-02,5.280104942863814710e-01,7.596295058178176296e-01,1.712375069720934026e-04
3.996000000000000000e+04,1.258631589743589713e-02,5.269427488363003231e-01,7.597588167696615047e-01,1.712489825986426536e-04
4.002000000000000000e+04,1.258391818138651468e-02,5.258783576699903595e-01,7.598838612523579616e-01,1.712603949043400603e-04
4.008000000000000000e+04,1.258149713200379730e-02,5.248173062790619792e-01,7.600050959233631831e-01,1.712717450732493749e-04
4.014000000000000000e+04,1.257905653846153916e-02,5.237595806287400624e-01,7.601229780182710005e-01,1.712830344118636240e-04
4.020000000000000000e+04,1.257660018993352231e-02,5.227051671657084730e-01,7.602379653279908167e-01,1.712942643194992343e-04
4.026000000000000000e+04,1.257413187559354266e-02,5.216540528237978425e-01,7.603505161789776423e-01,1.713054362640887250e-04
4.032000000000000000e+04,1.257165538461538397e-02,5.206062250280146797e-01,7.604610894161251133e-01,1.713165517679002205e-04
4.038000000000000000e+04,1.256917450617284042e-02,5.195616716972584204e-01,7.605701443880662493e-01,1.713276123939536165e-04
4.044000000000000000e+04,1.256669302943969578e-02,5.185203812459746597e-01,7.606781409346905498e-01,1.713386197387060917e-04
4.050000000000000000e+04,1.256421474358974423e-02,5.174823425849329750e-01,7.607855393767400942e-01,1.713495754228219693e-04
4.056000000000000000e+04,1.256174343779677127e-02,5.164475451212704460e-01,7.608928005073720691e-01,1.713604810871674304e-04
4.062000000000000000e+04,1.255928290123456761e-02,5.154159787579112306e-01,7.610003855856143362e-01,1.713713383868890080e-04
4.068000000000000000e+04,1.255683692307692223e-02,5.143876338924546765e-01,7.611087563316406568e-01,1.713821489877566547e-04
4.074000000000000000e+04,1.255440929249762409e-02,5.133625014155986932e-01,7.612183749238179420e-01,1.713929145633771801e-04
4.080000000000000000e+04,1.255200379867046565e-02,5.123405727091560058e-01,7.613297039974810110e-01,1.714036367911886665e-04
4.086000000000000000e+04,1.254962423076922892e-02,5.113218396437171354e-01,7.614432066454001058e-01,1.714143173512416081e-04
4.092000000000000000e+04,1.254727437796770984e-02,5.103062945759921920e-01,7.615593464199149620e-01,1.714249579239347180e-04
4.098000000000000000e+04,1.254495802943969389e-02,5.092939303458683398e-01,7.616785873367045712e-01,1.714355601877510593e-04
4.104000000000000000e+04,1.254267897435897353e-02,5.082847402732121322e-01,7.618013938801813101e-01,1.714461258178647917e-04
4.110000000000000000e+04,1.254044100189933425e-02,5.072787181544374802e-01,7.619282310104857903e-01,1.714566564850962440e-04
4.116000000000000000e+04,1.253824790123456677e-02,5.062758582588611223e-01,7.620595641720708802e-01,1.714671538539963189e-04
4.122000000000000000e+04,1.253610346153846006e-02,5.052761553248630300e-01,7.621958593038592467e-01,1.714776195826721533e-04
4.128000000000000000e+04,1.253401147198480482e-02,5.042796045558668450e-01,7.623375828509717511e-01,1.714880553210458352e-04
4.134000000000000000e+04,1.253197572174738657e-02,5.032862016161504526e-01,7.624852017780013869e-01,1.714984627098092602e-04
4.140000000000000000e+04,1.252999999999999947e-02,5.022959426265032334e-01,7.626391835838519651e-01,1.715088433809467436e-04
4.146000000000000000e+04,1.252806779835390766e-02,5.013088235653648805e-01,7.627975247043428109e-01,1.715193160240045139e-04
4.152000000000000000e+04,1.252615967078189382e-02,5.003248382047482679e-01,7.629578612890409728e-01,1.715297769960495494e-04
4.158000000000000000e+04,1.252427499999999791e-02,4.993439794748076310e-01,7.631201208933813263e-01,1.715402202606033228e-04
4.164000000000000000e+04,1.252241316872427720e-02,4.983662401215903648e-01,7.632842310854556223e-01,1.715506438497411230e-04
4.170000000000000000e+04,1.252057355967078206e-02,4.973916127588227098e-01,7.634501194051432904e-01,1.715610466710034939e-04
4.176000000000000000e+04,1.251875555555555589e-02,4.964200898906558912e-01,7.636177133464545630e-01,1.715714279870281700e-04
4.182000000000000000e+04,1.251695853909464903e-02,4.954516639244056497e-01,7.637869403477929309e-01,1.715817872401784508e-04
4.188000000000000000e+04,1.251518189300411532e-02,4.944863271785559511e-01,7.639577277859572746e-01,1.715921239753935156e-04
4.194000000000000000e+04,1.251342499999999816e-02,4.935240718881734878e-01,7.641300029721855847e-01,1.716024378020489824e-04
4.200000000000000000e+04,1.251168724279835137e-02,4.925648902087793046e-01,7.643036931494281427e-01,1.716127283711429909e-04
4.206000000000000000e+04,1.250996800411522704e-02,4.916087742192543075e-01,7.644787254903995244e-01,1.716229953627571871e-04
4.212000000000000000e+04,1.250826666666666510e-02,4.906557159241018429e-01,7.646550270961492979e-01,1.716332384773490080e-04
4.218000000000000000e+04,1.250658261316872286e-02,4.897057072552825630e-01,7.648325249950013172e-01,1.716434574307013593e-04
4.224000000000000000e+04,1.250491522633744891e-02,4.887587400737487542e-01,7.650111461417479219e-01,1.716536519493946347e-04
4.230000000000000000e+04,1.250326388888888841e-02,4.878148061707706651e-01,7.651908174170369836e-01,1.716638217697617351e-04
4.236000000000000000e+04,1.250162798353909345e-02,4.868738972691118994e-01,7.653714656269048344e-01,1.716739666345792187e-04
4.242000000000000000e+04,1.250000689300411437e-02,4.859360050240997819e-01,7.655530175024208850e-01,1.716840862927190012e-04
4.248000000000000000e+04,1.249839999999999979e-02,4.850011210246177873e-01,7.657353996994211709e-01,1.716941804981034290e-04
4.254000000000000000e+04,1.249680668724280005e-02,4.840692367940427898e-01,7.659185387983159510e-01,1.717042490086602977e-04
4.260000000000000000e+04,1.249522633744856032e-02,4.831403437911442333e-01,7.661023613039579239e-01,1.717142915863230151e-04
4.266000000000000000e+04,1.249365833333333266e-02,4.822144334109534913e-01,7.662867936455626250e-01,1.717243079963337842e-04
4.272000000000000000e+04,1.249210205761317090e-02,4.812914969856165182e-01,7.664717621766738986e-01,1.717342980074179702e-04
4.278000000000000000e+04,1.249055689300411498e-02,4.803715257852302911e-01,7.666571931751678948e-01,1.717442613909131064e-04
4.284000000000000000e+04,1.248902222222222219e-02,4.794545110186738679e-01,7.668430128433000315e-01,1.717541979211174115e-04
4.290000000000000000e+04,1.248749742798353941e-02,4.785404438344318390e-01,7.670291473077798239e-01,1.717641073749413805e-04
4.296000000000000000e+04,1.248598189300411526e-02,4.776293153214180576e-01,7.672155226198822398e-01,1.717739895322560584e-04
4.302000000000000000e+04,1.248447499999999835e-02,4.767211165097960945e-01,7.674020647555874763e-01,1.717838441757189708e-04
4.308000000000000000e+04,1.248297613168724424e-02,4.758158383718015250e-01,7.675886996157537112e-01,1.717936710905999202e-04
4.314000000000000000e+04,1.248148467078189286e-02,4.749134718225652141e-01,7.677753530263149440e-01,1.718034700642585627e-04
4.320000000000000000e+04,1.247999999999999977e-02,4.740140077209394343e-01,7.679619507385129218e-01,1.718132408870151043e-04
4.326000000000000000e+04,1.247852823045267519e-02,4.731174370526247674e-01,7.681492467619385200e-01,1.718229484904508085e-04
4.332000000000000000e+04,1.247707522633744771e-02,4.722237515156762488e-01,7.683379656271285274e-01,1.718326285342325994e-04
4.338000000000000000e+04,1.247563999999999965e-02,4.713329430076447224e-01,7.685279886453472153e-01,1.718422831607861723e-04
4.344000000000000000e+04,1.247422156378600808e-02,4.704450033960525523e-01,7.687191969438114114e-01,1.718519129273999007e-04
4.350000000000000000e+04,1.247281893004115183e-02,4.695599244943065020e-01,7.689114714849455412e-01,1.718615180036985155e-04
4.356000000000000000e+04,1.247143111111111147e-02,4.686776980499145484e-01,7.691046930759829481e-01,1.718710983868955086e-04
4.362000000000000000e+04,1.247005711934156234e-02,4.677983157374222545e-01,7.692987423749648723e-01,1.718806539775497542e-04
4.368000000000000000e+04,1.246869596707819022e-02,4.669217691538214421e-01,7.694934998949232163e-01,1.718901846166599138e-04
4.374000000000000000e+04,1.246734666666666699e-02,4.660480498154520035e-01,7.696888460069978288e-01,1.718996901048212042e-04
4.380000000000000000e+04,1.246600823045267495e-02,4.651771491558897575e-01,7.698846609428966481e-01,1.719091702154610670e-04
4.386000000000000000e+04,1.246467967078189465e-02,4.643090585245215340e-01,7.700808247969186393e-01,1.719186247012827445e-04
4.392000000000000000e+04,1.246335999999999972e-02,4.634437691856272412e-01,7.702772175276788591e-01,1.719280533005348684e-04
4.398000000000000000e+04,1.246204823045267591e-02,4.625812723178415187e-01,7.704737189596423397e-01,1.719374557406685284e-04
4.404000000000000000e+04,1.246074337448559687e-02,4.617215590139098769e-01,7.706702087845135329e-01,1.719468317409497107e-04
4.410000000000000000e+04,1.245944444444444486e-02,4.608646202806807035e-01,7.708665665625455965e-01,1.719561810150714673e-04
4.416000000000000000e+04,1.245815045267489700e-02,4.600104470392858969e-01,7.710626717237888395e-01,1.719655032723731007e-04
4.422000000000000000e+04,1.245686041152263383e-02,4.591590301254750983e-01,7.712584035693162976e-01,1.719747982190590781e-04
4.428000000000000000e+04,1.245557333333333419e-02,4.583103602900771012e-01,7.714536412724345427e-01,1.719840655601148442e-04
4.434000000000000000e+04,1.245428823045267343e-02,4.574644281995690065e-01,7.716482638799064819e-01,1.719933049994809440e-04
4.440000000000000000e+04,1.245300411522633731e-02,4.566212244367335860e-01,7.718421503131939199e-01,1.720025162405754181e-04
4.446000000000000000e+04,1.245172000000000119e-02,4.557807395013931395e-01,7.720351793697235454e-01,1.720116989878613155e-04
4.452000000000000000e+04,1.245043489711934043e-02,4.549429638112068019e-01,7.722272297241974393e-01,1.720208529458015496e-04
4.458000000000000000e+04,1.244914781893004078e-02,4.541078877025237492e-01,7.724181799299495443e-01,1.720299778209489691e-04
4.464000000000000000e+04,1.244785777777777588e-02,4.532755014312831454e-01,7.726079084203445468e-01,1.720390733214237453e-04
4.470000000000000000e+04,1.244656378600823149e-02,4.524457951739532802e-01,7.727962935102419273e-01,1.720481391569134806e-04
4.476000000000000000e+04,1.244526485596707775e-02,4.516187590285068998e-01,7.729832133975126363e-01,1.720571750398921498e-04
4.482000000000000000e+04,1.244395999999999870e-02,4.507943830154240716e-01,7.731685461646253810e-01,1.720661806850977589e-04
4.488000000000000000e+04,1.244264823045267490e-02,4.499726570787217494e-01,7.733521697802966388e-01,1.720751558100547132e-04
4.494000000000000000e+04,1.244132855967078170e-02,4.491535710870036002e-01,7.735339621012068401e-01,1.720841001348997492e-04
4.500000000000000000e+04,1.243999999999999967e-02,4.483371148345283164e-01,7.737138008737971528e-01,1.720930133832526568e-04
4.506000000000000000e+04,1.243866666666666558e-02,4.475232781672472959e-01,7.738921986778771744e-01,1.721018706030468459e-04
4.512000000000000000e+04,1.243733333333333323e-02,4.467120514188440694e-01,7.740697506507917547e-01,1.721106936910151428e-04
4.518000000000000000e+04,1.243599999999999914e-02,4.459034251226761669e-01,7.742464582659244199e-01,1.721194841810939099e-04
4.524000000000000000e+04,1.243466666666666678e-02,4.450973898682034635e-01,7.744223229813351761e-01,1.721282425974825648e-04
4.530000000000000000e+04,1.243333333333333270e-02,4.442939362880419241e-01,7.745973462498439988e-01,1.721369692430325471e-04
4.536000000000000000e+04,1.243200000000000034e-02,4.434930550523654147e-01,7.747715295232892041e-01,1.721456643324740274e-04
4.542000000000000000e+04,1.243066666666666625e-02,4.426947368658213922e-01,7.749448742548017410e-01,1.721543280350833823e-04
4.548000000000000000e+04,1.242933333333333216e-02,4.418989724656378071e-01,7.751173819001639931e-01,1.721629604955814358e-04
