seed,seed_hex,stress,problem,variant,run_status,engine_end_reason,total,cleared,clear_rate,error,mean_time_per_source,virtual_time_s,distance,runtime,device,fallback_count,grid_points,clear_attempts,optical_clear_attempts,diagnostic_count,detect_count,switch_count,config_hash,scene_hash,source_hash,directional_count,evidence,grid_version,stage_discovery_s,stage_active_localization_s,stage_diagnostic_s,stage_optical_fallback_s,stage_certified_clear_s,stage_sum_error_s,validation_errors,valid_full_clear
14,0000000000000000000000000000000000000000000000000000000000000100,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,1245.7319241,12457.319241,43131.59621071444,1.161262199999328,cpu,2,648,121,113,0,582,538,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,e410098dfe3a4b3620991b5ffda89df60aad46b8a812bc8c8e77c0a2e613a920,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,9,recovered_practice_engine_local,grid_v1,9566.639752,1501.211096000001,0.0,1046.869661,342.5987319999989,0.0,[],True
14,0000000000000000000000000000000000000000000000000000000000000100,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,1175.4450309,11754.450309,41202.25154685711,1.28903739999987,cpu,0,0,10,0,3,585,539,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,e410098dfe3a4b3620991b5ffda89df60aad46b8a812bc8c8e77c0a2e613a920,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,9,recovered_practice_engine_local,grid_v1,9569.776431,1501.211095999999,259.5824789999999,0.0,423.88030300000025,0.0,[],True
15,0000000000000000000000000000000000000000000000000000000000000200,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,13,13,1.0,,3161.1402996153847,41094.823895,186649.11951750139,1.2837595000000874,cpu,2,417,301,290,0,481,431,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,14a8c86edc6bcac42755b63d06bea0000a2a8f37eded0f16d7574e42ca677745,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,12,recovered_practice_engine_local,grid_v1,9351.05615,1439.8330839999942,0.0,29922.368614999996,381.5660460000113,0.0,[],True
15,0000000000000000000000000000000000000000000000000000000000000200,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,13,13,1.0,,1073.3589236923076,13953.666008,50268.33004739611,1.2624469000002136,cpu,2,417,346,335,0,481,431,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,14a8c86edc6bcac42755b63d06bea0000a2a8f37eded0f16d7574e42ca677745,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,12,recovered_practice_engine_local,grid_v1,9351.05615,1439.8330839999987,0.0,2781.210728,381.56604600000037,1.8189894035458565e-12,[],True
15,0000000000000000000000000000000000000000000000000000000000000200,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,13,13,1.0,,898.4025434615385,11679.233065,43831.16533305065,1.3211718000002293,cpu,0,0,13,0,2,483,433,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,14a8c86edc6bcac42755b63d06bea0000a2a8f37eded0f16d7574e42ca677745,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,12,recovered_practice_engine_local,grid_v1,9351.123603,1439.3163029999992,425.66469199999995,0.0,463.12846700000193,1.8189894035458565e-12,[],True
16,0000000000000000000000000000000000000000000000000000000000000400,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,2403.1674539333335,36047.511809,156317.55910296488,1.1913067000004958,cpu,3,1092,730,718,0,435,389,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,ec29eb0fc356056d95490355b2e37fcfbc425df8e76aecdb2d1e999f8aeb668b,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,13,recovered_practice_engine_local,grid_v1,9782.970145000003,1234.949645999998,0.0,24371.475008999998,658.1170090000011,7.275957614183426e-12,[],True
16,0000000000000000000000000000000000000000000000000000000000000400,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,1065.0081474,15975.122211,58205.61105862258,1.184740900000179,cpu,3,1092,580,568,0,435,389,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,ec29eb0fc356056d95490355b2e37fcfbc425df8e76aecdb2d1e999f8aeb668b,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,13,recovered_practice_engine_local,grid_v1,9782.970145000001,1234.9496459999998,0.0,4299.085411,658.1170089999993,0.0,[],True
16,0000000000000000000000000000000000000000000000000000000000000400,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,868.5381130666667,13028.071696,51225.35848223034,1.505125900001076,cpu,1,60,47,33,9,444,392,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,ec29eb0fc356056d95490355b2e37fcfbc425df8e76aecdb2d1e999f8aeb668b,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,13,recovered_practice_engine_local,grid_v1,9782.314666999999,1234.949645999999,996.4441239999999,261.7763749999999,752.5868840000031,0.0,[],True
17,0000000000000000000000000000000000000000000000000000000000000800,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,691.7817629333333,10376.726444,41298.632220831336,1.1220181999997294,cpu,0,0,15,0,0,348,302,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,927c3543ccebee9e15eae145180db2c925c7dc35ffd25c991195fed22cba95ef,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,1,recovered_practice_engine_local,grid_v1,8414.874726,1177.7888589999998,0.0,0.0,784.0628590000003,0.0,[],True
17,0000000000000000000000000000000000000000000000000000000000000800,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,691.7817629333333,10376.726444,41298.632220831336,1.0988954000004014,cpu,0,0,15,0,0,348,302,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,927c3543ccebee9e15eae145180db2c925c7dc35ffd25c991195fed22cba95ef,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,1,recovered_practice_engine_local,grid_v1,8414.874726,1177.7888589999998,0.0,0.0,784.0628590000003,0.0,[],True
17,0000000000000000000000000000000000000000000000000000000000000800,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,691.7817629333333,10376.726444,41298.632220831336,1.1143856999988202,cpu,0,0,15,0,0,348,302,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,927c3543ccebee9e15eae145180db2c925c7dc35ffd25c991195fed22cba95ef,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,1,recovered_practice_engine_local,grid_v1,8414.874726,1177.7888589999998,0.0,0.0,784.0628590000003,0.0,[],True
18,0000000000000000000000000000000000000000000000000000000000001000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,1230.6912058,12306.912058,40809.560280923404,1.4749348999994254,cpu,0,0,10,0,0,689,650,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,e620aa7bd800e017192f35392cb628809955f1e7ab2b912b0f497101f3a1bb5e,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,8,recovered_practice_engine_local,grid_v1,10693.993312999999,1272.2891249999989,0.0,0.0,340.629620000002,0.0,[],True
18,0000000000000000000000000000000000000000000000000000000000001000,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,1230.6912058,12306.912058,40809.560280923404,1.4666811999995844,cpu,0,0,10,0,0,689,650,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,e620aa7bd800e017192f35392cb628809955f1e7ab2b912b0f497101f3a1bb5e,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,8,recovered_practice_engine_local,grid_v1,10693.993312999999,1272.2891249999989,0.0,0.0,340.629620000002,0.0,[],True
18,0000000000000000000000000000000000000000000000000000000000001000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,1230.6912058,12306.912058,40809.560280923404,1.5085101000004215,cpu,0,0,10,0,0,689,650,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,e620aa7bd800e017192f35392cb628809955f1e7ab2b912b0f497101f3a1bb5e,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,8,recovered_practice_engine_local,grid_v1,10693.993312999999,1272.2891249999989,0.0,0.0,340.629620000002,0.0,[],True
19,0000000000000000000000000000000000000000000000000000000000002000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,1146.4288651000002,11464.288651,38391.443248839685,1.0765864999993937,cpu,1,28,20,11,0,625,581,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,0e74056b5bc6b671d89cc02d67ddca9c0a54b0184516d14dc31f8b4ed476ab41,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,9,recovered_practice_engine_local,grid_v1,9976.511855000002,1081.876208,0.0,255.44149499999912,150.459093,0.0,[],True
19,0000000000000000000000000000000000000000000000000000000000002000,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,1140.4847782000002,11404.847782,38109.23890434861,1.0801899999987654,cpu,1,28,19,10,0,625,581,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,0e74056b5bc6b671d89cc02d67ddca9c0a54b0184516d14dc31f8b4ed476ab41,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,9,recovered_practice_engine_local,grid_v1,9973.822446000002,1081.876208,0.0,198.69003499999963,150.459093,0.0,[],True
19,0000000000000000000000000000000000000000000000000000000000002000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,1144.4633131,11444.633131,38368.16565341914,1.412897600001088,cpu,0,0,10,0,3,628,581,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,0e74056b5bc6b671d89cc02d67ddca9c0a54b0184516d14dc31f8b4ed476ab41,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,9,recovered_practice_engine_local,grid_v1,9976.266734000003,1081.876208,209.43083800000022,0.0,177.05935099999857,0.0,[],True
20,0000000000000000000000000000000000000000000000000000000000004000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,913.6383891666666,10963.66067,40378.30334202331,1.0535197999997763,cpu,0,0,12,0,0,479,433,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,d4902fbc32d18b85420a6c6ac4ca21fea16b95af02c6b055abe2f55f852865ea,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,4,recovered_practice_engine_local,grid_v1,9363.784708,661.2723520000004,0.0,0.0,938.6036099999997,0.0,[],True
20,0000000000000000000000000000000000000000000000000000000000004000,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,913.6383891666666,10963.66067,40378.30334202331,1.0299297000001388,cpu,0,0,12,0,0,479,433,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,d4902fbc32d18b85420a6c6ac4ca21fea16b95af02c6b055abe2f55f852865ea,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,4,recovered_practice_engine_local,grid_v1,9363.784708,661.2723520000004,0.0,0.0,938.6036099999997,0.0,[],True
20,0000000000000000000000000000000000000000000000000000000000004000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,913.6383891666666,10963.66067,40378.30334202331,1.070540599999731,cpu,0,0,12,0,0,479,433,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,d4902fbc32d18b85420a6c6ac4ca21fea16b95af02c6b055abe2f55f852865ea,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,4,recovered_practice_engine_local,grid_v1,9363.784708,661.2723520000004,0.0,0.0,938.6036099999997,0.0,[],True
21,0000000000000000000000000000000000000000000000000000000000008000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,910.2928795833333,10923.514555,39607.57277352381,0.9706946000005701,cpu,1,28,19,8,0,494,451,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,3bdb729df82152359270318b25426dc656fe8513ebd30d62b41e2fe542e64ea2,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,6,recovered_practice_engine_local,grid_v1,8979.33111,1214.4064400000002,0.0,193.12060500000007,536.6563999999998,0.0,[],True
21,0000000000000000000000000000000000000000000000000000000000008000,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,909.0788188333332,10908.945826,39504.72912686961,0.9489431999991211,cpu,1,28,21,10,0,494,451,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,3bdb729df82152359270318b25426dc656fe8513ebd30d62b41e2fe542e64ea2,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,6,recovered_practice_engine_local,grid_v1,8979.331109999997,1214.4064399999997,0.0,178.551876,536.6564000000008,0.0,[],True
21,0000000000000000000000000000000000000000000000000000000000008000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,12,12,1.0,,905.8493360000001,10870.192032,39415.96015977685,0.9855721999992966,cpu,0,0,12,0,1,495,452,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,3bdb729df82152359270318b25426dc656fe8513ebd30d62b41e2fe542e64ea2,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,6,recovered_practice_engine_local,grid_v1,8979.374158999999,1214.7910630000006,69.848841,0.0,606.1779690000008,1.8189894035458565e-12,[],True
22,0000000000000000000000000000000000000000000000000000000000010000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,13,13,1.0,,870.8314243846154,11320.808517,41319.04257670282,1.385198700001638,cpu,0,0,13,0,0,506,462,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,f7d30f740a6a254ac230cde89df14e0fcb68add096d9e61fbe05e92c9e6c68ca,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,5,recovered_practice_engine_local,grid_v1,9455.737835,1386.7785019999978,0.0,0.0,478.29218000000117,1.8189894035458565e-12,[],True
22,0000000000000000000000000000000000000000000000000000000000010000,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,13,13,1.0,,870.8314243846154,11320.808517,41319.04257670282,1.387698000000455,cpu,0,0,13,0,0,506,462,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,f7d30f740a6a254ac230cde89df14e0fcb68add096d9e61fbe05e92c9e6c68ca,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,5,recovered_practice_engine_local,grid_v1,9455.737835,1386.7785019999978,0.0,0.0,478.29218000000117,1.8189894035458565e-12,[],True
22,0000000000000000000000000000000000000000000000000000000000010000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,13,13,1.0,,870.8314243846154,11320.808517,41319.04257670282,1.3570995999998559,cpu,0,0,13,0,0,506,462,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,f7d30f740a6a254ac230cde89df14e0fcb68add096d9e61fbe05e92c9e6c68ca,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,5,recovered_practice_engine_local,grid_v1,9455.737835,1386.7785019999978,0.0,0.0,478.29218000000117,1.8189894035458565e-12,[],True
23,0000000000000000000000000000000000000000000000000000000000020000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,13,13,1.0,,2057.2406461538462,26744.1284,114600.64201593817,1.2526875999992626,cpu,3,610,270,260,0,506,458,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,5104e525da3be3c926312a13b20d59b8ee3dbc5030238ae9c230cb7d4a32dfd1,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,13,recovered_practice_engine_local,grid_v1,9342.562535000003,1174.5792199999978,0.0,15716.067852999999,510.9187920000028,0.0,[],True
23,0000000000000000000000000000000000000000000000000000000000020000,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,13,13,1.0,,915.7713798461538,11905.027938,43530.13969331919,1.294058399998903,cpu,3,610,76,66,0,499,450,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,5104e525da3be3c926312a13b20d59b8ee3dbc5030238ae9c230cb7d4a32dfd1,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,13,recovered_practice_engine_local,grid_v1,9254.153648999998,1445.224337000001,0.0,773.4809450000005,432.1690069999996,1.8189894035458565e-12,[],True
23,0000000000000000000000000000000000000000000000000000000000020000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,13,13,1.0,,889.2723664615385,11560.540764,42372.70382462822,1.389582400001018,cpu,1,12,16,4,4,510,462,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,5104e525da3be3c926312a13b20d59b8ee3dbc5030238ae9c230cb7d4a32dfd1,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,13,recovered_practice_engine_local,grid_v1,9345.547524999996,1174.5792200000014,397.72393700000066,96.96969400000125,545.7203879999998,0.0,[],True
24,0000000000000000000000000000000000000000000000000000000000040000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,16,16,1.0,,2483.9672454375,39743.475927,179237.37965463716,1.6009453999995458,cpu,2,780,329,315,0,487,442,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,70c44197e57572fcc99fb03dd07be503774847a0e399d6365ed710b57302ef66,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,14,recovered_practice_engine_local,grid_v1,9234.713522999995,1673.1607559999961,0.0,28331.658808,503.94284000000926,0.0,[],True
24,0000000000000000000000000000000000000000000000000000000000040000,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,16,16,1.0,,937.113398,14993.814368,53239.0718450123,1.607490799999141,cpu,2,780,479,465,0,487,442,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,70c44197e57572fcc99fb03dd07be503774847a0e399d6365ed710b57302ef66,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,14,recovered_practice_engine_local,grid_v1,9234.713522999997,1673.1607559999993,0.0,3581.997249,503.94284000000243,0.0,[],True
24,0000000000000000000000000000000000000000000000000000000000040000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,16,16,1.0,,748.23777,11971.80432,44969.02160553907,1.7708755999992718,cpu,0,0,16,0,4,491,443,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,70c44197e57572fcc99fb03dd07be503774847a0e399d6365ed710b57302ef66,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,14,recovered_practice_engine_local,grid_v1,9234.705511999999,1678.5341110000013,364.9465960000001,0.0,693.6181009999987,1.8189894035458565e-12,[],True
25,0000000000000000000000000000000000000000000000000000000000080000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,819.0683942142857,11466.957519,41494.78759016241,1.38978010000028,cpu,1,28,27,14,0,517,474,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,0db844d2990be6c0d0b4077798e2be3db0cd91b3915503128f02a23c82d0dd85,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,11,recovered_practice_engine_local,grid_v1,9194.309145,1582.6407159999999,0.0,261.64628300000004,428.3613749999993,1.8189894035458565e-12,[],True
25,0000000000000000000000000000000000000000000000000000000000080000,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,815.9809862142857,11423.733807,41278.6690334164,1.4032101000011608,cpu,1,28,27,14,0,517,474,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,0db844d2990be6c0d0b4077798e2be3db0cd91b3915503128f02a23c82d0dd85,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,11,recovered_practice_engine_local,grid_v1,9194.309145000003,1582.6407159999999,0.0,218.42257099999915,428.3613749999993,0.0,[],True
25,0000000000000000000000000000000000000000000000000000000000080000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,14,14,1.0,,811.3963156428572,11359.548419,41117.74209437211,1.4506479000010586,cpu,0,0,14,0,1,518,476,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,0db844d2990be6c0d0b4077798e2be3db0cd91b3915503128f02a23c82d0dd85,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,11,recovered_practice_engine_local,grid_v1,9194.261929,1582.6407159999999,128.7825359999997,0.0,453.86323799999974,0.0,[],True
26,0000000000000000000000000000000000000000000000000000000000100000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,1572.364662,17296.011282,67065.05639652838,1.0794893999991473,cpu,3,463,159,151,0,572,524,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,df754849f08e4a5c10e198a28c4afc3bd63203af8a428df647557348dc25d7fc,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,9,recovered_practice_engine_local,grid_v1,9817.223583000003,1112.4014080000002,0.0,5965.765133999998,400.6211569999981,0.0,[],True
26,0000000000000000000000000000000000000000000000000000000000100000,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,1214.4939532727274,13359.433486,45842.16742870844,1.0774915000001783,cpu,3,463,262,254,0,572,523,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,df754849f08e4a5c10e198a28c4afc3bd63203af8a428df647557348dc25d7fc,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,9,recovered_practice_engine_local,grid_v1,9539.596738,1409.2183499999996,0.0,2009.9972409999991,400.6211570000013,0.0,[],True
26,0000000000000000000000000000000000000000000000000000000000100000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,11,11,1.0,,1074.7536187272729,11822.289806,41111.449023353096,1.2044843000003311,cpu,0,0,11,0,4,599,550,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,df754849f08e4a5c10e198a28c4afc3bd63203af8a428df647557348dc25d7fc,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,9,recovered_practice_engine_local,grid_v1,9923.214013,976.9684750000005,338.0804090000004,0.0,584.0269089999994,0.0,[],True
27,0000000000000000000000000000000000000000000000000000000000200000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,733.627524,11004.41286,42167.06429376548,1.449376200000188,cpu,0,0,15,0,0,424,376,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,d5f089ceca8855e9ecfae88915a97eba2017ac8d49d08018e966fbc8b0c09432,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,11,recovered_practice_engine_local,grid_v1,9106.392354,1342.734507999999,0.0,0.0,555.2859980000014,0.0,[],True
